Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,40.46,[222  65] ; [15 32],[203.6497006  83.3502994] ; [33.3502994 13.6497006],1
s3,1,0.0,38.468403,[227  59] ; [17 30],[209.56156156  76.43843844] ; [34.43843844 12.56156156],1
s7,1,0.0,25.306601,[226  49] ; [23 24],[212.6552795  62.3447205] ; [36.3447205 10.6552795],1
s5,1,0.001588,9.97404,[137 143] ; [11 35],[127.11656442 152.88343558] ; [20.88343558 25.11656442],0
s4,1,0.006445,7.421421,[ 58 229] ; [ 2 47],[ 51.25 235.75] ; [ 8.75 40.25],0
v3,1,0.008908,6.841193,[129 148] ; [31 15],[137.21362229 139.78637771] ; [22.78637771 23.21362229],0
r4,1,0.009696,6.689923,[284   5] ; [45  4],[281.30473373   7.69526627] ; [47.69526627  1.30473373],0
r3,1,0.020055,5.407088,[283   6] ; [45  4],[280.44970414   8.55029586] ; [47.55029586  1.44970414],0
d5,1,0.042883,4.100019,[254  34] ; [38 11],[249.54302671  38.45697329] ; [42.45697329  6.54302671],0
u3,1,0.044163,4.050304,[43 13] ; [4 5],[40.49230769 15.50769231] ; [6.50769231 2.49230769],0
p1,1,0.060033,3.536464,[ 30 257] ; [ 1 48],[ 26.47916667 260.52083333] ; [ 4.52083333 44.47916667],0
u1,1,0.103123,2.656575,[ 79 210] ; [ 8 41],[ 74.38757396 214.61242604] ; [12.61242604 36.38757396],0
b3,1,0.109061,2.567778,[ 81 110] ; [22 17],[ 85.53478261 105.46521739] ; [17.46521739 21.53478261],0
b2,1,0.109061,2.567778,[ 81 110] ; [22 17],[ 85.53478261 105.46521739] ; [17.46521739 21.53478261],0
b5,1,0.116474,2.464101,[176 113] ; [24 25],[171.00591716 117.99408284] ; [28.99408284 20.00591716],0
a2,1,0.127964,2.317037,[ 90 199] ; [10 39],[ 85.50295858 203.49704142] ; [14.49704142 34.50295858],0
p11,1,0.164347,1.933769,[229  60] ; [43  6],[232.56804734  56.43195266] ; [39.43195266  9.56804734],0
a6,1,0.170257,1.880682,[199  89] ; [29 20],[194.84866469  93.15133531] ; [33.15133531 15.84866469],0
v2,1,0.200521,1.638576,[170 108] ; [34 14],[173.96319018 104.03680982] ; [30.03680982 17.96319018],0
r2,1,0.225338,1.470046,[279   8] ; [46  3],[277.60416667   9.39583333] ; [47.39583333  1.60416667],0
p6,1,0.228254,1.451707,[132 155] ; [18 31],[128.125 158.875] ; [21.875 27.125],0
p12,1,0.381544,0.765722,[ 36 251] ; [ 4 45],[ 34.16666667 252.83333333] ; [ 5.83333333 43.16666667],0
d1,1,0.404113,0.696053,[195  94] ; [36 13],[197.51183432  91.48816568] ; [33.48816568 15.51183432],0
u2,1,0.42272,0.642742,[38 17] ; [5 4],[36.953125 18.046875] ; [6.046875 2.953125],0
u4,1,0.424709,0.637248,[ 13 276] ; [ 1 48],[ 11.9704142 277.0295858] ; [ 2.0295858 46.9704142],0
p4,1,0.477279,0.505075,[197  91] ; [31 18],[194.84866469  93.15133531] ; [33.15133531 15.84866469],0
d2,1,0.49947,0.456062,[168 121] ; [31 18],[170.15088757 118.84911243] ; [28.84911243 20.15088757],0
p8,1,0.526607,0.400935,[166 118] ; [31 18],[168.01201201 115.98798799] ; [28.98798799 20.01201201],0
v1,1,0.535502,0.38394,[175 104] ; [33 16],[176.92682927 102.07317073] ; [31.07317073 17.92682927],0
p10,1,0.592324,0.28673,[253  34] ; [41  7],[251.87462687  35.12537313] ; [42.12537313  5.87462687],0
d3,1,0.642517,0.215465,[209  80] ; [37 12],[210.33727811  78.66272189] ; [35.66272189 13.33727811],0
p7,1,0.645412,0.211733,[197  82] ; [33 16],[195.6402439  83.3597561] ; [34.3597561 14.6402439],0
b4,1,0.651674,0.203796,[167 122] ; [30 19],[168.4408284 120.5591716] ; [28.5591716 20.4408284],0
a5,1,0.653038,0.202091,[234  55] ; [41  8],[235.13313609  53.86686391] ; [39.86686391  9.13313609],0
n1,1,0.662852,0.190078,[26 35] ; [5 5],[26.63380282 34.36619718] ; [4.36619718 5.63380282],0
a4,1,0.675439,0.175305,[145 144] ; [23 26],[143.64497041 145.35502959] ; [24.35502959 24.64497041],0
n2,1,0.715481,0.132864,[46 15] ; [7 3],[45.53521127 15.46478873] ; [7.46478873 2.53521127],0
n5,1,0.730479,0.118672,[234  54] ; [40  8],[234.85714286  53.14285714] ; [39.14285714  8.85714286],0
p9,1,0.76388,0.090234,[261  26] ; [43  5],[260.44179104  26.55820896] ; [43.55820896  4.44179104],0
n4,1,0.764346,0.089867,[242  46] ; [42  7],[242.70623145  45.29376855] ; [41.29376855  7.70623145],0
p3,1,0.78439,0.074859,[165 124] ; [29 20],[165.87573964 123.12426036] ; [28.12426036 20.87573964],0
a1,1,0.788157,0.072202,[ 15 274] ; [ 3 46],[ 15.39053254 273.60946746] ; [ 2.60946746 46.39053254],0
n6,1,0.7915,0.069888,[254  33] ; [44  5],[254.54166667  32.45833333] ; [43.45833333  5.54166667],0
p5,1,0.797997,0.065505,[ 47 240] ; [ 7 40],[ 46.4011976 240.5988024] ; [ 7.5988024 39.4011976],0
d4,1,0.835535,0.043101,[250  38] ; [42  7],[249.54302671  38.45697329] ; [42.45697329  6.54302671],0
