Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,8e-06,20.04051,[31  6] ; [12 25],[21.5 15.5] ; [21.5 15.5],1
p6,1,0.000122,14.766224,[24 13] ; [ 7 28],[15.93055556 21.06944444] ; [15.06944444 19.93055556],1
p7,1,0.000563,11.893284,[32  5] ; [17 18],[25.18055556 11.81944444] ; [23.81944444 11.18055556],1
n4,1,0.002883,8.88,[31  6] ; [19 18],[25. 12.] ; [25. 12.],0
p8,1,0.007687,7.10503,[23 14] ; [10 23],[17.44285714 19.55714286] ; [15.55714286 17.44285714],0
n5,1,0.013018,6.166667,[30  7] ; [20 17],[25. 12.] ; [25. 12.],0
v1,1,0.04652,3.962655,[25 12] ; [16 20],[20.78082192 16.21917808] ; [20.21917808 15.78082192],0
p5,1,0.047023,3.944563,[ 6 31] ; [ 1 36],[ 3.5 33.5] ; [ 3.5 33.5],0
b1,1,0.05141,3.794872,[17 20] ; [ 9 28],[13. 24.] ; [13. 24.],0
u2,1,0.05813,3.589959,[1 7] ; [7 6],[3.04761905 4.95238095] ; [4.95238095 8.04761905],0
p2,1,0.071082,3.257862,[30  7] ; [23 14],[26.5 10.5] ; [26.5 10.5],0
p11,1,0.078716,3.091219,[29  8] ; [22 15],[25.5 11.5] ; [25.5 11.5],0
a5,1,0.078716,3.091219,[29  8] ; [22 15],[25.5 11.5] ; [25.5 11.5],0
n1,1,0.079839,3.068182,[2 2] ; [ 1 10],[0.8 3.2] ; [2.2 8.8],0
d3,1,0.090206,2.87069,[26 11] ; [32  5],[29.  8.] ; [29.  8.],0
s5,1,0.113129,2.509958,[22 12] ; [15 18],[18.7761194 15.2238806] ; [18.2238806 14.7761194],0
u1,1,0.167054,1.909185,[11 26] ; [ 6 31],[ 8.5 28.5] ; [ 8.5 28.5],0
a3,1,0.19731,1.662174,[29  8] ; [24 13],[26.5 10.5] ; [26.5 10.5],0
b4,1,0.227274,1.457841,[26 11] ; [21 16],[23.5 13.5] ; [23.5 13.5],0
d1,1,0.227274,1.457841,[26 11] ; [21 16],[23.5 13.5] ; [23.5 13.5],0
a2,1,0.25867,1.275862,[10 27] ; [ 6 31],[ 8. 29.] ; [ 8. 29.],0
s2,1,0.272524,1.203996,[23 13] ; [28  9],[25.15068493 10.84931507] ; [25.84931507 11.15068493],0
a7,1,0.278457,1.174603,[26 11] ; [30  7],[28.  9.] ; [28.  9.],0
a8,1,0.290095,1.119182,[ 2 33] ; [ 4 26],[ 3.23076923 31.76923077] ; [ 2.76923077 27.23076923],0
v4,1,0.303868,1.057143,[34  3] ; [36  1],[35.  2.] ; [35.  2.],0
b2,1,0.311898,1.022623,[ 6 16] ; [ 2 13],[ 4.75675676 17.24324324] ; [ 3.24324324 11.75675676],0
b3,1,0.311898,1.022623,[ 6 16] ; [ 2 13],[ 4.75675676 17.24324324] ; [ 3.24324324 11.75675676],0
a6,1,0.343596,0.89697,[24 13] ; [20 17],[22. 15.] ; [22. 15.],0
d2,1,0.350793,0.870588,[22 15] ; [18 19],[20. 17.] ; [20. 17.],0
r2,1,0.394349,0.72549,[33  4] ; [35  2],[34.  3.] ; [34.  3.],0
v3,1,0.397187,0.716827,[18 18] ; [14 21],[16.22535211 19.77464789] ; [15.77464789 19.22535211],0
p10,1,0.437445,0.602974,[33  4] ; [29  6],[31.86111111  5.13888889] ; [30.13888889  4.86111111],0
s8,1,0.485499,0.486486,[20 17] ; [17 20],[18.5 18.5] ; [18.5 18.5],0
a4,1,0.485499,0.486486,[20 17] ; [17 20],[18.5 18.5] ; [18.5 18.5],0
a1,1,0.555578,0.347418,[ 2 35] ; [ 1 36],[ 1.5 35.5] ; [ 1.5 35.5],0
r3,1,0.571791,0.319695,[35  2] ; [35  1],[35.47945205  1.52054795] ; [34.52054795  1.47945205],0
u3,1,0.603848,0.269231,[4 4] ; [8 5],[4.57142857 3.42857143] ; [7.42857143 5.57142857],0
p9,1,0.634553,0.225937,[34  3] ; [31  4],[33.40277778  3.59722222] ; [31.59722222  3.40277778],0
n6,1,0.706544,0.141753,[32  5] ; [30  6],[31.42465753  5.57534247] ; [30.57534247  5.42465753],0
s3,1,0.739162,0.110864,[25 11] ; [27 10],[25.64383562 10.35616438] ; [26.35616438 10.64383562],0
d5,1,0.743838,0.106782,[31  6] ; [32  5],[31.5  5.5] ; [31.5  5.5],0
n3,1,0.770335,0.085227,[3 1] ; [9 2],[3.2 0.8] ; [8.8 2.2],0
r1,1,0.772456,0.083616,[30  7] ; [29  8],[29.5  7.5] ; [29.5  7.5],0
s6,1,0.86053,0.03087,[31  6] ; [29  5],[31.26760563  5.73239437] ; [28.73239437  5.26760563],0
n2,1,0.929859,0.007748,[3 1] ; [8 3],[2.93333333 1.06666667] ; [8.06666667 2.93333333],0
s7,1,1.0,0.0,[21 15] ; [21 15],[21. 15.] ; [21. 15.],0
b5,1,1.0,0.0,[23 14] ; [23 14],[23. 14.] ; [23. 14.],0
r4,1,1.0,0.0,[33  4] ; [33  4],[33.  4.] ; [33.  4.],0
d4,1,1.0,0.0,[33  4] ; [33  4],[33.  4.] ; [33.  4.],0
