Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,27.859181,[32 25] ; [ 28 121],[16.60194175 40.39805825] ; [ 43.39805825 105.60194175],1
s3,1,0.000339,12.840398,[35 22] ; [49 96],[23.7029703 33.2970297] ; [60.2970297 84.7029703],1
s6,1,0.000481,12.18971,[39 18] ; [61 87],[27.80487805 29.19512195] ; [72.19512195 75.80487805],1
s2,1,0.000964,10.894737,[29 28] ; [ 40 110],[19. 38.] ; [ 50. 100.],1
a3,1,0.002051,9.503676,[44 13] ; [80 69],[34.31067961 22.68932039] ; [89.68932039 59.31067961],0
a2,1,0.004215,8.188703,[14 43] ; [ 14 136],[ 7.71014493 49.28985507] ; [ 20.28985507 129.71014493],0
n4,1,0.006563,7.388859,[32 25] ; [53 97],[23.4057971 33.5942029] ; [61.5942029 88.4057971],0
a8,1,0.013065,6.160245,[ 9 44] ; [  8 133],[ 4.6443299 48.3556701] ; [ 12.3556701 128.6443299],0
p10,1,0.020343,5.382239,[41 15] ; [82 66],[33.76470588 22.23529412] ; [89.23529412 58.76470588],0
r4,1,0.031302,4.636347,[51  6] ; [114  36],[45.43478261 11.56521739] ; [119.56521739  30.43478261],0
a5,1,0.036328,4.381619,[41 16] ; [84 66],[34.42028986 22.57971014] ; [90.57971014 59.42028986],0
p5,1,0.03722,4.340321,[ 6 50] ; [  5 144],[ 3.00487805 52.99512195] ; [  7.99512195 141.00487805],0
u3,1,0.048322,3.898762,[10  3] ; [32 36],[6.74074074 6.25925926] ; [35.25925926 32.74074074],0
u2,1,0.054261,3.704658,[10  2] ; [37 32],[6.96296296 5.03703704] ; [40.03703704 28.96296296],0
r1,1,0.054827,3.687344,[46 11] ; [100  49],[40.39805825 16.60194175] ; [105.60194175  43.39805825],0
p6,1,0.064332,3.422021,[17 37] ; [ 28 118],[12.15 41.85] ; [ 32.85 113.15],0
d2,1,0.07623,3.143492,[27 30] ; [51 99],[21.47826087 35.52173913] ; [56.52173913 93.47826087],0
u1,1,0.092832,2.824561,[ 8 49] ; [ 10 140],[ 4.95652174 52.04347826] ; [ 13.04347826 136.95652174],0
b5,1,0.093079,2.820298,[28 29] ; [93 57],[33.31884058 23.68115942] ; [87.68115942 62.31884058],0
p9,1,0.129425,2.299384,[43 13] ; [98 51],[38.51707317 17.48292683] ; [102.48292683  46.51707317],0
s5,1,0.130883,2.282001,[16 38] ; [ 28 115],[12.06091371 41.93908629] ; [ 31.93908629 111.06091371],0
p11,1,0.141492,2.161654,[44 13] ; [100  50],[39.65217391 17.34782609] ; [104.34782609  45.65217391],0
v1,1,0.166092,1.91787,[26 29] ; [53 92],[21.725 33.275] ; [57.275 87.725],0
n1,1,0.168207,1.898851,[ 6 10] ; [10 39],[ 3.93846154 12.06153846] ; [12.06153846 36.93846154],0
p4,1,0.169095,1.890949,[29 28] ; [60 89],[24.62621359 32.37378641] ; [64.37378641 84.62621359],0
p3,1,0.169188,1.890121,[25 32] ; [50 99],[20.75242718 36.24757282] ; [54.24757282 94.75242718],0
a6,1,0.169967,1.883233,[39 18] ; [87 63],[34.69565217 22.30434783] ; [91.30434783 58.69565217],0
d5,1,0.170321,1.880114,[46 11] ; [107  43],[42.13043478 14.86956522] ; [110.86956522  39.13043478],0
b3,1,0.199746,1.644231,[15 23] ; [21 55],[12. 26.] ; [24. 52.],0
b2,1,0.199746,1.644231,[15 23] ; [21 55],[12. 26.] ; [24. 52.],0
r3,1,0.201028,1.634891,[55  2] ; [137  13],[52.86956522  4.13043478] ; [139.13043478  10.86956522],0
v3,1,0.210265,1.569602,[17 35] ; [ 34 109],[13.6 38.4] ; [ 37.4 105.6],0
p7,1,0.231981,1.428671,[34 23] ; [74 73],[30.17647059 26.82352941] ; [77.82352941 69.17647059],0
v2,1,0.261639,1.260064,[30 22] ; [71 75],[26.52525253 25.47474747] ; [74.47474747 71.52525253],0
d3,1,0.312493,1.020109,[40 17] ; [94 56],[36.89855072 20.10144928] ; [97.10144928 52.89855072],0
n6,1,0.342593,0.900703,[38 18] ; [91 59],[35.06796117 20.93203883] ; [93.93203883 56.06796117],0
a7,1,0.347744,0.881671,[44 13] ; [106  44],[41.30434783 15.69565217] ; [108.69565217  41.30434783],0
b4,1,0.364702,0.821636,[37 20] ; [87 63],[34.14492754 22.85507246] ; [89.85507246 60.14492754],0
d1,1,0.393543,0.727967,[30 27] ; [69 81],[27.26086957 29.73913043] ; [71.73913043 78.26086957],0
r2,1,0.394085,0.726301,[50  5] ; [128  20],[48.22660099  6.77339901] ; [129.77339901  18.22660099],0
d4,1,0.427271,0.630231,[48  9] ; [119  31],[45.98550725 11.01449275] ; [121.01449275  28.98550725],0
p2,1,0.489821,0.476919,[45 12] ; [110  38],[43.09756098 13.90243902] ; [111.90243902  36.09756098],0
n3,1,0.510745,0.432541,[12  3] ; [35 14],[11.015625  3.984375] ; [35.984375 13.015625],0
a4,1,0.570556,0.321753,[21 36] ; [ 49 101],[19.27536232 37.72463768] ; [50.72463768 99.27536232],0
s1,1,0.64323,0.214543,[ 4 53] ; [  8 142],[ 3.30434783 53.69565217] ; [  8.69565217 141.30434783],0
v4,1,0.666222,0.186053,[52  5] ; [132  16],[51.16097561  5.83902439] ; [132.83902439  15.16097561],0
p1,1,0.714944,0.133389,[ 3 53] ; [ 10 138],[ 3.56862745 52.43137255] ; [  9.43137255 138.56862745],0
p12,1,0.71518,0.133158,[ 2 55] ; [  7 143],[ 2.47826087 54.52173913] ; [  6.52173913 143.47826087],0
p8,1,0.730487,0.118665,[26 31] ; [64 85],[24.90291262 32.09708738] ; [65.09708738 83.90291262],0
n2,1,0.761208,0.092352,[10  6] ; [32 16],[10.5  5.5] ; [31.5 16.5],0
b1,1,0.809258,0.058266,[21 36] ; [58 92],[21.75362319 35.24637681] ; [57.24637681 92.75362319],0
a1,1,0.983959,0.000404,[ 3 54] ; [  8 142],[ 3.02898551 53.97101449] ; [  7.97101449 142.02898551],0
