Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,50.382291,[18 95] ; [133 104],[48.75142857 64.24857143] ; [102.24857143 134.75142857],1
a3,1,0.0,42.403365,[47 65] ; [184  54],[73.92 38.08] ; [157.08  80.92],1
d2,1,0.0,36.787682,[25 89] ; [133 103],[51.46285714 62.53714286] ; [106.53714286 129.46285714],1
d1,1,0.0,34.942405,[34 80] ; [151  87],[59.91477273 54.08522727] ; [125.08522727 112.91477273],1
d5,1,4e-05,16.88298,[72 41] ; [197  39],[87.0974212 25.9025788] ; [181.9025788  54.0974212],1
u1,1,5.1e-05,16.406395,[  4 110] ; [ 47 191],[16.51704545 97.48295455] ; [ 34.48295455 203.51704545],1
a6,1,7.1e-05,15.78908,[56 58] ; [168  69],[72.75213675 41.24786325] ; [151.24786325  85.75213675],1
n4,1,0.000222,13.634727,[71 43] ; [191  46],[85.09401709 28.90598291] ; [176.90598291  60.09401709],1
d4,1,0.001485,10.097451,[77 37] ; [195  41],[88.59428571 25.40571429] ; [183.40571429  52.59428571],0
s8,1,0.003351,8.605598,[33 81] ; [107 129],[45.6 68.4] ; [ 94.4 141.6],0
d3,1,0.004237,8.179457,[61 52] ; [165  72],[72.96571429 40.03428571] ; [153.03428571  83.96571429],0
r1,1,0.005099,7.843973,[81 33] ; [198  38],[90.87428571 23.12571429] ; [188.12571429  47.87428571],0
p2,1,0.021363,5.296974,[84 30] ; [200  38],[91.97727273 22.02272727] ; [192.02272727  45.97727273],0
v1,1,0.021615,5.276534,[35 79] ; [101 131],[44.80924855 69.19075145] ; [ 91.19075145 140.80924855],0
p10,1,0.033543,4.517866,[76 37] ; [183  52],[84.10057471 28.89942529] ; [174.89942529  60.10057471],0
s6,1,0.038423,4.28621,[68 45] ; [164  66],[76.43148688 36.56851312] ; [155.56851312  74.43148688],0
b2,1,0.039061,4.258213,[16 47] ; [60 89],[22.58490566 40.41509434] ; [53.41509434 95.58490566],0
b3,1,0.039061,4.258213,[16 47] ; [60 89],[22.58490566 40.41509434] ; [53.41509434 95.58490566],0
p11,1,0.058126,3.590063,[79 35] ; [187  51],[86.14772727 27.85227273] ; [179.85227273  58.14772727],0
b5,1,0.068246,3.324704,[79 35] ; [141  97],[71.25 42.75] ; [148.75  89.25],0
s5,1,0.074639,3.177946,[29 80] ; [ 84 147],[36.22647059 72.77352941] ; [ 76.77352941 154.22647059],0
p4,1,0.079737,3.070247,[56 57] ; [141  96],[63.60285714 49.39714286] ; [133.39714286 103.60285714],0
p12,1,0.108474,2.576309,[  3 111] ; [ 16 220],[  6.18857143 107.81142857] ; [ 12.81142857 223.18857143],0
n6,1,0.135758,2.225397,[90 24] ; [203  35],[94.89204545 19.10795455] ; [198.10795455  39.89204545],0
p8,1,0.155639,2.016098,[49 64] ; [122 115],[55.20857143 57.79142857] ; [115.79142857 121.20857143],0
s7,1,0.192283,1.70004,[42 66] ; [105 121],[47.53293413 60.46706587] ; [ 99.46706587 126.53293413],0
n5,1,0.192948,1.694966,[76 37] ; [176  62],[81.12820513 31.87179487] ; [170.87179487  67.12820513],0
p3,1,0.193664,1.689524,[45 69] ; [111 126],[50.66666667 63.33333333] ; [105.33333333 131.66666667],0
p5,1,0.2007,1.637276,[  9 103] ; [ 30 207],[12.51575931 99.48424069] ; [ 26.48424069 210.51575931],0
p9,1,0.221181,1.496694,[84 27] ; [192  44],[88.28818444 22.71181556] ; [187.71181556  48.28818444],0
p7,1,0.224178,1.477422,[60 50] ; [145  91],[65.1734104 44.8265896] ; [139.8265896  96.1734104],0
a1,1,0.236395,1.401964,[  2 112] ; [ 10 228],[  3.88636364 110.11363636] ; [  8.11363636 229.88636364],0
p6,1,0.2622,1.257103,[35 77] ; [ 89 149],[39.68 72.32] ; [ 84.32 153.68],0
v4,1,0.28438,1.146041,[110   4] ; [233   4],[111.4017094   2.5982906] ; [231.5982906   5.4017094],0
a8,1,0.295553,1.094152,[17 87] ; [ 27 196],[13.99388379 90.00611621] ; [ 30.00611621 192.99388379],0
n2,1,0.328094,0.956405,[21  5] ; [46 19],[19.14285714  6.85714286] ; [47.85714286 17.14285714],0
n1,1,0.48118,0.496187,[12 14] ; [24 39],[10.51685393 15.48314607] ; [25.48314607 37.51685393],0
b4,1,0.520419,0.413063,[61 53] ; [136 102],[63.80113636 50.19886364] ; [133.19886364 104.80113636],0
b1,1,0.546952,0.362806,[45 69] ; [102 136],[47.60795455 66.39204545] ; [ 99.39204545 138.60795455],0
s4,1,0.572692,0.318199,[21 91] ; [ 50 184],[22.98265896 89.01734104] ; [ 48.01734104 185.98265896],0
a7,1,0.580832,0.304891,[76 37] ; [167  71],[78.23076923 34.76923077] ; [164.76923077  73.23076923],0
r2,1,0.611046,0.258654,[110   4] ; [230   6],[110.74285714   3.25714286] ; [229.25714286   6.74285714],0
s2,1,0.614797,0.253248,[53 61] ; [116 119],[55.2034384 58.7965616] ; [113.7965616 121.2034384],0
u3,1,0.64772,0.208786,[43 23] ; [33 21],[41.8 24.2] ; [34.2 19.8],0
s3,1,0.667854,0.184122,[65 48] ; [130 106],[63.13753582 49.86246418] ; [131.86246418 104.13753582],0
s1,1,0.682381,0.167458,[  7 106] ; [ 12 222],[  6.18731988 106.81268012] ; [ 12.81268012 221.18731988],0
v3,1,0.704142,0.144198,[20 91] ; [ 46 187],[21.29651163 89.70348837] ; [ 44.70348837 188.29651163],0
u2,1,0.824176,0.049362,[38 28] ; [30 24],[37.4 28.6] ; [30.6 23.4],0
p1,1,0.895412,0.017281,[ 10 103] ; [ 22 215],[ 10.33142857 102.66857143] ; [ 21.66857143 215.33142857],0
n3,1,0.92801,0.008163,[19  7] ; [44 17],[18.82758621  7.17241379] ; [44.17241379 16.82758621],0
r3,1,0.940907,0.005495,[110   3] ; [232   6],[110.1025641   2.8974359] ; [231.8974359   6.1025641],0
