Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,3.6e-05,17.086354,[27 37] ; [54 16],[38.68656716 25.31343284] ; [42.31343284 27.68656716],1
p6,1,0.000579,11.84326,[16 49] ; [38 33],[25.80882353 39.19117647] ; [28.19117647 42.80882353],1
s2,1,0.001117,10.622393,[36 28] ; [59 13],[44.70588235 19.29411765] ; [50.29411765 21.70588235],0
s6,1,0.003379,8.590521,[50 15] ; [67  4],[55.91911765  9.08088235] ; [61.08088235  9.91911765],0
s8,1,0.013574,6.092784,[26 39] ; [44 28],[33.21167883 31.78832117] ; [36.78832117 35.21167883],0
p9,1,0.014859,5.933077,[51 14] ; [66  5],[55.91911765  9.08088235] ; [61.08088235  9.91911765],0
a4,1,0.015684,5.837933,[21 44] ; [38 34],[27.99270073 37.00729927] ; [31.00729927 40.99270073],0
p5,1,0.023925,5.100095,[ 1 64] ; [ 8 64],[ 4.27007299 60.72992701] ; [ 4.72992701 67.27007299],0
v1,1,0.037282,4.337494,[25 39] ; [41 31],[31.05882353 32.94117647] ; [34.94117647 37.05882353],0
r4,1,0.045371,4.004791,[56  9] ; [69  3],[59.30656934  5.69343066] ; [65.69343066  6.30656934],0
d4,1,0.045427,4.00272,[47 18] ; [62 10],[51.71532847 13.28467153] ; [57.28467153 14.71532847],0
p12,1,0.071292,3.253026,[ 1 64] ; [ 6 66],[ 3.32116788 61.67883212] ; [ 3.67883212 68.32116788],0
s3,1,0.077518,3.116192,[41 23] ; [56 16],[45.64705882 18.35294118] ; [51.35294118 20.64705882],0
d1,1,0.0836,2.99348,[32 33] ; [46 26],[37.00729927 27.99270073] ; [40.99270073 31.00729927],0
p7,1,0.086531,2.93776,[39 26] ; [51 18],[43.65671642 21.34328358] ; [46.34328358 22.65671642],0
a5,1,0.089316,2.886661,[41 24] ; [55 17],[45.54744526 19.45255474] ; [50.45255474 21.54744526],0
a6,1,0.093268,2.817047,[46 19] ; [41 31],[41.27737226 23.72262774] ; [45.72262774 26.27737226],0
p1,1,0.103077,2.657273,[ 3 62] ; [ 9 63],[ 5.69343066 59.30656934] ; [ 6.30656934 65.69343066],0
r2,1,0.107739,2.587074,[59  6] ; [70  2],[61.20437956  3.79562044] ; [67.79562044  4.20437956],0
b2,1,0.11908,2.429381,[ 5 29] ; [12 28],[ 7.81081081 26.18918919] ; [ 9.18918919 30.81081081],0
b3,1,0.11908,2.429381,[ 5 29] ; [12 28],[ 7.81081081 26.18918919] ; [ 9.18918919 30.81081081],0
p4,1,0.12518,2.351285,[35 30] ; [48 24],[39.37956204 25.62043796] ; [43.62043796 28.37956204],0
b4,1,0.126987,2.328959,[36 29] ; [49 23],[40.32846715 24.67153285] ; [44.67153285 27.32846715],0
d2,1,0.129019,2.304265,[25 40] ; [37 35],[29.41605839 35.58394161] ; [32.58394161 39.41605839],0
b5,1,0.145257,2.121369,[44 21] ; [40 32],[39.8540146 25.1459854] ; [44.1459854 27.8540146],0
a8,1,0.149233,2.080071,[ 4 57] ; [ 1 64],[ 2.42063492 58.57936508] ; [ 2.57936508 62.42063492],0
a7,1,0.231956,1.428829,[47 17] ; [46 26],[43.76470588 20.23529412] ; [49.23529412 22.76470588],0
p10,1,0.2325,1.425504,[52 13] ; [63  9],[54.5620438 10.4379562] ; [60.4379562 11.5620438],0
n2,1,0.243878,1.358036,[11  5] ; [17  3],[12.44444444  3.55555556] ; [15.55555556  4.44444444],0
n3,1,0.279401,1.17,[13  3] ; [13  7],[11.55555556  4.44444444] ; [14.44444444  5.55555556],0
v3,1,0.305521,1.04994,[17 46] ; [25 46],[19.74626866 43.25373134] ; [22.25373134 48.74626866],0
p11,1,0.306647,1.045064,[51 14] ; [51 21],[48.39416058 16.60583942] ; [53.60583942 18.39416058],0
d5,1,0.321483,0.982903,[50 14] ; [61 11],[52.23529412 11.76470588] ; [58.76470588 13.23529412],0
