Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.031133,4.645605,[ 26 121] ; [2 1],[ 27.44 119.56] ; [0.56 2.44],0
s1,1,0.075269,3.164204,[ 10 141] ; [1 2],[ 10.78571429 140.21428571] ; [0.21428571 2.78571429],0
v3,1,0.092217,2.835249,[ 35 110] ; [2 1],[ 36.25 108.75] ; [0.75 2.25],0
s7,1,0.118967,2.430863,[ 37 104] ; [2 1],[ 38.1875 102.8125] ; [0.8125 2.1875],0
p7,1,0.140204,2.175717,[ 42 109] ; [2 1],[ 43.14285714 107.85714286] ; [0.85714286 2.14285714],0
s2,1,0.140204,2.175717,[ 42 109] ; [2 1],[ 43.14285714 107.85714286] ; [0.85714286 2.14285714],0
p4,1,0.144282,2.131685,[ 43 110] ; [2 1],[ 44.13461538 108.86538462] ; [0.86538462 2.13461538],0
d4,1,0.15264,2.045667,[107  43] ; [1 2],[105.88235294  44.11764706] ; [2.11764706 0.88235294],0
v1,1,0.25081,1.318788,[52 98] ; [2 1],[52.94117647 97.05882353] ; [1.05882353 1.94117647],0
a8,1,0.263509,1.250227,[ 17 126] ; [1 2],[ 17.63013699 125.36986301] ; [0.36986301 2.63013699],0
a3,1,0.333223,0.936332,[92 59] ; [1 2],[91.18831169 59.81168831] ; [1.81168831 1.18831169],0
a5,1,0.429492,0.624198,[86 67] ; [1 2],[85.32692308 67.67307692] ; [1.67307692 1.32692308],0
a6,1,0.44975,0.571281,[84 68] ; [1 2],[83.35483871 68.64516129] ; [1.64516129 1.35483871],0
r2,1,0.450895,0.568402,[124  25] ; [2 1],[123.51315789  25.48684211] ; [2.48684211 0.51315789],0
s8,1,0.487581,0.481861,[ 27 125] ; [1 2],[ 27.45806452 124.54193548] ; [0.54193548 2.45806452],0
d3,1,0.522319,0.409311,[79 73] ; [1 2],[78.4516129 73.5483871] ; [1.5483871 1.4516129],0
p2,1,0.544877,0.366576,[78 75] ; [1 2],[77.48076923 75.51923077] ; [1.51923077 1.48076923],0
d2,1,0.583073,0.301292,[74 76] ; [1 2],[73.52941176 76.47058824] ; [1.47058824 1.52941176],0
a4,1,0.693905,0.154891,[68 84] ; [1 2],[67.66451613 84.33548387] ; [1.33548387 1.66451613],0
p11,1,0.701168,0.14726,[68 85] ; [1 2],[67.67307692 85.32692308] ; [1.32692308 1.67307692],0
b4,1,0.784461,0.074808,[90 63] ; [2 1],[90.23076923 62.76923077] ; [1.76923077 1.23076923],0
n6,1,0.787531,0.07264,[89 62] ; [2 1],[89.22727273 61.77272727] ; [1.77272727 1.22727273],0
r1,1,0.900673,0.015578,[96 56] ; [2 1],[96.10322581 55.89677419] ; [1.89677419 1.10322581],0
u2,1,0.923436,0.009236,[27 31] ; [1 1],[27.06666667 30.93333333] ; [0.93333333 1.06666667],0
p9,1,0.960912,0.002402,[ 48 102] ; [1 2],[ 48.03921569 101.96078431] ; [0.96078431 2.03921569],0
d5,1,0.993644,6.3e-05,[101  51] ; [2 1],[101.00645161  50.99354839] ; [1.99354839 1.00645161],0
