Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,38.256883,[70 32] ; [23 71],[48.39795918 53.60204082] ; [44.60204082 49.39795918],1
s2,1,3e-06,21.898066,[80 23] ; [41 50],[64.24226804 38.75773196] ; [56.75773196 34.24226804],1
a3,1,3.4e-05,17.15403,[82 21] ; [48 45],[68.31632653 34.68367347] ; [61.68367347 31.31632653],1
s3,1,0.000232,13.552941,[80 22] ; [48 42],[68. 34.] ; [60. 30.],1
d2,1,0.0011,10.650603,[65 38] ; [37 56],[53.60204082 49.39795918] ; [48.39795918 44.60204082],0
a2,1,0.002065,9.490399,[32 71] ; [12 82],[23.00507614 79.99492386] ; [20.99492386 73.00507614],0
u1,1,0.002541,9.110954,[27 76] ; [ 9 85],[18.82233503 84.17766497] ; [17.17766497 76.82233503],0
b1,1,0.003671,8.439624,[43 60] ; [21 73],[33.46192893 69.53807107] ; [30.53807107 63.46192893],0
n4,1,0.008056,7.020993,[84 19] ; [61 33],[75.81218274 27.18781726] ; [69.18781726 24.81218274],0
s1,1,0.014953,5.92201,[ 9 93] ; [ 1 91],[ 5.25773196 96.74226804] ; [ 4.74226804 87.25773196],0
p6,1,0.036242,4.385684,[24 79] ; [11 82],[18.39285714 84.60714286] ; [16.60714286 76.39285714],0
n5,1,0.048324,3.898673,[78 25] ; [59 35],[71.62944162 31.37055838] ; [65.37055838 28.62944162],0
v4,1,0.050856,3.813007,[100   3] ; [85  9],[96.72588832  6.27411168] ; [88.27411168  5.72588832],0
d1,1,0.064647,3.413967,[66 37] ; [48 46],[59.60406091 43.39593909] ; [54.39593909 39.60406091],0
a5,1,0.067195,3.350242,[80 23] ; [62 32],[74.24365482 28.75634518] ; [67.75634518 26.24365482],0
v3,1,0.07639,3.140073,[42 56] ; [27 62],[36.16042781 61.83957219] ; [32.83957219 56.16042781],0
n2,1,0.081607,3.032609,[20 11] ; [26  5],[23.  8.] ; [23.  8.],0
u3,1,0.08876,2.896712,[16  5] ; [25 21],[12.85074627  8.14925373] ; [28.14925373 17.85074627],0
p11,1,0.102024,2.673611,[68 35] ; [72 22],[73.19796954 29.80203046] ; [66.80203046 27.19796954],0
s5,1,0.116238,2.467294,[39 59] ; [26 64],[33.88297872 64.11702128] ; [31.11702128 58.88297872],0
u4,1,0.122006,2.39138,[ 5 98] ; [ 1 93],[ 3.13705584 99.86294416] ; [ 2.86294416 91.13705584],0
n3,1,0.154612,2.026144,[20 11] ; [25  6],[22.5  8.5] ; [22.5  8.5],0
a4,1,0.165932,1.919316,[50 53] ; [36 57],[45.19387755 57.80612245] ; [40.80612245 52.19387755],0
d5,1,0.167904,1.901557,[85 18] ; [70 24],[81.04060914 21.95939086] ; [73.95939086 20.04060914],0
r4,1,0.168425,1.896904,[95  8] ; [81 13],[92.02030457 10.97969543] ; [83.97969543 10.02030457],0
r2,1,0.175007,1.839519,[99  4] ; [86  8],[96.72588832  6.27411168] ; [88.27411168  5.72588832],0
p1,1,0.199977,1.64254,[12 91] ; [ 6 88],[ 9.41116751 93.58883249] ; [ 8.58883249 85.41116751],0
b5,1,0.229678,1.442856,[75 28] ; [61 33],[71.10659898 31.89340102] ; [64.89340102 29.10659898],0
n1,1,0.245972,1.346037,[17 14] ; [12 18],[14.73770492 16.26229508] ; [14.26229508 15.73770492],0
p4,1,0.249442,1.326426,[55 48] ; [42 51],[50.9744898 52.0255102] ; [46.0255102 46.9744898],0
a8,1,0.289681,1.121105,[12 80] ; [ 7 79],[ 9.82022472 82.17977528] ; [ 9.17977528 76.82022472],0
a6,1,0.291227,1.113943,[65 38] ; [66 28],[68.49238579 34.50761421] ; [62.50761421 31.49238579],0
p9,1,0.295524,1.094284,[86 16] ; [73 20],[83.16923077 18.83076923] ; [75.83076923 17.16923077],0
p8,1,0.315267,1.008483,[28 74] ; [20 74],[24.97959184 77.02040816] ; [23.02040816 70.97959184],0
p3,1,0.381973,0.764341,[39 64] ; [30 64],[36.07614213 66.92385787] ; [32.92385787 61.07614213],0
b4,1,0.392493,0.731204,[63 40] ; [63 31],[65.87817259 37.12182741] ; [60.12182741 33.87817259],0
v2,1,0.413544,0.668589,[56 43] ; [44 43],[53.22580645 45.77419355] ; [46.77419355 40.22580645],0
a7,1,0.466856,0.529407,[75 28] ; [64 30],[72.6751269 30.3248731] ; [66.3248731 27.6751269],0
r1,1,0.473321,0.514211,[84 19] ; [72 21],[81.97959184 21.02040816] ; [74.02040816 18.97959184],0
d4,1,0.497393,0.460494,[84 19] ; [73 21],[82.08629442 20.91370558] ; [74.91370558 19.08629442],0
d3,1,0.534738,0.38538,[69 34] ; [59 35],[66.92385787 36.07614213] ; [61.07614213 32.92385787],0
b2,1,0.575449,0.313651,[29 46] ; [13 26],[27.63157895 47.36842105] ; [14.36842105 24.63157895],0
b3,1,0.575449,0.313651,[29 46] ; [13 26],[27.63157895 47.36842105] ; [14.36842105 24.63157895],0
s4,1,0.583522,0.300575,[20 82] ; [21 71],[21.55670103 80.44329897] ; [19.44329897 72.55670103],0
v1,1,0.61974,0.246233,[52 45] ; [46 46],[50.2962963 46.7037037] ; [47.7037037 44.2962963],0
p10,1,0.659175,0.194528,[76 27] ; [66 27],[74.62244898 28.37755102] ; [67.37755102 25.62244898],0
p5,1,0.709715,0.138561,[ 9 92] ; [ 7 87],[ 8.28717949 92.71282051] ; [ 7.71282051 86.28717949],0
p12,1,0.829167,0.046557,[10 93] ; [10 84],[10.45685279 92.54314721] ; [ 9.54314721 84.45685279],0
a1,1,0.909421,0.012943,[  3 100] ; [ 3 91],[ 3.13705584 99.86294416] ; [ 2.86294416 91.13705584],0
u2,1,0.9211,0.00981,[12  8] ; [27 19],[11.81818182  8.18181818] ; [27.18181818 18.81818182],0
r3,1,0.932555,0.007162,[95  8] ; [87  7],[95.15736041  7.84263959] ; [86.84263959  7.15736041],0
n6,1,0.935023,0.006647,[87 16] ; [79 15],[86.79187817 16.20812183] ; [79.20812183 14.79187817],0
p2,1,0.962175,0.002249,[72 31] ; [66 28],[72.15228426 30.84771574] ; [65.84771574 28.15228426],0
