Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.715594,[ 5 32] ; [67 32],[19.58823529 17.41176471] ; [52.41176471 46.58823529],1
v4,1,1.4e-05,18.854706,[21 16] ; [88 10],[29.87407407  7.12592593] ; [79.12592593 18.87407407],1
p10,1,0.020287,5.387051,[17 19] ; [67 30],[22.73684211 13.26315789] ; [61.26315789 35.73684211],0
n6,1,0.021656,5.273192,[21 16] ; [76 23],[26.38970588 10.61029412] ; [70.61029412 28.38970588],0
b1,1,0.027605,4.852569,[22 15] ; [38 61],[16.32352941 20.67647059] ; [43.67647059 55.32352941],0
r3,1,0.040935,4.178722,[23 13] ; [80 19],[27.46666667  8.53333333] ; [75.53333333 23.46666667],0
p2,1,0.045661,3.994075,[21 16] ; [73 25],[25.76296296 11.23703704] ; [68.23703704 29.76296296],0
s7,1,0.051276,3.799236,[ 6 30] ; [32 62],[10.52307692 25.47692308] ; [27.47692308 66.52307692],0
v3,1,0.063606,3.440777,[ 4 33] ; [25 73],[ 7.94814815 29.05185185] ; [21.05185185 76.94814815],0
v1,1,0.064594,3.415328,[ 8 29] ; [37 59],[12.51879699 24.48120301] ; [32.48120301 63.51879699],0
d5,1,0.079317,3.07885,[13 24] ; [51 47],[17.54074074 19.45925926] ; [46.45925926 51.54074074],0
a7,1,0.084856,2.969345,[15 22] ; [56 42],[19.45925926 17.54074074] ; [51.54074074 46.45925926],0
u2,1,0.092043,2.838275,[15 10] ; [21 32],[11.53846154 13.46153846] ; [24.46153846 28.53846154],0
s2,1,0.124952,2.35412,[ 9 28] ; [38 61],[12.78676471 24.21323529] ; [34.21323529 64.78676471],0
u3,1,0.147969,2.093062,[ 6 19] ; [22 32],[ 8.86075949 16.13924051] ; [19.13924051 34.86075949],0
a3,1,0.157049,2.002416,[12 25] ; [45 53],[15.62222222 21.37777778] ; [41.37777778 56.62222222],0
p9,1,0.16264,1.949508,[23 13] ; [73 23],[26.18181818  9.81818182] ; [69.81818182 26.18181818],0
p6,1,0.204784,1.607924,[ 6 30] ; [27 72],[ 8.8 27.2] ; [24.2 74.8],0
v2,1,0.240137,1.379792,[ 7 29] ; [29 69],[ 9.67164179 26.32835821] ; [26.32835821 71.67164179],0
s3,1,0.271395,1.209685,[12 24] ; [43 55],[14.7761194 21.2238806] ; [40.2238806 57.7761194],0
