Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000319,12.952584,[68 23] ; [67 65],[55.0896861 35.9103139] ; [79.9103139 52.0896861],1
p7,1,0.00034,12.83472,[78 12] ; [86 46],[66.48648649 23.51351351] ; [97.51351351 34.48648649],1
p4,1,0.001479,10.104574,[82  9] ; [96 36],[72.6367713 18.3632287] ; [105.3632287  26.6367713],0
p12,1,0.00298,8.819477,[11 80] ; [  3 129],[ 5.71300448 85.28699552] ; [  8.28699552 123.71300448],0
s7,1,0.005441,7.726573,[38 46] ; [33 91],[28.67307692 55.32692308] ; [42.32692308 81.67307692],0
a2,1,0.007898,7.056551,[29 62] ; [ 22 110],[20.81165919 70.18834081] ; [ 30.18834081 101.81165919],0
p9,1,0.017907,5.605259,[81 10] ; [101  31],[74.2690583 16.7309417] ; [107.7309417  24.2690583],0
p2,1,0.033065,4.542412,[82  9] ; [104  27],[76.24324324 14.75675676] ; [109.75675676  21.24324324],0
p5,1,0.035122,4.439229,[18 73] ; [ 13 119],[12.65022422 78.34977578] ; [ 18.34977578 113.65022422],0
s6,1,0.046644,3.958189,[57 30] ; [68 63],[49.8853211 37.1146789] ; [75.1146789 55.8853211],0
a3,1,0.049743,3.850115,[66 24] ; [80 52],[59.18918919 30.81081081] ; [86.81081081 45.18918919],0
b2,1,0.068265,3.324262,[21 36] ; [16 56],[16.34883721 40.65116279] ; [20.65116279 51.34883721],0
b3,1,0.068265,3.324262,[21 36] ; [16 56],[16.34883721 40.65116279] ; [20.65116279 51.34883721],0
r3,1,0.068383,3.32142,[86  3] ; [119  13],[82.55656109  6.44343891] ; [122.44343891   9.55656109],0
n4,1,0.068639,3.315274,[78 13] ; [100  32],[72.6367713 18.3632287] ; [105.3632287  26.6367713],0
s5,1,0.068697,3.313882,[34 52] ; [36 94],[27.87037037 58.12962963] ; [42.12962963 87.87037037],0
a6,1,0.076585,3.135925,[70 21] ; [87 45],[64.06726457 26.93273543] ; [92.93273543 39.06726457],0
s4,1,0.078823,3.089015,[21 67] ; [ 19 112],[16.07305936 71.92694064] ; [ 23.92694064 107.07305936],0
a7,1,0.09259,2.82876,[75 16] ; [96 36],[69.78026906 21.21973094] ; [101.21973094  30.78026906],0
a1,1,0.117057,2.456268,[ 8 83] ; [  5 127],[ 5.30493274 85.69506726] ; [  7.69506726 124.30493274],0
p10,1,0.125223,2.350744,[77 13] ; [102  30],[72.56756757 17.43243243] ; [106.43243243  25.56756757],0
d3,1,0.128499,2.31055,[68 23] ; [86 46],[62.84304933 28.15695067] ; [91.15695067 40.84304933],0
a4,1,0.128834,2.306495,[48 43] ; [56 76],[42.43946188 48.56053812] ; [61.56053812 70.43946188],0
s2,1,0.134918,2.234987,[36 54] ; [40 92],[30.81081081 59.18918919] ; [45.18918919 86.81081081],0
b1,1,0.136536,2.216568,[45 46] ; [52 80],[39.58295964 51.41704036] ; [57.41704036 74.58295964],0
u1,1,0.142843,2.147058,[20 71] ; [ 19 113],[15.91479821 75.08520179] ; [ 23.08520179 108.91479821],0
r1,1,0.177652,1.817154,[73 17] ; [96 35],[68.82352941 21.17647059] ; [100.17647059  30.82352941],0
v4,1,0.188726,1.727538,[86  4] ; [120  12],[83.51351351  6.48648649] ; [122.48648649   9.51351351],0
n3,1,0.197905,1.657771,[8 4] ; [18  3],[9.45454545 2.54545455] ; [16.54545455  4.45454545],0
p1,1,0.234788,1.411616,[13 78] ; [ 12 119],[10.24774775 80.75225225] ; [ 14.75225225 116.24774775],0
d2,1,0.243538,1.359996,[44 47] ; [53 78],[39.76126126 51.23873874] ; [57.23873874 73.76126126],0
b5,1,0.271088,1.211235,[47 44] ; [78 54],[51.00896861 39.99103139] ; [73.99103139 58.00896861],0
n6,1,0.307435,1.041664,[79 12] ; [107  24],[76.24324324 14.75675676] ; [109.75675676  21.24324324],0
d1,1,0.317705,0.998371,[51 40] ; [65 67],[47.33632287 43.66367713] ; [68.66367713 63.33632287],0
r4,1,0.318485,0.995157,[82  9] ; [113  19],[79.57399103 11.42600897] ; [115.42600897  16.57399103],0
v3,1,0.427818,0.628739,[36 53] ; [45 83],[33.22119816 55.77880184] ; [47.77880184 80.22119816],0
u3,1,0.47925,0.500569,[15  9] ; [28 24],[13.57894737 10.42105263] ; [29.42105263 22.57894737],0
v2,1,0.606476,0.265339,[52 38] ; [70 59],[50.1369863 39.8630137] ; [71.8630137 57.1369863],0
d5,1,0.615817,0.25179,[72 19] ; [108  24],[73.4529148 17.5470852] ; [106.5470852  25.4529148],0
n1,1,0.616311,0.251087,[3 9] ; [ 7 14],[3.63636364 8.36363636] ; [ 6.36363636 14.63636364],0
r2,1,0.663179,0.189685,[83  6] ; [121  11],[82.15384615  6.84615385] ; [121.84615385  10.15384615],0
u2,1,0.680511,0.169551,[14 11] ; [26 25],[13.15789474 11.84210526] ; [26.84210526 24.15789474],0
a5,1,0.692482,0.156411,[67 24] ; [94 38],[65.69955157 25.30044843] ; [95.30044843 36.69955157],0
n5,1,0.764695,0.089593,[67 22] ; [97 35],[66.04524887 22.95475113] ; [97.95475113 34.04524887],0
