Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,99.874611,[135  13] ; [14 48],[105.00952381  42.99047619] ; [43.99047619 18.00952381],1
s6,1,0.0,25.336269,[139   7] ; [42 18],[128.2815534  17.7184466] ; [52.7184466  7.2815534],1
s7,1,2e-06,22.315103,[112  30] ; [26 32],[97.98 44.02] ; [40.02 17.98],1
s8,1,0.00097,10.88422,[101  46] ; [27 34],[90.46153846 56.53846154] ; [37.53846154 23.46153846],1
r2,1,0.004374,8.121467,[144   2] ; [56  6],[140.38461538   5.61538462] ; [59.61538462  2.38461538],0
r3,1,0.013003,6.168701,[145   1] ; [58  4],[142.49038462   3.50961538] ; [60.50961538  1.49038462],0
n2,1,0.019062,5.4958,[27  2] ; [12  6],[24.06382979  4.93617021] ; [14.93617021  3.06382979],0
v3,1,0.095962,2.771396,[73 74] ; [23 39],[67.5215311 79.4784689] ; [28.4784689 33.5215311],0
b1,1,0.126686,2.332655,[62 86] ; [19 43],[57.08571429 90.91428571] ; [23.91428571 38.08571429],0
d4,1,0.141954,2.156645,[129  17] ; [50 12],[125.64423077  20.35576923] ; [53.35576923  8.64423077],0
a3,1,0.148077,2.09195,[117  29] ; [44 18],[113.00961538  32.99038462] ; [47.99038462 14.00961538],0
v2,1,0.171939,1.865958,[86 59] ; [43 19],[90.36231884 54.63768116] ; [38.63768116 23.36231884],0
v1,1,0.216267,1.528972,[97 49] ; [35 26],[93.10144928 52.89855072] ; [38.89855072 22.10144928],0
d1,1,0.223306,1.482999,[99 49] ; [36 26],[95.14285714 52.85714286] ; [39.85714286 22.14285714],0
a6,1,0.280971,1.162387,[94 52] ; [35 27],[90.54807692 55.45192308] ; [38.45192308 23.54807692],0
d3,1,0.283963,1.148027,[108  39] ; [41 21],[104.79904306  42.20095694] ; [44.20095694 17.79904306],0
u2,1,0.307371,1.04194,[13 17] ; [10  7],[14.68085106 15.31914894] ; [8.31914894 8.68085106],0
s4,1,0.31183,1.022909,[ 41 105] ; [13 48],[ 38.08695652 107.91304348] ; [15.91304348 45.08695652],0
r1,1,0.368835,0.807586,[130  17] ; [52 10],[128.00956938  18.99043062] ; [53.99043062  8.00956938],0
a2,1,0.386138,0.75107,[ 42 106] ; [14 48],[ 39.46666667 108.53333333] ; [16.53333333 45.46666667],0
n1,1,0.391307,0.734876,[15 14] ; [ 7 11],[13.57446809 15.42553191] ; [8.42553191 9.57446809],0
b5,1,0.393352,0.728553,[74 74] ; [27 35],[71.18095238 76.81904762] ; [29.81904762 32.18095238],0
p5,1,0.426647,0.631934,[ 33 115] ; [17 45],[ 35.23809524 112.76190476] ; [14.76190476 47.23809524],0
p2,1,0.463385,0.537706,[136  12] ; [55  7],[134.60952381  13.39047619] ; [56.39047619  5.60952381],0
p11,1,0.513301,0.427333,[121  27] ; [53  9],[122.62857143  25.37142857] ; [51.37142857 10.62857143],0
a8,1,0.516962,0.41995,[ 21 117] ; [11 47],[ 22.53061224 115.46938776] ; [ 9.46938776 48.53061224],0
a4,1,0.522198,0.409551,[74 74] ; [28 34],[71.88571429 76.11428571] ; [30.11428571 31.88571429],0
u3,1,0.534861,0.385147,[20 11] ; [10  8],[18.97959184 12.02040816] ; [11.02040816  6.97959184],0
p10,1,0.53566,0.383642,[131  16] ; [57  5],[132.22966507  14.77033493] ; [55.77033493  6.22966507],0
p3,1,0.571064,0.320905,[96 51] ; [43 19],[97.76555024 49.23444976] ; [41.23444976 20.76555024],0
p6,1,0.578477,0.308704,[84 63] ; [38 24],[85.80861244 61.19138756] ; [36.19138756 25.80861244],0
n5,1,0.611056,0.25864,[122  24] ; [50 12],[120.73076923  25.26923077] ; [51.26923077 10.73076923],0
b4,1,0.620492,0.245177,[89 59] ; [35 27],[87.39047619 60.60952381] ; [36.60952381 25.39047619],0
r4,1,0.623537,0.240927,[141   7] ; [60  2],[141.65714286   6.34285714] ; [59.34285714  2.65714286],0
v4,1,0.632014,0.22934,[143   4] ; [61  1],[143.48325359   3.51674641] ; [60.51674641  1.48325359],0
n3,1,0.646091,0.210864,[23  7] ; [12  5],[22.34042553  7.65957447] ; [12.65957447  4.34042553],0
p9,1,0.723467,0.125195,[137  10] ; [56  5],[136.39903846  10.60096154] ; [56.60096154  4.39903846],0
n4,1,0.769667,0.085738,[120  26] ; [52 10],[120.73076923  25.26923077] ; [51.26923077 10.73076923],0
a1,1,0.801237,0.063376,[ 11 137] ; [ 4 58],[ 10.57142857 137.42857143] ; [ 4.42857143 57.57142857],0
a7,1,0.812846,0.056054,[98 50] ; [40 22],[97.25714286 50.74285714] ; [40.74285714 21.25714286],0
p8,1,0.821828,0.050713,[109  39] ; [44 17],[108.34449761  39.65550239] ; [44.65550239 16.34449761],0
n6,1,0.822319,0.050429,[131  13] ; [57  5],[131.41747573  12.58252427] ; [56.58252427  5.41747573],0
u1,1,0.831723,0.045153,[ 33 115] ; [13 49],[ 32.41904762 115.58095238] ; [13.58095238 48.41904762],0
p12,1,0.845981,0.037733,[ 18 129] ; [ 7 55],[ 17.58373206 129.41626794] ; [ 7.41626794 54.58373206],0
d2,1,0.892785,0.018166,[75 72] ; [31 31],[74.55502392 72.44497608] ; [31.44497608 30.55502392],0
b3,1,0.900682,0.015575,[39 50] ; [18 22],[39.3255814 49.6744186] ; [17.6744186 22.3255814],0
b2,1,0.900682,0.015575,[39 50] ; [18 22],[39.3255814 49.6744186] ; [17.6744186 22.3255814],0
p4,1,0.923049,0.00933,[110  37] ; [46 16],[109.72248804  37.27751196] ; [46.27751196 15.72248804],0
d5,1,0.945928,0.0046,[123  23] ; [52 10],[122.83653846  23.16346154] ; [52.16346154  9.83653846],0
a5,1,0.975865,0.000915,[122  26] ; [51 11],[121.92380952  26.07619048] ; [51.07619048 10.92380952],0
p1,1,0.9827,0.00047,[ 19 127] ; [ 8 54],[ 18.95192308 127.04807692] ; [ 8.04807692 53.95192308],0
