Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,54.676901,[108  25] ; [59 96],[77.12152778 55.87847222] ; [89.87847222 65.12152778],1
p9,1,0.0,30.352921,[122  11] ; [99 55],[102.41463415  30.58536585] ; [118.58536585  35.41463415],1
p4,1,0.0,28.852446,[90 44] ; [ 55 100],[67.23183391 66.76816609] ; [77.76816609 77.23183391],1
p10,1,0.0,26.206703,[117  15] ; [95 58],[98.18947368 33.81052632] ; [113.81052632  39.18947368],1
p11,1,4e-06,21.195184,[118  16] ; [101  55],[101.19310345  32.80689655] ; [117.80689655  38.19310345],1
p6,1,5e-06,20.822421,[61 72] ; [ 32 123],[42.94791667 90.05208333] ; [ 50.05208333 104.94791667],1
p2,1,1.1e-05,19.261846,[121  13] ; [108  48],[105.8137931  28.1862069] ; [123.1862069  32.8137931],1
p3,1,1.2e-05,19.215819,[80 54] ; [ 53 103],[61.45517241 72.54482759] ; [71.54482759 84.45517241],1
p5,1,0.000179,14.042311,[ 26 108] ; [  8 147],[ 15.76470588 118.23529412] ; [ 18.23529412 136.76470588],1
v4,1,0.00021,13.743895,[129   4] ; [129  25],[119.56097561  13.43902439] ; [138.43902439  15.56097561],1
r4,1,0.004532,8.057405,[120  14] ; [120  36],[110.89655172  23.10344828] ; [129.10344828  26.89655172],0
n6,1,0.004745,7.974208,[119  15] ; [117  37],[109.80555556  24.19444444] ; [126.19444444  27.80555556],0
s7,1,0.004984,7.885268,[68 58] ; [54 92],[56.51470588 69.48529412] ; [65.48529412 80.51470588],0
r3,1,0.005073,7.85338,[128   6] ; [132  22],[120.97222222  13.02777778] ; [139.02777778  14.97222222],0
s5,1,0.009275,6.769186,[46 82] ; [ 33 118],[36.2437276 91.7562724] ; [ 42.7562724 108.2437276],0
s6,1,0.021251,5.306124,[90 38] ; [89 67],[80.67605634 47.32394366] ; [98.32394366 57.67605634],0
r2,1,0.033176,4.536662,[122   9] ; [132  23],[116.34265734  14.65734266] ; [137.65734266  17.34265734],0
v2,1,0.034793,4.455316,[70 58] ; [63 87],[61.23741007 66.76258993] ; [71.76258993 78.23741007],0
p1,1,0.043123,4.090567,[ 18 115] ; [ 10 145],[ 12.93055556 120.06944444] ; [ 15.06944444 139.93055556],0
p12,1,0.044213,4.048409,[ 13 120] ; [  6 149],[  8.77430556 124.22569444] ; [ 10.22569444 144.77430556],0
n5,1,0.064607,3.414991,[115  18] ; [121  34],[108.98611111  24.01388889] ; [127.01388889  27.98611111],0
s8,1,0.092308,2.833658,[53 81] ; [ 47 109],[46.20689655 87.79310345] ; [ 53.79310345 102.20689655],0
v1,1,0.156481,2.007909,[71 61] ; [68 82],[65.06382979 66.93617021] ; [73.93617021 76.06382979],0
v3,1,0.168305,1.897978,[53 80] ; [ 49 104],[47.43356643 85.56643357] ; [54.56643357 98.43356643],0
a1,1,0.174882,1.840592,[  4 130] ; [ 10 146],[  6.46896552 127.53103448] ; [  7.53103448 148.46896552],0
d2,1,0.208599,1.581122,[ 17 117] ; [ 28 127],[ 20.8650519 113.1349481] ; [ 24.1349481 130.8650519],0
s2,1,0.211956,1.558014,[61 72] ; [59 94],[55.8041958 77.1958042] ; [64.1958042 88.8041958],0
b3,1,0.230273,1.439176,[27 55] ; [40 56],[30.86516854 51.13483146] ; [36.13483146 59.86516854],0
b2,1,0.230273,1.439176,[27 55] ; [40 56],[30.86516854 51.13483146] ; [36.13483146 59.86516854],0
a7,1,0.261147,1.262667,[87 46] ; [92 64],[82.37716263 50.62283737] ; [96.62283737 59.37716263],0
r1,1,0.292767,1.106852,[100  34] ; [107  48],[95.97923875 38.02076125] ; [111.02076125  43.97923875],0
d3,1,0.341601,0.904412,[46 88] ; [62 94],[49.90344828 84.09655172] ; [58.09655172 97.90344828],0
n2,1,0.367724,0.811342,[19  4] ; [32 12],[17.50746269  5.49253731] ; [33.49253731 10.50746269],0
a5,1,0.39814,0.713937,[83 51] ; [89 67],[79.47586207 54.52413793] ; [92.52413793 63.47586207],0
b4,1,0.440748,0.594334,[73 61] ; [92 64],[76.24137931 57.75862069] ; [88.75862069 67.24137931],0
b5,1,0.460515,0.544644,[75 59] ; [94 62],[78.08965517 55.91034483] ; [90.91034483 65.08965517],0
s3,1,0.588267,0.293059,[71 60] ; [78 75],[68.72887324 62.27112676] ; [80.27112676 72.72887324],0
d5,1,0.593971,0.284185,[74 60] ; [91 65],[76.24137931 57.75862069] ; [88.75862069 67.24137931],0
s4,1,0.640175,0.218513,[ 18 115] ; [ 24 131],[ 19.39583333 113.60416667] ; [ 22.60416667 132.39583333],0
a6,1,0.648169,0.208217,[80 54] ; [89 67],[78.08965517 55.91034483] ; [90.91034483 65.08965517],0
d4,1,0.675749,0.17495,[78 56] ; [87 69],[76.24137931 57.75862069] ; [88.75862069 67.24137931],0
u1,1,0.688669,0.16053,[  4 130] ; [  6 150],[  4.62068966 129.37931034] ; [  5.37931034 150.62068966],0
a2,1,0.710665,0.137614,[  8 126] ; [ 11 145],[  8.77931034 125.22068966] ; [ 10.22068966 145.77931034],0
s1,1,0.758659,0.094398,[  6 128] ; [  8 144],[  6.55944056 127.44055944] ; [  7.44055944 144.55944056],0
a4,1,0.785994,0.073721,[35 98] ; [ 43 112],[36.02083333 96.97916667] ; [ 41.97916667 113.02083333],0
a3,1,0.788261,0.072129,[76 57] ; [91 64],[77.12152778 55.87847222] ; [89.87847222 65.12152778],0
n1,1,0.796153,0.066734,[11 12] ; [22 21],[11.5 11.5] ; [21.5 21.5],0
n3,1,0.830516,0.045813,[17  6] ; [30 12],[16.63076923  6.36923077] ; [30.36923077 11.63076923],0
u3,1,0.874655,0.024885,[28 29] ; [31 34],[27.56557377 29.43442623] ; [31.43442623 33.56557377],0
u2,1,0.930489,0.007609,[29 29] ; [32 31],[29.23966942 28.76033058] ; [31.76033058 31.23966942],0
a8,1,0.961392,0.002343,[ 20 105] ; [ 24 124],[ 20.14652015 104.85347985] ; [ 23.85347985 124.14652015],0
b1,1,0.968534,0.001556,[57 77] ; [66 90],[56.83448276 77.16551724] ; [66.16551724 89.83448276],0
