Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000152,14.345506,[48 86] ; [29 13],[58.625 75.375] ; [18.375 23.625],1
s6,1,0.001476,10.108605,[71 62] ; [34  8],[79.8 53.2] ; [25.2 16.8],0
s3,1,0.002644,9.038364,[56 76] ; [29 13],[64.48275862 67.51724138] ; [20.51724138 21.48275862],0
s7,1,0.009706,6.688007,[37 90] ; [21 20],[43.8452381 83.1547619] ; [14.1547619 26.8452381],0
s5,1,0.032539,4.569855,[ 32 100] ; [17 24],[37.38728324 94.61271676] ; [11.61271676 29.38728324],0
r2,1,0.042823,4.102372,[115  18] ; [41  1],[118.56  14.44] ; [37.44  4.56],0
n6,1,0.101561,2.680864,[82 51] ; [31 10],[86.37356322 46.62643678] ; [26.62643678 14.37356322],0
p6,1,0.142159,2.154428,[ 27 104] ; [13 28],[ 30.46511628 100.53488372] ; [ 9.53488372 31.46511628],0
p3,1,0.142397,2.151862,[51 81] ; [11 31],[47.03448276 84.96551724] ; [14.96551724 27.03448276],0
b4,1,0.155202,2.020365,[76 58] ; [29 13],[79.94318182 54.05681818] ; [25.05681818 16.94318182],0
a2,1,0.163878,1.93807,[ 25 109] ; [ 4 38],[ 22.07954545 111.92045455] ; [ 6.92045455 35.07954545],0
a6,1,0.163976,1.93717,[98 36] ; [26 16],[94.40909091 39.59090909] ; [29.59090909 12.40909091],0
s8,1,0.167395,1.906116,[39 95] ; [17 25],[42.63636364 91.36363636] ; [13.36363636 28.63636364],0
n2,1,0.175898,1.831942,[27 21] ; [10  3],[29.1147541 18.8852459] ; [7.8852459 5.1147541],0
n5,1,0.176761,1.824644,[39 94] ; [17 25],[42.56 90.44] ; [13.44 28.56],0
a4,1,0.186385,1.745967,[43 91] ; [ 9 33],[39.59090909 94.40909091] ; [12.40909091 29.59090909],0
d1,1,0.188509,1.729234,[73 61] ; [18 24],[69.28409091 64.71590909] ; [21.71590909 20.28409091],0
b5,1,0.198227,1.655386,[81 53] ; [30 12],[84.51136364 49.48863636] ; [26.48863636 15.51136364],0
