Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,2.6e-05,17.65695,[134 245] ; [46 29],[150.26431718 228.73568282] ; [29.73568282 45.26431718],1
s6,1,0.00082,11.196511,[276 109] ; [70  8],[287.71058315  97.28941685] ; [58.28941685 19.71058315],1
s2,1,0.001806,9.737198,[210 179] ; [59 22],[222.64042553 166.35957447] ; [46.35957447 34.64042553],0
a8,1,0.002953,8.836467,[ 58 291] ; [ 3 77],[ 49.62470862 299.37529138] ; [11.37529138 68.62470862],0
s3,1,0.003788,8.382683,[215 170] ; [60 22],[226.7130621 158.2869379] ; [48.2869379 33.7130621],0
p6,1,0.007267,7.205868,[188 201] ; [53 29],[199.04246285 189.95753715] ; [41.95753715 40.04246285],0
v3,1,0.008163,6.997273,[169 204] ; [23 56],[158.44247788 214.55752212] ; [33.55752212 45.44247788],0
v2,1,0.022103,5.237656,[234 144] ; [39 42],[224.82352941 153.17647059] ; [48.17647059 32.82352941],0
u2,1,0.034199,4.484713,[65 31] ; [ 8 11],[60.93913043 35.06086957] ; [12.06086957  6.93913043],0
d3,1,0.055975,3.652795,[280 112] ; [67 15],[286.97046414 105.02953586] ; [60.02953586 21.97046414],0
b2,1,0.077353,3.119651,[107 147] ; [13 33],[101.6 152.4] ; [18.4 27.6],0
b3,1,0.077353,3.119651,[107 147] ; [13 33],[101.6 152.4] ; [18.4 27.6],0
d1,1,0.095267,2.783041,[249 143] ; [60 22],[255.5443038 136.4556962] ; [53.4556962 28.5443038],0
s1,1,0.100471,2.698054,[ 10 377] ; [ 5 77],[ 12.37739872 374.62260128] ; [ 2.62260128 79.37739872],0
s7,1,0.137026,2.211044,[210 157] ; [53 27],[215.93064877 151.06935123] ; [47.06935123 32.93064877],0
n4,1,0.161008,1.964729,[330  61] ; [64 18],[325.69556025  65.30443975] ; [68.30443975 13.69556025],0
v4,1,0.183773,1.766849,[377  12] ; [77  5],[374.9596603  14.0403397] ; [79.0403397  2.9596603],0
u1,1,0.18444,1.761476,[ 75 317] ; [21 61],[ 79.39240506 312.60759494] ; [16.60759494 65.39240506],0
p2,1,0.185697,1.751428,[359  30] ; [72 10],[355.96390658  33.03609342] ; [75.03609342  6.96390658],0
v1,1,0.201019,1.634958,[240 140] ; [45 36],[234.92407809 145.07592191] ; [50.07592191 30.92407809],0
n1,1,0.227308,1.457625,[31 37] ; [ 5 12],[28.8 39.2] ; [7.2 9.8],0
p11,1,0.230474,1.437932,[336  56] ; [66 16],[332.4556962  59.5443038] ; [69.5443038 12.4556962],0
a1,1,0.233314,1.420545,[ 22 370] ; [ 2 80],[ 19.84810127 372.15189873] ; [ 4.15189873 77.84810127],0
b4,1,0.240953,1.375007,[221 171] ; [52 30],[225.7721519 166.2278481] ; [47.2278481 34.7721519],0
p7,1,0.253381,1.304565,[288 100] ; [65 16],[292.03411514  95.96588486] ; [60.96588486 20.03411514],0
d2,1,0.265362,1.240564,[203 189] ; [48 34],[207.57805907 184.42194093] ; [43.42194093 38.57805907],0
r3,1,0.279994,1.167118,[377  14] ; [76  5],[375.26059322  15.73940678] ; [77.73940678  3.26059322],0
u4,1,0.307777,1.040189,[ 13 379] ; [ 1 81],[ 11.57805907 380.42194093] ; [ 2.42194093 79.57805907],0
p1,1,0.365267,0.819703,[ 39 350] ; [11 71],[ 41.29511677 347.70488323] ; [ 8.70488323 73.29511677],0
n3,1,0.369677,0.80475,[48 19] ; [14  3],[49.45238095 17.54761905] ; [12.54761905  4.45238095],0
s8,1,0.374304,0.789327,[202 187] ; [47 35],[205.64968153 183.35031847] ; [43.35031847 38.64968153],0
n6,1,0.38083,0.768021,[343  47] ; [74  7],[345.2866242  44.7133758] ; [71.7133758  9.2866242],0
a4,1,0.386243,0.750735,[194 197] ; [45 37],[197.56659619 193.43340381] ; [41.43340381 40.56659619],0
p12,1,0.434025,0.612027,[ 45 346] ; [ 7 75],[ 42.98520085 348.01479915] ; [ 9.01479915 72.98520085],0
a2,1,0.434629,0.610421,[103 289] ; [25 57],[105.85654008 286.14345992] ; [22.14345992 59.85654008],0
d5,1,0.540913,0.373851,[328  63] ; [71 11],[329.82875264  61.17124736] ; [69.17124736 12.82875264],0
a6,1,0.552674,0.352549,[269 123] ; [59 23],[271.25738397 120.74261603] ; [56.74261603 25.25738397],0
a5,1,0.558015,0.343152,[309  83] ; [67 15],[310.9535865  81.0464135] ; [65.0464135 16.9535865],0
u3,1,0.562794,0.334889,[61 33] ; [11  8],[59.89380531 34.10619469] ; [12.10619469  6.89380531],0
p5,1,0.599488,0.275769,[ 71 317] ; [13 69],[ 69.34468085 318.65531915] ; [14.65531915 67.34468085],0
r1,1,0.606149,0.265821,[318  71] ; [69 13],[319.62420382  69.37579618] ; [67.37579618 14.62420382],0
p8,1,0.621886,0.243226,[253 136] ; [55 26],[254.91914894 134.08085106] ; [53.08085106 27.91914894],0
b5,1,0.638154,0.221164,[228 164] ; [50 32],[229.907173 162.092827] ; [48.092827 33.907173],0
a7,1,0.678049,0.172331,[290 101] ; [59 23],[288.49682875 102.50317125] ; [60.50317125 21.49682875],0
p10,1,0.786935,0.073058,[363  27] ; [77  5],[363.55932203  26.44067797] ; [76.44067797  5.55932203],0
a3,1,0.790867,0.070323,[295  96] ; [63 19],[295.93657505  95.06342495] ; [62.06342495 19.93657505],0
p3,1,0.809827,0.057912,[272 120] ; [58 24],[272.91139241 119.08860759] ; [57.08860759 24.91139241],0
r4,1,0.848862,0.036317,[361  31] ; [75  7],[360.57383966  31.42616034] ; [75.42616034  6.57383966],0
b1,1,0.863514,0.029551,[149 243] ; [32 50],[149.68776371 242.31223629] ; [31.31223629 50.68776371],0
r2,1,0.86397,0.029352,[365  22] ; [76  5],[364.67307692  22.32692308] ; [76.32692308  4.67307692],0
n5,1,0.936158,0.006416,[324  65] ; [68 14],[323.7537155  65.2462845] ; [68.2462845 13.7537155],0
d4,1,0.963085,0.002142,[333  58] ; [70 12],[333.13530655  57.86469345] ; [69.86469345 12.13530655],0
n2,1,1.0,0.0,[48 20] ; [12  5],[48. 20.] ; [12.  5.],0
