Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,80.776162,[31 64] ; [218  47],[65.70833333 29.29166667] ; [183.29166667  81.70833333],1
p4,1,2.5e-05,17.742886,[35 60] ; [164 101],[52.51388889 42.48611111] ; [146.48611111 118.51388889],1
a5,1,6.1e-05,16.056483,[56 40] ; [211  55],[70.80662983 25.19337017] ; [196.19337017  69.80662983],1
n6,1,6.8e-05,15.858593,[68 28] ; [235  31],[80.35359116 15.64640884] ; [222.64640884  43.35359116],1
a4,1,0.000485,12.170922,[28 68] ; [132 133],[42.54847645 53.45152355] ; [117.45152355 147.54847645],1
d2,1,0.000594,11.793131,[29 67] ; [134 131],[43.34626039 52.65373961] ; [119.65373961 145.34626039],1
v1,1,0.000829,11.17604,[36 60] ; [151 112],[50.00557103 45.99442897] ; [136.99442897 126.00557103],1
p10,1,0.001624,9.931949,[62 32] ; [215  48],[72.93557423 21.06442577] ; [204.06442577  58.93557423],0
p3,1,0.001859,9.683968,[32 63] ; [139 127],[45. 50.] ; [126. 140.],0
v3,1,0.002513,9.131038,[22 70] ; [107 150],[34.00573066 57.99426934] ; [ 94.99426934 162.00573066],0
s8,1,0.00382,8.367276,[15 80] ; [ 82 181],[25.74022346 69.25977654] ; [ 71.25977654 191.74022346],0
a2,1,0.005037,7.866229,[11 85] ; [ 67 199],[20.68508287 75.31491713] ; [ 57.31491713 208.68508287],0
a8,1,0.015605,5.846834,[ 5 85] ; [ 36 195],[11.4953271 78.5046729] ; [ 29.5046729 201.4953271],0
p2,1,0.01601,5.801786,[68 27] ; [221  45],[76.05263158 18.94736842] ; [212.94736842  53.05263158],0
d1,1,0.016228,5.77804,[43 53] ; [157 109],[53.03867403 42.96132597] ; [146.96132597 119.03867403],0
r1,1,0.017656,5.629977,[72 24] ; [227  38],[79.51246537 16.48753463] ; [219.48753463  45.51246537],0
d5,1,0.019443,5.461231,[71 24] ; [227  39],[78.42105263 16.57894737] ; [219.57894737  46.42105263],0
a6,1,0.021913,5.252714,[60 36] ; [199  67],[68.68508287 27.31491713] ; [190.31491713  75.68508287],0
