Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.000181,14.020333,[5 6] ; [ 12 129],[1.23026316 9.76973684] ; [ 15.76973684 125.23026316],1
p8,1,0.000224,13.62224,[8 3] ; [ 31 109],[2.8410596 8.1589404] ; [ 36.1589404 103.8410596],1
s1,1,0.008406,6.944933,[3 8] ; [  8 131],[ 0.80666667 10.19333333] ; [ 10.19333333 128.80666667],0
v1,1,0.010932,6.47628,[10  1] ; [68 65],[5.95833333 5.04166667] ; [72.04166667 60.95833333],0
s5,1,0.042308,4.122841,[7 3] ; [49 82],[3.97163121 6.02836879] ; [52.02836879 78.97163121],0
v2,1,0.074132,3.189079,[3 8] ; [74 60],[5.84137931 5.15862069] ; [71.15862069 62.84137931],0
p3,1,0.092497,2.830379,[7 4] ; [53 87],[4.37086093 6.62913907] ; [55.62913907 84.37086093],0
r3,1,0.107036,2.597448,[9 2] ; [133   8],[10.27631579  0.72368421] ; [131.72368421   9.27631579],0
n3,1,0.126506,2.334869,[1 2] ; [32 11],[2.15217391 0.84782609] ; [30.84782609 12.15217391],0
p4,1,0.140173,2.176063,[8 3] ; [70 71],[5.64473684 5.35526316] ; [72.35526316 68.64473684],0
s4,1,0.201999,1.627859,[ 1 10] ; [ 37 103],[2.76821192 8.23178808] ; [ 35.23178808 104.76821192],0
u3,1,0.240666,1.376689,[2 2] ; [33 10],[2.9787234 1.0212766] ; [32.0212766 10.9787234],0
d4,1,0.243338,1.361151,[8 3] ; [121  20],[9.33552632 1.66447368] ; [119.66447368  21.33552632],0
v3,1,0.253764,1.302462,[6 5] ; [49 83],[4.23076923 6.76923077] ; [50.76923077 81.23076923],0
b1,1,0.288322,1.127441,[6 5] ; [54 87],[4.34210526 6.65789474] ; [55.65789474 85.34210526],0
b5,1,0.303979,1.056655,[6 5] ; [98 43],[7.52631579 3.47368421] ; [96.47368421 44.52631579],0
d2,1,0.345044,0.891601,[5 6] ; [84 56],[6.48344371 4.51655629] ; [82.51655629 57.48344371],0
a5,1,0.366153,0.816677,[7 4] ; [107  34],[8.25 2.75] ; [105.75  35.25],0
a6,1,0.41216,0.672561,[5 6] ; [82 59],[6.29605263 4.70394737] ; [80.70394737 60.29605263],0
n1,1,0.449774,0.571222,[2 1] ; [19 24],[1.36956522 1.63043478] ; [19.63043478 23.36956522],0
p12,1,0.45056,0.569244,[2 9] ; [ 15 125],[1.2384106 9.7615894] ; [ 15.7615894 124.2384106],0
p11,1,0.475008,0.510303,[6 5] ; [92 49],[7.09210526 3.90789474] ; [90.90789474 50.09210526],0
u2,1,0.488256,0.480368,[3 1] ; [24 18],[2.34782609 1.65217391] ; [24.65217391 17.34782609],0
a7,1,0.495144,0.465328,[9 2] ; [102  39],[8.03289474 2.96710526] ; [102.96710526  38.03289474],0
p9,1,0.505174,0.44405,[10  1] ; [114  23],[9.21621622 1.78378378] ; [114.78378378  22.21621622],0
p2,1,0.52472,0.404605,[9 2] ; [103  38],[8.10526316 2.89473684] ; [103.89473684  37.10526316],0
a4,1,0.532208,0.390174,[4 7] ; [65 76],[4.99342105 6.00657895] ; [64.00657895 76.99342105],0
n4,1,0.555553,0.347463,[9 2] ; [104  37],[8.17763158 2.82236842] ; [104.82236842  36.17763158],0
b4,1,0.604984,0.267544,[6 5] ; [88 53],[6.80263158 4.19736842] ; [87.19736842 53.80263158],0
p10,1,0.63881,0.220302,[9 2] ; [105  34],[8.36 2.64] ; [105.64  33.36],0
s3,1,0.665901,0.186435,[9 1] ; [119  21],[8.53333333 1.46666667] ; [119.46666667  20.53333333],0
s7,1,0.670688,0.180798,[6 5] ; [80 51],[6.66197183 4.33802817] ; [79.33802817 51.66197183],0
a3,1,0.685094,0.164448,[7 4] ; [98 43],[7.59868421 3.40131579] ; [97.40131579 43.59868421],0
s6,1,0.73995,0.11017,[9 2] ; [118  20],[9.37583893 1.62416107] ; [117.62416107  20.37583893],0
n2,1,0.76751,0.087399,[2 1] ; [32 11],[2.2173913 0.7826087] ; [31.7826087 11.2173913],0
a2,1,0.768193,0.086871,[2 9] ; [ 31 110],[2.38815789 8.61184211] ; [ 30.61184211 110.38815789],0
r4,1,0.769358,0.085975,[10  1] ; [124  17],[9.69736842 1.30263158] ; [124.30263158  16.69736842],0
n5,1,0.78575,0.073893,[8 3] ; [97 44],[7.59868421 3.40131579] ; [97.40131579 43.59868421],0
u1,1,0.808402,0.058801,[2 9] ; [ 30 111],[2.31578947 8.68421053] ; [ 29.68421053 111.31578947],0
r1,1,0.824481,0.049189,[8 3] ; [106  34],[8.30463576 2.69536424] ; [105.69536424  34.30463576],0
p6,1,0.841304,0.040091,[2 9] ; [ 29 111],[2.25827815 8.74172185] ; [ 28.74172185 111.25827815],0
d3,1,0.913961,0.011673,[7 4] ; [92 49],[7.16447368 3.83552632] ; [91.83552632 49.16447368],0
d5,1,0.937332,0.006182,[9 2] ; [114  27],[8.90131579 2.09868421] ; [114.09868421  26.90131579],0
d1,1,0.951959,0.00363,[7 4] ; [91 50],[7.09210526 3.90789474] ; [90.90789474 50.09210526],0
b2,1,0.966487,0.001765,[2 4] ; [26 54],[1.95348837 4.04651163] ; [26.04651163 53.95348837],0
b3,1,0.966487,0.001765,[2 4] ; [26 54],[1.95348837 4.04651163] ; [26.04651163 53.95348837],0
s8,1,0.986715,0.000277,[6 5] ; [76 64],[5.97350993 5.02649007] ; [76.02649007 63.97350993],0
