Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000495,12.133278,[21  9] ; [ 5 18],[14.71698113 15.28301887] ; [11.28301887 11.71698113],1
s3,1,0.002603,9.066471,[24  7] ; [ 8 14],[18.71698113 12.28301887] ; [13.28301887  8.71698113],0
s8,1,0.010022,6.630938,[16 15] ; [ 4 19],[11.48148148 19.51851852] ; [ 8.51851852 14.48148148],0
a7,1,0.010305,6.58133,[12 19] ; [17  6],[16.64814815 14.35185185] ; [12.35185185 10.64814815],0
p6,1,0.015956,5.807665,[12 19] ; [ 2 20],[ 8.18867925 22.81132075] ; [ 5.81132075 16.18867925],0
r3,1,0.030512,4.68019,[26  4] ; [14  9],[22.64150943  7.35849057] ; [17.35849057  5.64150943],0
p4,1,0.044063,4.054139,[18 13] ; [ 7 16],[14.35185185 16.64814815] ; [10.64814815 12.35185185],0
v1,1,0.100116,2.703688,[11 18] ; [14  9],[13.94230769 15.05769231] ; [11.05769231 11.94230769],0
a3,1,0.140796,2.169243,[21 10] ; [11 12],[18.37037037 12.62962963] ; [13.62962963  9.37037037],0
p5,1,0.157432,1.998721,[ 1 30] ; [ 3 19],[ 2.33962264 28.66037736] ; [ 1.66037736 20.33962264],0
p8,1,0.158071,1.992583,[12 18] ; [ 5 18],[ 9.62264151 20.37735849] ; [ 7.37735849 15.62264151],0
p7,1,0.169464,1.887681,[20 11] ; [ 9 11],[17.62745098 13.37254902] ; [11.37254902  8.62745098],0
a2,1,0.17314,1.85554,[ 1 30] ; [ 3 20],[ 2.2962963 28.7037037] ; [ 1.7037037 21.2962963],0
a1,1,0.17314,1.85554,[ 1 30] ; [ 3 20],[ 2.2962963 28.7037037] ; [ 1.7037037 21.2962963],0
p3,1,0.185558,1.752537,[14 17] ; [ 6 16],[11.69811321 19.30188679] ; [ 8.30188679 13.69811321],0
r1,1,0.187842,1.734462,[ 7 24] ; [ 9 14],[ 9.18518519 21.81481481] ; [ 6.81481481 16.18518519],0
n3,1,0.188274,1.731069,[6 7] ; [8 3],[7.58333333 5.41666667] ; [6.41666667 4.58333333],0
s5,1,0.24649,1.343089,[11 18] ; [ 5 17],[ 9.09803922 19.90196078] ; [ 6.90196078 15.09803922],0
n2,1,0.246566,1.342657,[10  3] ; [6 5],[8.66666667 4.33333333] ; [7.33333333 3.66666667],0
n5,1,0.252875,1.307351,[21  9] ; [12 10],[19.03846154 10.96153846] ; [13.96153846  8.03846154],0
d1,1,0.272345,1.204896,[14 17] ; [ 7 16],[12.05555556 18.94444444] ; [ 8.94444444 14.05555556],0
u3,1,0.27874,1.173223,[6 4] ; [4 7],[4.76190476 5.23809524] ; [5.23809524 5.76190476],0
v2,1,0.336311,0.924444,[19 11] ; [11 11],[17.30769231 12.69230769] ; [12.69230769  9.30769231],0
a5,1,0.361378,0.8331,[20 11] ; [12 11],[18.37037037 12.62962963] ; [13.62962963  9.37037037],0
b4,1,0.363008,0.827459,[15 16] ; [14  9],[16.64814815 14.35185185] ; [12.35185185 10.64814815],0
d3,1,0.386825,0.748899,[18 13] ; [16  7],[19.51851852 11.48148148] ; [14.48148148  8.51851852],0
u2,1,0.390733,0.73666,[4 5] ; [7 4],[4.95 4.05] ; [6.05 4.95],0
s4,1,0.393456,0.728234,[10 21] ; [ 5 18],[ 8.61111111 22.38888889] ; [ 6.38888889 16.61111111],0
b5,1,0.436339,0.605891,[22  9] ; [14  9],[20.66666667 10.33333333] ; [15.33333333  7.66666667],0
p9,1,0.462222,0.540509,[20 11] ; [17  6],[21.24074074  9.75925926] ; [15.75925926  7.24074074],0
a4,1,0.475042,0.510224,[ 8 23] ; [ 8 15],[ 9.18518519 21.81481481] ; [ 6.81481481 16.18518519],0
n1,1,0.475512,0.509138,[ 3 10] ; [4 7],[3.79166667 9.20833333] ; [3.20833333 7.79166667],0
v4,1,0.510285,0.433482,[20  9] ; [17  5],[21.03921569  7.96078431] ; [15.96078431  6.03921569],0
p10,1,0.59179,0.287558,[20 11] ; [12  9],[19.07692308 11.92307692] ; [12.92307692  8.07692308],0
n6,1,0.662712,0.190245,[20 10] ; [14  9],[19.24528302 10.75471698] ; [14.75471698  8.24528302],0
r2,1,0.692181,0.156735,[17 11] ; [11  9],[16.33333333 11.66666667] ; [11.66666667  8.33333333],0
b1,1,0.720548,0.127968,[15 16] ; [10 13],[14.35185185 16.64814815] ; [10.64814815 12.35185185],0
b2,1,0.72647,0.122378,[ 4 18] ; [ 3 10],[ 4.4 17.6] ; [ 2.6 10.4],0
b3,1,0.72647,0.122378,[ 4 18] ; [ 3 10],[ 4.4 17.6] ; [ 2.6 10.4],0
d4,1,0.729576,0.119501,[23  8] ; [18  5],[23.53703704  7.46296296] ; [17.46296296  5.53703704],0
p2,1,0.765475,0.088983,[25  6] ; [17  5],[24.56603774  6.43396226] ; [17.43396226  4.56603774],0
d2,1,0.767613,0.08732,[12 19] ; [ 8 15],[11.48148148 19.51851852] ; [ 8.51851852 14.48148148],0
s1,1,0.829076,0.046607,[ 1 30] ; [ 1 22],[ 1.14814815 29.85185185] ; [ 0.85185185 22.14814815],0
p1,1,0.829076,0.046607,[ 1 30] ; [ 1 22],[ 1.14814815 29.85185185] ; [ 0.85185185 22.14814815],0
p12,1,0.829076,0.046607,[ 1 30] ; [ 1 22],[ 1.14814815 29.85185185] ; [ 0.85185185 22.14814815],0
a6,1,0.909737,0.012853,[18 13] ; [13 10],[17.7962963 13.2037037] ; [13.2037037  9.7962963],0
p11,1,0.911133,0.012457,[22  9] ; [16  7],[21.81481481  9.18518519] ; [16.18518519  6.81481481],0
n4,1,0.957446,0.002847,[20 11] ; [15  8],[20.09259259 10.90740741] ; [14.90740741  8.09259259],0
v3,1,0.981444,0.000541,[ 8 23] ; [ 6 17],[ 8.03703704 22.96296296] ; [ 5.96296296 17.03703704],0
d5,1,0.981444,0.000541,[23  8] ; [17  6],[22.96296296  8.03703704] ; [17.03703704  5.96296296],0
