Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,30.622259,[ 1 24] ; [21  5],[10.78431373 14.21568627] ; [11.21568627 14.78431373],1
d5,1,1e-06,24.551736,[ 6 19] ; [24  2],[14.70588235 10.29411765] ; [15.29411765 10.70588235],1
d3,1,0.000412,12.475872,[ 5 20] ; [18  8],[11.2745098 13.7254902] ; [11.7254902 14.2745098],1
p10,1,0.009312,6.761988,[ 6 18] ; [16 10],[10.56 13.44] ; [11.44 14.56],0
d2,1,0.010656,6.521739,[ 9 16] ; [18  7],[13.5 11.5] ; [13.5 11.5],0
a5,1,0.014364,5.992797,[12 13] ; [21  5],[16.17647059  8.82352941] ; [16.82352941  9.17647059],0
a4,1,0.027307,4.871276,[ 6 18] ; [14 11],[ 9.79591837 14.20408163] ; [10.20408163 14.79591837],0
v2,1,0.029995,4.709578,[ 2 21] ; [ 9 17],[ 5.16326531 17.83673469] ; [ 5.83673469 20.16326531],0
p3,1,0.036637,4.367201,[ 5 20] ; [12 13],[ 8.5 16.5] ; [ 8.5 16.5],0
s3,1,0.039403,4.243424,[ 5 17] ; [13 12],[ 8.42553191 13.57446809] ; [ 9.57446809 15.42553191],0
s5,1,0.058782,3.571429,[ 4 21] ; [10 15],[ 7. 18.] ; [ 7. 18.],0
a7,1,0.065282,3.397848,[ 8 17] ; [15 11],[11.2745098 13.7254902] ; [11.7254902 14.2745098],0
p4,1,0.068909,3.308824,[ 5 20] ; [11 14],[ 8. 17.] ; [ 8. 17.],0
a3,1,0.070226,3.277736,[11 12] ; [19  7],[14.08163265  8.91836735] ; [15.91836735 10.08163265],0
p9,1,0.082194,3.020979,[ 8 14] ; [16 10],[11. 11.] ; [13. 13.],0
p8,1,0.17416,1.846764,[ 5 19] ; [10 16],[ 7.2 16.8] ; [ 7.8 18.2],0
s4,1,0.17964,1.800597,[ 3 22] ; [ 7 19],[ 4.90196078 20.09803922] ; [ 5.09803922 20.90196078],0
b1,1,0.210158,1.570338,[12 13] ; [17  9],[14.21568627 10.78431373] ; [14.78431373 11.21568627],0
p5,1,0.22144,1.495017,[ 2 23] ; [ 5 20],[ 3.5 21.5] ; [ 3.5 21.5],0
s8,1,0.243403,1.360774,[ 4 20] ; [ 8 18],[ 5.76 18.24] ; [ 6.24 19.76],0
s2,1,0.265855,1.238011,[ 6 19] ; [10 16],[ 7.84313725 17.15686275] ; [ 8.15686275 17.84313725],0
b5,1,0.32816,0.956144,[11 14] ; [15 11],[12.74509804 12.25490196] ; [13.25490196 12.74509804],0
s6,1,0.355226,0.854701,[ 8 16] ; [12 14],[ 9.6 14.4] ; [10.4 15.6],0
n6,1,0.382078,0.764007,[14 11] ; [17  8],[15.5  9.5] ; [15.5  9.5],0
v1,1,0.405563,0.691769,[ 6 19] ; [ 9 17],[ 7.35294118 17.64705882] ; [ 7.64705882 18.35294118],0
v3,1,0.411152,0.675467,[ 7 17] ; [ 5 21],[ 5.76 18.24] ; [ 6.24 19.76],0
a2,1,0.413213,0.669538,[ 2 23] ; [ 4 22],[ 2.94117647 22.05882353] ; [ 3.05882353 22.94117647],0
n5,1,0.413213,0.669538,[23  2] ; [22  4],[22.05882353  2.94117647] ; [22.94117647  3.05882353],0
v4,1,0.492575,0.470896,[14 11] ; [17  9],[15.19607843  9.80392157] ; [15.80392157 10.19607843],0
u2,1,0.512691,0.428571,[ 4 10] ; [3 4],[4.66666667 9.33333333] ; [2.33333333 4.66666667],0
p12,1,0.528533,0.397212,[ 2 23] ; [ 1 25],[ 1.47058824 23.52941176] ; [ 1.52941176 24.47058824],0
p6,1,0.5713,0.320513,[ 4 20] ; [ 6 20],[ 4.8 19.2] ; [ 5.2 20.8],0
r4,1,0.588148,0.293246,[ 6 19] ; [ 8 18],[ 6.8627451 18.1372549] ; [ 7.1372549 18.8627451],0
b3,1,0.603761,0.26936,[ 8 10] ; [ 8 14],[ 7.2 10.8] ; [ 8.8 13.2],0
b2,1,0.603761,0.26936,[ 8 10] ; [ 8 14],[ 7.2 10.8] ; [ 8.8 13.2],0
r2,1,0.616769,0.250435,[18  7] ; [18  5],[18.75  6.25] ; [17.25  5.75],0
r1,1,0.657342,0.196769,[10 15] ; [12 14],[10.78431373 14.21568627] ; [11.21568627 14.78431373],0
a1,1,0.665582,0.186813,[ 5 20] ; [ 4 22],[ 4.41176471 20.58823529] ; [ 4.58823529 21.41176471],0
p1,1,0.665582,0.186813,[ 5 20] ; [ 4 22],[ 4.41176471 20.58823529] ; [ 4.58823529 21.41176471],0
s1,1,0.670977,0.180462,[ 2 23] ; [ 3 23],[ 2.45098039 22.54901961] ; [ 2.54901961 23.45098039],0
b4,1,0.690926,0.158085,[15 10] ; [17  9],[15.68627451  9.31372549] ; [16.31372549  9.68627451],0
p2,1,0.774469,0.082102,[10 15] ; [11 14],[10.5 14.5] ; [10.5 14.5],0
n3,1,0.816334,0.053946,[8 8] ; [5 6],[7.7037037 8.2962963] ; [5.2962963 5.7037037],0
n2,1,0.823218,0.049911,[10  7] ; [6 5],[9.71428571 7.28571429] ; [6.28571429 4.71428571],0
n1,1,0.823218,0.049911,[10  7] ; [6 5],[9.71428571 7.28571429] ; [6.28571429 4.71428571],0
p7,1,0.852915,0.034373,[ 7 18] ; [ 7 16],[ 7.29166667 17.70833333] ; [ 6.70833333 16.29166667],0
a6,1,0.877192,0.02388,[14 11] ; [14 12],[13.7254902 11.2745098] ; [14.2745098 11.7254902],0
s7,1,0.881557,0.0222,[ 6 17] ; [ 7 18],[ 6.22916667 16.77083333] ; [ 6.77083333 18.22916667],0
p11,1,0.917616,0.010699,[ 9 16] ; [ 9 17],[ 8.82352941 16.17647059] ; [ 9.17647059 16.82352941],0
a8,1,1.0,0.0,[ 1 23] ; [ 1 23],[ 1. 23.] ; [ 1. 23.],0
