Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,24.943943,[50 23] ; [29 68],[33.92352941 39.07647059] ; [45.07647059 51.92352941],1
p7,1,0.000108,14.998982,[50 23] ; [36 58],[37.59281437 35.40718563] ; [48.40718563 45.59281437],1
v1,1,0.000138,14.525967,[41 31] ; [26 68],[29.06024096 42.93975904] ; [37.93975904 56.06024096],1
s8,1,0.000524,12.028086,[33 40] ; [20 78],[22.62573099 50.37426901] ; [30.37426901 67.62573099],1
s7,1,0.000643,11.645844,[37 32] ; [26 69],[26.50609756 42.49390244] ; [36.49390244 58.50609756],1
s6,1,0.006666,7.360817,[45 26] ; [40 55],[36.35542169 34.64457831] ; [48.64457831 46.35542169],0
p1,1,0.007951,7.044566,[13 60] ; [ 5 92],[ 7.72941176 65.27058824] ; [10.27058824 86.72941176],0
p6,1,0.014409,5.987371,[32 40] ; [25 70],[24.5748503 47.4251497] ; [32.4251497 62.5748503],0
r3,1,0.019124,5.490154,[67  6] ; [77 21],[61.47368421 11.52631579] ; [82.52631579 15.47368421],0
d1,1,0.022944,5.172764,[38 35] ; [34 64],[30.73684211 42.26315789] ; [41.26315789 56.73684211],0
a5,1,0.023487,5.132144,[47 26] ; [46 52],[39.70175439 33.29824561] ; [53.29824561 44.70175439],0
v2,1,0.02895,4.770566,[35 37] ; [30 64],[28.19277108 43.80722892] ; [36.80722892 57.19277108],0
p2,1,0.028957,4.770173,[59 14] ; [63 33],[52.69822485 20.30177515] ; [69.30177515 26.69822485],0
s3,1,0.031155,4.64442,[41 31] ; [39 58],[34.08284024 37.91715976] ; [45.91715976 51.08284024],0
p5,1,0.048347,3.897895,[10 62] ; [ 5 92],[ 6.39053254 65.60946746] ; [ 8.60946746 88.39053254],0
d5,1,0.053405,3.731213,[58 15] ; [64 33],[52.38823529 20.61176471] ; [69.61176471 27.38823529],0
p8,1,0.056925,3.624773,[36 37] ; [33 62],[29.98214286 43.01785714] ; [39.01785714 55.98214286],0
d4,1,0.060013,3.537036,[56 17] ; [62 36],[50.37426901 22.62573099] ; [67.62573099 30.37426901],0
r4,1,0.069732,3.289317,[55 18] ; [61 37],[49.52046784 23.47953216] ; [66.47953216 31.52046784],0
p9,1,0.078219,3.101527,[62 11] ; [70 25],[57.35714286 15.64285714] ; [74.64285714 20.35714286],0
n6,1,0.07894,3.086583,[61 11] ; [72 26],[56.32941176 15.67058824] ; [76.67058824 21.32941176],0
s2,1,0.091418,2.849228,[37 36] ; [37 61],[31.59064327 41.40935673] ; [42.40935673 55.59064327],0
b1,1,0.116356,2.465692,[34 39] ; [34 64],[29.02923977 43.97076023] ; [38.97076023 59.02923977],0
n4,1,0.150764,2.064504,[51 22] ; [58 40],[46.53216374 26.46783626] ; [62.46783626 35.53216374],0
s5,1,0.16747,1.905446,[21 45] ; [21 74],[17.2173913 48.7826087] ; [24.7826087 70.2173913],0
p10,1,0.176957,1.822994,[57 16] ; [66 30],[53.13017751 19.86982249] ; [69.86982249 26.13017751],0
d3,1,0.184035,1.764733,[44 29] ; [48 48],[39.73964497 33.26035503] ; [52.26035503 43.73964497],0
