Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,59.002825,[42 86] ; [285 118],[78.82485876 49.17514124] ; [248.17514124 154.82485876],1
a3,1,0.0,56.947989,[61 66] ; [329  73],[93.6294896 33.3705104] ; [296.3705104 105.6294896],1
a4,1,0.0,48.926119,[ 24 104] ; [217 184],[58.31379962 69.68620038] ; [182.68620038 218.31379962],1
d2,1,0.0,48.094799,[29 99] ; [232 169],[63.15311909 64.84688091] ; [197.84688091 203.15311909],1
d5,1,0.0,28.254946,[86 41] ; [352  48],[105.55218216  21.44781784] ; [332.44781784  67.55218216],1
a6,1,0.0,26.730759,[63 65] ; [295 105],[86.78787879 41.21212121] ; [271.21212121 128.78787879],1
u1,1,1e-06,24.581384,[  5 123] ; [ 95 308],[ 24.10546139 103.89453861] ; [ 75.89453861 327.10546139],1
d4,1,1.6e-05,18.601994,[90 37] ; [349  51],[105.79316888  21.20683112] ; [333.20683112  66.79316888],1
p10,1,8.6e-05,15.424388,[96 32] ; [356  44],[109.57575758  18.42424242] ; [342.42424242  57.57575758],1
r1,1,0.000115,14.875173,[97 30] ; [360  41],[109.92234848  17.07765152] ; [347.07765152  53.92234848],1
s5,1,0.000288,13.146375,[32 94] ; [171 222],[49.28323699 76.71676301] ; [153.71676301 239.28323699],1
d3,1,0.000411,12.483124,[75 52] ; [302  99],[90.67992424 36.32007576] ; [286.32007576 114.67992424],1
b2,1,0.000452,12.303657,[18 63] ; [111 141],[31.37837838 49.62162162] ; [ 97.62162162 154.37837838],1
b3,1,0.000452,12.303657,[18 63] ; [111 141],[31.37837838 49.62162162] ; [ 97.62162162 154.37837838],1
s8,1,0.000493,12.141933,[46 82] ; [214 185],[63.14990512 64.85009488] ; [196.85009488 202.14990512],1
p4,1,0.000501,12.112364,[73 55] ; [294 107],[88.80151229 39.19848771] ; [278.19848771 122.80151229],1
p9,1,0.001367,10.249586,[101  26] ; [361  39],[111.33586338  15.66413662] ; [350.66413662  49.33586338],0
p3,1,0.00301,8.801396,[64 64] ; [260 142],[78.2490566 49.7509434] ; [245.7509434 156.2490566],0
p2,1,0.003976,8.294698,[107  21] ; [371  31],[115.44150943  12.55849057] ; [362.55849057  39.44150943],0
s7,1,0.011082,6.452086,[53 68] ; [220 166],[65.15384615 55.84615385] ; [207.84615385 178.15384615],0
v2,1,0.017252,5.670584,[62 60] ; [246 145],[73.24756335 48.75243665] ; [234.75243665 156.24756335],0
n4,1,0.017704,5.625212,[93 35] ; [330  71],[102.35160681  25.64839319] ; [320.64839319  80.35160681],0
v1,1,0.040273,4.206358,[61 62] ; [239 159],[70.82533589 52.17466411] ; [229.17466411 168.82533589],0
p8,1,0.07686,3.130085,[79 49] ; [279 119],[87.11787072 40.88212928] ; [270.88212928 127.11787072],0
a7,1,0.124362,2.361508,[85 41] ; [300 103],[91.70132325 34.29867675] ; [293.29867675 109.70132325],0
s6,1,0.124486,2.359947,[81 44] ; [283 110],[87.83783784 37.16216216] ; [276.16216216 116.83783784],0
r2,1,0.149968,2.072572,[122   6] ; [390   9],[124.35673624   3.64326376] ; [387.64326376  11.35673624],0
a1,1,0.15557,2.016764,[  4 124] ; [ 26 377],[  7.23163842 120.76836158] ; [ 22.76836158 380.23163842],0
v3,1,0.16789,1.901681,[48 78] ; [175 213],[54.66536965 71.33463035] ; [168.33463035 219.66536965],0
p12,1,0.180064,1.797096,[  7 121] ; [ 37 364],[ 10.64650284 117.35349716] ; [ 33.35349716 367.64650284],0
b1,1,0.185155,1.755756,[44 84] ; [165 238],[50.38041431 77.61958569] ; [158.61958569 244.38041431],0
u4,1,0.239396,1.384148,[  1 127] ; [ 10 393],[  2.65160075 125.34839925] ; [  8.34839925 394.65160075],0
n5,1,0.278053,1.17658,[95 33] ; [316  85],[99.44801512 28.55198488] ; [311.55198488  89.44801512],0
n6,1,0.333556,0.935045,[109  18] ; [356  44],[112.05882353  14.94117647] ; [352.94117647  47.05882353],0
s2,1,0.413322,0.669225,[63 65] ; [214 187],[67.02457467 60.97542533] ; [209.97542533 191.02457467],0
s4,1,0.430748,0.620805,[ 24 102] ; [ 64 335],[ 21.12 104.88] ; [ 66.88 332.12],0
n3,1,0.466946,0.529195,[19  5] ; [59 10],[20.12903226  3.87096774] ; [57.87096774 11.12903226],0
r3,1,0.54599,0.364549,[126   1] ; [397   6],[125.32264151   1.67735849] ; [397.67735849   5.32264151],0
s3,1,0.562459,0.335465,[78 50] ; [231 167],[75.19391635 52.80608365] ; [233.80608365 164.19391635],0
b4,1,0.600521,0.274211,[70 58] ; [231 172],[72.55743879 55.44256121] ; [228.44256121 174.55743879],0
u3,1,0.604396,0.268416,[36 30] ; [43 30],[37.51079137 28.48920863] ; [41.48920863 31.51079137],0
b5,1,0.644465,0.212949,[72 56] ; [236 167],[74.24482109 53.75517891] ; [233.75517891 169.24482109],0
p1,1,0.67009,0.181497,[ 13 114] ; [ 36 365],[ 11.78598485 115.21401515] ; [ 37.21401515 363.78598485],0
n1,1,0.679096,0.171145,[ 9 15] ; [22 45],[ 8.17582418 15.82417582] ; [22.82417582 44.17582418],0
u2,1,0.755234,0.097185,[37 29] ; [39 34],[36.08633094 29.91366906] ; [39.91366906 33.08633094],0
v4,1,0.766965,0.087822,[125   2] ; [395   8],[124.60377358   2.39622642] ; [395.39622642   7.60377358],0
p11,1,0.774512,0.08207,[105  23] ; [335  68],[106.06403013  21.93596987] ; [333.93596987  69.06403013],0
s1,1,0.794267,0.068003,[  3 125] ; [ 11 386],[  3.41333333 124.58666667] ; [ 10.58666667 386.41333333],0
n2,1,0.812126,0.056494,[19  5] ; [53 16],[18.58064516  5.41935484] ; [53.41935484 15.58064516],0
p6,1,0.849515,0.036,[62 63] ; [195 206],[61.07414449 63.92585551] ; [195.92585551 205.07414449],0
a8,1,0.935746,0.006499,[20 99] ; [ 62 300],[20.28690229 98.71309771] ; [ 61.71309771 300.28690229],0
p5,1,0.943145,0.005086,[ 18 109] ; [ 58 344],[ 18.24574669 108.75425331] ; [ 57.75425331 344.24574669],0
