Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,136.952519,[178   7] ; [10 37],[149.9137931  35.0862069] ; [38.0862069  8.9137931],1
p11,1,0.0,39.879949,[168  18] ; [24 23],[153.27038627  32.72961373] ; [38.72961373  8.27038627],1
n5,1,1e-06,24.591994,[147  39] ; [20 27],[133.31330472  52.68669528] ; [33.68669528 13.31330472],1
p2,1,1.4e-05,18.809262,[167  17] ; [31 16],[157.71428571  26.28571429] ; [40.28571429  6.71428571],1
n6,1,1.7e-05,18.452297,[160  25] ; [27 19],[149.76190476  35.23809524] ; [37.23809524  8.76190476],1
n4,1,0.000101,15.125215,[150  36] ; [25 22],[139.69957082  46.30042918] ; [35.30042918 11.69957082],1
p8,1,0.000234,13.539244,[126  58] ; [18 28],[115.2  68.8] ; [28.8 17.2],1
r4,1,0.000461,12.269048,[172  14] ; [35 12],[165.24463519  20.75536481] ; [41.75536481  5.24463519],1
v1,1,0.000984,10.85822,[109  70] ; [16 31],[99.00442478 79.99557522] ; [25.99557522 21.00442478],1
d4,1,0.001542,10.027854,[157  29] ; [30 17],[149.27896996  36.72103004] ; [37.72103004  9.27896996],0
r1,1,0.003689,8.43066,[150  34] ; [29 18],[142.58008658  41.41991342] ; [36.41991342 10.58008658],0
v4,1,0.004292,8.156071,[176   9] ; [39  8],[171.44396552  13.55603448] ; [43.55603448  3.44396552],0
p7,1,0.005004,7.878091,[134  51] ; [24 23],[125.99137931  59.00862069] ; [32.00862069 14.99137931],0
u2,1,0.006864,7.308105,[41 29] ; [ 6 17],[35.37634409 34.62365591] ; [11.62365591 11.37634409],0
a5,1,0.007357,7.183604,[143  43] ; [27 20],[135.70815451  50.29184549] ; [34.29184549 12.70815451],0
p6,1,0.011081,6.45221,[ 80 103] ; [11 36],[ 72.40434783 110.59565217] ; [18.59565217 28.40434783],0
s1,1,0.033967,4.496375,[  4 180] ; [ 4 43],[  6.37229437 177.62770563] ; [ 1.62770563 45.37229437],0
r2,1,0.035248,4.433139,[170  13] ; [39  8],[166.29130435  16.70869565] ; [42.70869565  4.29130435],0
d1,1,0.044481,4.038226,[117  69] ; [22 25],[110.96137339  75.03862661] ; [28.03862661 18.96137339],0
a6,1,0.063377,3.44672,[133  53] ; [27 20],[127.72532189  58.27467811] ; [32.27467811 14.72532189],0
s5,1,0.098864,2.723773,[ 48 130] ; [ 7 39],[ 43.70535714 134.29464286] ; [11.29464286 34.70535714],0
p5,1,0.099554,2.712681,[ 24 162] ; [ 2 44],[ 20.84482759 165.15517241] ; [ 5.15517241 40.84482759],0
a3,1,0.108071,2.582202,[115  71] ; [23 24],[110.16309013  75.83690987] ; [27.83690987 19.16309013],0
d5,1,0.10982,2.556817,[157  29] ; [35 12],[153.27038627  32.72961373] ; [38.72961373  8.27038627],0
a4,1,0.132184,2.266669,[ 86 100] ; [16 31],[ 81.4248927 104.5751073] ; [20.5751073 26.4248927],0
r3,1,0.13773,2.203136,[176   9] ; [42  5],[173.8362069  11.1637931] ; [44.1637931  2.8362069],0
p3,1,0.137922,2.200994,[117  69] ; [24 23],[112.55793991  73.44206009] ; [28.44206009 18.55793991],0
a7,1,0.138417,2.195475,[145  40] ; [32 15],[141.14224138  43.85775862] ; [35.85775862 11.14224138],0
v2,1,0.17675,1.824737,[103  75] ; [21 24],[98.97757848 79.02242152] ; [25.02242152 19.97757848],0
p12,1,0.177807,1.815856,[ 14 172] ; [ 1 46],[ 11.97424893 174.02575107] ; [ 3.02575107 43.97424893],0
b1,1,0.202415,1.624866,[ 72 114] ; [23 24],[ 75.83690987 110.16309013] ; [19.16309013 27.83690987],0
a2,1,0.203145,1.61962,[ 39 147] ; [ 6 41],[ 35.92274678 150.07725322] ; [ 9.07725322 37.92274678],0
b5,1,0.29333,1.104275,[107  79] ; [31 16],[110.16309013  75.83690987] ; [27.83690987 19.16309013],0
s6,1,0.300377,1.07252,[107  73] ; [24 23],[103.87665198  76.12334802] ; [27.12334802 19.87665198],0
s8,1,0.380326,0.769647,[ 47 139] ; [ 9 38],[ 44.70386266 141.29613734] ; [11.29613734 35.70386266],0
p1,1,0.416632,0.659796,[ 19 166] ; [ 3 44],[ 17.54310345 167.45689655] ; [ 4.45689655 42.54310345],0
b4,1,0.42028,0.649532,[111  75] ; [25 22],[108.56652361  77.43347639] ; [27.43347639 19.56652361],0
a1,1,0.489663,0.477267,[  8 178] ; [ 1 46],[  7.18454936 178.81545064] ; [ 1.81545064 45.18454936],0
a8,1,0.491663,0.472884,[ 17 149] ; [ 3 41],[ 15.80952381 150.19047619] ; [ 4.19047619 39.80952381],0
n1,1,0.540751,0.37415,[ 8 20] ; [ 6 10],[ 8.90909091 19.09090909] ; [ 5.09090909 10.90909091],0
b3,1,0.584919,0.29835,[36 69] ; [ 9 22],[34.74264706 70.25735294] ; [10.25735294 20.74264706],0
b2,1,0.584919,0.29835,[36 69] ; [ 9 22],[34.74264706 70.25735294] ; [10.25735294 20.74264706],0
d3,1,0.601937,0.272084,[130  56] ; [31 16],[128.52360515  57.47639485] ; [32.47639485 14.52360515],0
s2,1,0.608473,0.262404,[ 63 120] ; [14 32],[ 61.53275109 121.46724891] ; [15.46724891 30.53275109],0
n2,1,0.709406,0.138871,[19  9] ; [11  4],[19.53488372  8.46511628] ; [10.46511628  4.53488372],0
v3,1,0.741474,0.108835,[ 60 114] ; [15 32],[ 59.04977376 114.95022624] ; [15.95022624 31.04977376],0
s3,1,0.744205,0.106465,[ 70 111] ; [19 27],[ 70.96475771 110.03524229] ; [18.03524229 27.96475771],0
s4,1,0.747506,0.103639,[ 27 154] ; [ 6 40],[ 26.31277533 154.68722467] ; [ 6.68722467 39.31277533],0
n3,1,0.786749,0.073189,[21  6] ; [13  3],[21.34883721  5.65116279] ; [12.65116279  3.34883721],0
d2,1,0.863094,0.029735,[ 84 101] ; [22 25],[ 84.52586207 100.47413793] ; [21.47413793 25.52586207],0
u3,1,0.92566,0.008706,[41 28] ; [14 10],[40.80645161 28.19354839] ; [14.19354839  9.80645161],0
u1,1,0.978096,0.000754,[ 28 158] ; [ 7 40],[ 27.93991416 158.06008584] ; [ 7.06008584 39.93991416],0
