Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,80.508293,[287  92] ; [46 93],[243.64285714 135.35714286] ; [89.35714286 49.64285714],1
p6,1,0.0,49.545546,[221 159] ; [ 32 106],[185.5984556 194.4015444] ; [67.4015444 70.5984556],1
p2,1,1e-06,24.323928,[356  23] ; [111  29],[341.02697495  37.97302505] ; [125.97302505  14.02697495],1
p10,1,2.9e-05,17.461886,[338  40] ; [104  35],[323.16441006  54.83558994] ; [118.83558994  20.16441006],1
p11,1,3.8e-05,16.956534,[328  52] ; [99 41],[312.03846154  67.96153846] ; [114.96153846  25.03846154],1
s5,1,0.004894,7.91822,[155 215] ; [36 93],[141.62324649 228.37675351] ; [49.37675351 79.62324649],0
s1,1,0.005451,7.723456,[  8 368] ; [ 10 129],[ 13.14174757 362.85825243] ; [  4.85825243 134.14174757],0
p5,1,0.010773,6.502301,[ 71 307] ; [ 13 125],[ 61.53488372 316.46511628] ; [ 22.46511628 115.53488372],0
p3,1,0.01303,6.165013,[268 112] ; [82 57],[256.26204239 123.73795761] ; [93.73795761 45.26204239],0
p9,1,0.016348,5.765061,[341  39] ; [113  25],[333.05019305  46.94980695] ; [120.94980695  17.05019305],0
a3,1,0.024875,5.0326,[284  95] ; [91 49],[273.84393064 105.15606936] ; [101.15606936  38.84393064],0
v3,1,0.028367,4.805644,[165 201] ; [45 87],[154.3373494 211.6626506] ; [55.6626506 76.3373494],0
r4,1,0.038036,4.303404,[361  19] ; [126  14],[355.88461538  24.11538462] ; [131.11538462   8.88461538],0
a1,1,0.038329,4.290345,[ 26 354] ; [  3 137],[ 21.19230769 358.80769231] ; [  7.80769231 132.19230769],0
s7,1,0.044879,4.023184,[213 148] ; [64 67],[203.24593496 157.75406504] ; [73.75406504 57.24593496],0
r1,1,0.061337,3.50086,[321  58] ; [108  31],[313.88223938  65.11776062] ; [115.11776062  23.88223938],0
b5,1,0.081576,3.033229,[212 168] ; [90 50],[220.69230769 159.30769231] ; [81.30769231 58.69230769],0
s3,1,0.119665,2.421699,[227 148] ; [73 65],[219.29824561 155.70175439] ; [80.70175439 57.29824561],0
s8,1,0.127338,2.324658,[199 180] ; [62 76],[191.33268859 187.66731141] ; [69.66731141 68.33268859],0
a6,1,0.129413,2.299531,[268 112] ; [89 51],[260.88461538 119.11538462] ; [96.11538462 43.88461538],0
r3,1,0.130042,2.291998,[368  11] ; [132   8],[365.12524085  13.87475915] ; [134.87475915   5.12524085],0
a2,1,0.136691,2.21482,[106 274] ; [ 30 110],[ 99.38461538 280.61538462] ; [ 36.61538462 103.38461538],0
v2,1,0.156458,2.008135,[218 150] ; [71 65],[211.01587302 156.98412698] ; [77.98412698 58.01587302],0
v1,1,0.158865,1.984997,[228 145] ; [72 61],[221.14624506 151.85375494] ; [78.85375494 54.14624506],0
n5,1,0.162277,1.952882,[308  71] ; [106  34],[302.32369942  76.67630058] ; [111.67630058  28.32369942],0
a8,1,0.183371,1.770093,[ 50 295] ; [ 12 111],[ 45.70512821 299.29487179] ; [ 16.29487179 106.70512821],0
n2,1,0.187232,1.739264,[49 14] ; [25 13],[46.15841584 16.84158416] ; [27.84158416 10.15841584],0
n1,1,0.187301,1.738721,[22 40] ; [19 20],[25.16831683 36.83168317] ; [15.83168317 23.16831683],0
d3,1,0.190526,1.713549,[285  95] ; [97 43],[279.15384615 100.84615385] ; [102.84615385  37.15384615],0
a5,1,0.216943,1.524479,[299  81] ; [103  37],[293.76923077  86.23076923] ; [108.23076923  31.76923077],0
d2,1,0.282114,1.156878,[193 187] ; [78 61],[198.42003854 181.57996146] ; [72.57996146 66.42003854],0
u3,1,0.362503,0.829203,[58 36] ; [34 15],[60.47552448 33.52447552] ; [31.52447552 17.47552448],0
s4,1,0.364454,0.822488,[ 70 305] ; [ 21 117],[ 66.52046784 308.47953216] ; [ 24.47953216 113.52046784],0
d4,1,0.411764,0.673702,[320  59] ; [114  26],[316.92870906  62.07129094] ; [117.07129094  22.92870906],0
n3,1,0.467229,0.528523,[47 15] ; [27 12],[45.42574257 16.57425743] ; [28.57425743 10.42574257],0
s6,1,0.55083,0.355832,[274  98] ; [98 40],[271.34117647 100.65882353] ; [100.65882353  37.34117647],0
b4,1,0.553175,0.35166,[217 163] ; [84 56],[219.96153846 160.03846154] ; [81.03846154 58.96153846],0
r2,1,0.558644,0.342057,[360  17] ; [131   8],[358.73449612  18.26550388] ; [132.26550388   6.73449612],0
u4,1,0.570056,0.322589,[ 10 370] ; [  5 135],[ 10.96153846 369.03846154] ; [  4.03846154 135.96153846],0
b2,1,0.66285,0.19008,[ 97 149] ; [32 55],[ 95.2972973 150.7027027] ; [33.7027027 53.2972973],0
b3,1,0.66285,0.19008,[ 97 149] ; [32 55],[ 95.2972973 150.7027027] ; [33.7027027 53.2972973],0
n4,1,0.692571,0.156316,[309  70] ; [112  28],[307.43545279  71.56454721] ; [113.56454721  26.43545279],0
p1,1,0.781201,0.077148,[ 41 337] ; [ 14 126],[ 40.13513514 337.86486486] ; [ 14.86486486 125.13513514],0
n6,1,0.832676,0.044635,[332  46] ; [122  18],[331.2972973  46.7027027] ; [122.7027027  17.2972973],0
b1,1,0.840066,0.040727,[153 227] ; [55 85],[152. 228.] ; [56. 84.],0
u2,1,0.848319,0.036582,[56 38] ; [30 19],[56.53146853 37.46853147] ; [29.46853147 19.53146853],0
u1,1,0.881575,0.022193,[ 81 299] ; [ 29 111],[ 80.38461538 299.61538462] ; [ 29.61538462 110.38461538],0
d5,1,0.908407,0.013236,[321  58] ; [118  22],[320.57996146  58.42003854] ; [118.42003854  21.57996146],0
a4,1,0.910527,0.012628,[183 195] ; [67 73],[182.43243243 195.56756757] ; [67.56756757 72.43243243],0
p12,1,0.928688,0.008009,[ 37 343] ; [ 14 126],[ 37.26923077 342.73076923] ; [ 13.73076923 126.26923077],0
a7,1,0.963073,0.002144,[285  94] ; [105  35],[284.79768786  94.20231214] ; [105.20231214  34.79768786],0
d1,1,0.968322,0.001577,[245 135] ; [90 50],[244.80769231 135.19230769] ; [90.19230769 49.80769231],0
s2,1,0.980699,0.000585,[212 166] ; [77 60],[212.12038835 165.87961165] ; [76.87961165 60.12038835],0
