Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,72.692121,[80 18] ; [14 66],[51.75280899 46.24719101] ; [42.24719101 37.75280899],1
d4,1,0.0,51.262506,[96  1] ; [44 36],[76.72316384 20.27683616] ; [63.27683616 16.72316384],1
d3,1,0.0,50.744244,[88 10] ; [31 48],[65.88700565 32.11299435] ; [53.11299435 25.88700565],1
d5,1,0.0,43.141183,[97  1] ; [48 31],[80.28248588 17.71751412] ; [64.71751412 14.28248588],1
a2,1,0.0,37.842226,[44 55] ; [ 3 77],[25.99441341 73.00558659] ; [21.00558659 58.99441341],1
a4,1,0.0,35.987481,[66 33] ; [17 62],[46.16292135 52.83707865] ; [36.83707865 42.16292135],1
a3,1,0.0,30.390909,[83 15] ; [36 43],[65.88700565 32.11299435] ; [53.11299435 25.88700565],1
u1,1,0.0,29.599901,[33 66] ; [ 1 79],[18.80446927 80.19553073] ; [15.19553073 64.80446927],1
a6,1,0.000709,11.466047,[72 26] ; [39 41],[61.11235955 36.88764045] ; [49.88764045 30.11235955],1
a5,1,0.002114,9.448044,[77 22] ; [45 35],[67.47486034 31.52513966] ; [54.52513966 25.47486034],0
r1,1,0.007723,7.096647,[88 10] ; [59 20],[81.38983051 16.61016949] ; [65.61016949 13.38983051],0
p6,1,0.009683,6.692308,[40 56] ; [18 60],[32. 64.] ; [26. 52.],0
n1,1,0.028713,4.784713,[22 15] ; [ 7 16],[17.88333333 19.11666667] ; [11.11666667 11.88333333],0
p8,1,0.039338,4.246205,[42 55] ; [22 56],[35.47428571 61.52571429] ; [28.52571429 49.47428571],0
p3,1,0.040663,4.190001,[48 50] ; [27 53],[41.29213483 56.70786517] ; [33.70786517 46.29213483],0
s8,1,0.043212,4.087105,[47 51] ; [26 53],[40.4180791 57.5819209] ; [32.5819209 46.4180791],0
u3,1,0.063144,3.452817,[13  3] ; [23 19],[9.93103448 6.06896552] ; [26.06896552 15.93103448],0
p9,1,0.067192,3.350313,[70 25] ; [46 30],[64.44444444 30.55555556] ; [51.55555556 24.44444444],0
s7,1,0.070149,3.27953,[49 38] ; [32 44],[43.23312883 43.76687117] ; [37.76687117 38.23312883],0
u2,1,0.07795,3.107143,[11  5] ; [18 24],[8. 8.] ; [21. 21.],0
p10,1,0.090626,2.863224,[61 35] ; [38 37],[55.57894737 40.42105263] ; [43.42105263 31.57894737],0
v2,1,0.124685,2.357456,[53 43] ; [33 43],[48. 48.] ; [38. 38.],0
