Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,35.68926,[251  65] ; [22 32],[233.15675676  82.84324324] ; [39.84324324 14.15675676],1
s2,1,0.0,33.525651,[245  72] ; [21 33],[227.28301887  89.71698113] ; [38.71698113 15.28301887],1
s7,1,1.5e-05,18.723001,[244  60] ; [28 25],[231.61904762  72.38095238] ; [40.38095238 12.61904762],1
s5,1,0.002044,9.509621,[150 158] ; [13 38],[139.84401114 168.15598886] ; [23.15598886 27.84401114],0
s4,1,0.005324,7.765925,[ 68 249] ; [ 3 52],[ 60.50268817 256.49731183] ; [10.49731183 44.50268817],0
v3,1,0.008759,6.871284,[139 165] ; [34 18],[147.73033708 156.26966292] ; [25.26966292 26.73033708],0
v2,1,0.01692,5.704667,[178 125] ; [41 13],[185.87394958 117.12605042] ; [33.12605042 20.87394958],0
b3,1,0.036773,4.360916,[ 89 123] ; [25 17],[ 95.1496063 116.8503937] ; [18.8503937 23.1496063],0
b2,1,0.036773,4.360916,[ 89 123] ; [25 17],[ 95.1496063 116.8503937] ; [18.8503937 23.1496063],0
p10,1,0.063835,3.43484,[281  35] ; [44 11],[276.81940701  39.18059299] ; [48.18059299  6.81940701],0
d5,1,0.080041,3.064072,[277  41] ; [43 12],[272.8150134  45.1849866] ; [47.1849866  7.8150134],0
r1,1,0.096101,2.769078,[284  33] ; [45 10],[280.35752688  36.64247312] ; [48.64247312  6.35752688],0
b5,1,0.141036,2.166621,[196 123] ; [28 27],[191.05882353 127.94117647] ; [32.94117647 22.05882353],0
p9,1,0.157491,1.998152,[290  27] ; [47  8],[287.17473118  29.82526882] ; [49.82526882  5.17473118],0
a2,1,0.161728,1.957998,[ 93 226] ; [11 44],[ 88.70588235 230.29411765] ; [15.29411765 39.70588235],0
p1,1,0.187193,1.739574,[ 36 281] ; [ 3 52],[ 33.23387097 283.76612903] ; [ 5.76612903 49.23387097],0
p11,1,0.217554,1.520436,[256  63] ; [48  7],[259.29411765  59.70588235] ; [44.70588235 10.29411765],0
p12,1,0.281467,1.159994,[ 39 278] ; [ 4 51],[ 36.64247312 280.35752688] ; [ 6.35752688 48.64247312],0
u1,1,0.28968,1.121108,[ 79 240] ; [10 45],[ 75.91176471 243.08823529] ; [13.08823529 41.91176471],0
u3,1,0.295434,1.09469,[50 19] ; [5 4],[48.65384615 20.34615385] ; [6.34615385 2.65384615],0
u4,1,0.329,0.952832,[ 15 304] ; [ 1 54],[ 13.64705882 305.35294118] ; [ 2.35294118 52.64705882],0
p4,1,0.348667,0.878304,[217 101] ; [34 21],[213.98927614 104.01072386] ; [37.01072386 17.98927614],0
p5,1,0.36906,0.806828,[ 51 265] ; [ 6 47],[ 48.81300813 267.18699187] ; [ 8.18699187 44.81300813],0
a3,1,0.395713,0.721316,[250  68] ; [46  9],[252.3538874  65.6461126] ; [43.6461126 11.3538874],0
r3,1,0.405948,0.690635,[313   6] ; [53  2],[312.17647059   6.82352941] ; [53.82352941  1.17647059],0
s1,1,0.430261,0.622119,[ 13 302] ; [ 1 52],[ 11.98369565 303.01630435] ; [ 2.01630435 50.98369565],0
n6,1,0.453038,0.56304,[282  35] ; [47  8],[280.35752688  36.64247312] ; [48.64247312  6.35752688],0
p7,1,0.457573,0.551825,[215  94] ; [41 14],[217.31868132  91.68131868] ; [38.68131868 16.31868132],0
a4,1,0.470339,0.52118,[156 163] ; [24 31],[153.52941176 165.47058824] ; [26.47058824 28.52941176],0
a6,1,0.531381,0.391749,[216 102] ; [35 20],[213.98927614 104.01072386] ; [37.01072386 17.98927614],0
p2,1,0.531604,0.391325,[267  51] ; [48  7],[268.55227882  49.44772118] ; [46.44772118  8.55227882],0
p6,1,0.592614,0.28628,[147 169] ; [23 31],[145.18918919 170.81081081] ; [24.81081081 29.18918919],0
p3,1,0.594911,0.28274,[185 134] ; [34 21],[186.79411765 132.20588235] ; [32.20588235 22.79411765],0
b1,1,0.656009,0.198408,[132 187] ; [21 34],[130.5 188.5] ; [22.5 32.5],0
n5,1,0.683072,0.166688,[255  63] ; [42 12],[253.88709677  64.11290323] ; [43.11290323 10.88709677],0
d4,1,0.713911,0.134402,[272  46] ; [46  9],[271.10991957  46.89008043] ; [46.89008043  8.10991957],0
