Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,1e-06,24.320046,[53 11] ; [17 29],[40.72727273 23.27272727] ; [29.27272727 16.72727273],1
n6,1,9.2e-05,15.287071,[48 15] ; [18 28],[38.14678899 24.85321101] ; [27.85321101 18.14678899],1
p1,1,0.034996,4.445367,[ 9 55] ; [ 1 44],[ 5.87155963 58.12844037] ; [ 4.12844037 40.87155963],0
s6,1,0.058538,3.578336,[30 34] ; [13 32],[25.24770642 38.75229358] ; [17.75229358 27.24770642],0
n3,1,0.071314,3.252525,[10 15] ; [14  7],[13.04347826 11.95652174] ; [10.95652174 10.04347826],0
a8,1,0.074649,3.177715,[ 7 54] ; [ 1 44],[ 4.60377358 56.39622642] ; [ 3.39622642 41.60377358],0
a1,1,0.08084,3.047924,[ 7 57] ; [ 1 45],[ 4.65454545 59.34545455] ; [ 3.34545455 42.65454545],0
d4,1,0.097478,2.746323,[36 28] ; [33 13],[40.14545455 23.85454545] ; [28.85454545 17.14545455],0
d2,1,0.10238,2.668069,[36 27] ; [19 27],[31.78899083 31.21100917] ; [23.21100917 22.78899083],0
s8,1,0.105569,2.619323,[13 51] ; [ 4 41],[ 9.98165138 54.01834862] ; [ 7.01834862 37.98165138],0
r2,1,0.105583,2.619116,[56  8] ; [34 11],[52.8440367 11.1559633] ; [37.1559633  7.8440367],0
a5,1,0.112263,2.522079,[39 25] ; [21 25],[34.90909091 29.09090909] ; [25.09090909 20.90909091],0
b2,1,0.11422,2.494843,[15 29] ; [ 5 24],[12.05479452 31.94520548] ; [ 7.94520548 21.05479452],0
b3,1,0.11422,2.494843,[15 29] ; [ 5 24],[12.05479452 31.94520548] ; [ 7.94520548 21.05479452],0
n1,1,0.178198,1.812587,[12 14] ; [ 6 16],[ 9.75 16.25] ; [ 8.25 13.75],0
u3,1,0.182594,1.776385,[13 16] ; [14  8],[15.35294118 13.64705882] ; [11.64705882 10.35294118],0
u2,1,0.237616,1.394683,[11 18] ; [12 10],[13.07843137 15.92156863] ; [ 9.92156863 12.07843137],0
b4,1,0.258763,1.275362,[32 32] ; [28 18],[34.90909091 29.09090909] ; [25.09090909 20.90909091],0
r3,1,0.26925,1.220562,[44 20] ; [36 10],[46.54545455 17.45454545] ; [33.45454545 12.54545455],0
n2,1,0.278287,1.175436,[13 14] ; [14  8],[14.87755102 12.12244898] ; [12.12244898  9.87755102],0
