Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.006415,7.42989,[35 32] ; [16 41],[27.55645161 39.44354839] ; [23.44354839 33.55645161],0
v3,1,0.012233,6.276846,[31 36] ; [14 43],[24.31451613 42.68548387] ; [20.68548387 36.31451613],0
s2,1,0.013668,6.0805,[54 14] ; [35 24],[47.65354331 20.34645669] ; [41.34645669 17.65354331],0
d5,1,0.02489,5.031511,[61  8] ; [43 16],[56.0625 12.9375] ; [47.9375 11.0625],0
s8,1,0.029023,4.76624,[42 26] ; [25 34],[35.87401575 32.12598425] ; [31.12598425 27.87401575],0
v4,1,0.029836,4.718743,[66  1] ; [51  6],[63.21774194  3.78225806] ; [53.78225806  3.21774194],0
s3,1,0.032877,4.552176,[50 14] ; [35 23],[44.59016393 19.40983607] ; [40.40983607 17.59016393],0
p4,1,0.034389,4.475279,[35 33] ; [19 39],[29.14285714 38.85714286] ; [24.85714286 33.14285714],0
p6,1,0.042144,4.1294,[26 41] ; [13 46],[20.73809524 46.26190476] ; [18.26190476 40.73809524],0
r4,1,0.043896,4.060576,[65  4] ; [49 10],[61.453125  7.546875] ; [52.546875  6.453125],0
a4,1,0.044447,4.039483,[38 31] ; [22 37],[32.34375 36.65625] ; [27.65625 31.34375],0
n5,1,0.051065,3.806148,[54 14] ; [37 21],[49.11111111 18.88888889] ; [41.88888889 16.11111111],0
p9,1,0.054869,3.686065,[60  8] ; [42 14],[55.93548387 12.06451613] ; [46.06451613  9.93548387],0
d4,1,0.062796,3.46196,[61  8] ; [44 14],[57.04724409 11.95275591] ; [47.95275591 10.04724409],0
b5,1,0.083001,3.005137,[41 28] ; [26 33],[36.1171875 32.8828125] ; [30.8828125 28.1171875],0
p5,1,0.084342,2.979176,[10 59] ; [ 3 55],[ 7.06299213 61.93700787] ; [ 5.93700787 52.06299213],0
r1,1,0.087194,2.925425,[58  9] ; [44 15],[54.23809524 12.76190476] ; [47.76190476 11.23809524],0
p7,1,0.113143,2.509756,[43 23] ; [28 27],[38.72727273 27.27272727] ; [32.27272727 22.72727273],0
a3,1,0.121139,2.402529,[52 17] ; [37 22],[47.9765625 21.0234375] ; [41.0234375 17.9765625],0
n2,1,0.122624,2.383479,[18  3] ; [13  7],[15.87804878  5.12195122] ; [15.12195122  4.87804878],0
