Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.010173,6.604288,[14  5] ; [2 7],[10.85714286  8.14285714] ; [5.14285714 3.85714286],0
r3,1,0.018581,5.540526,[18  1] ; [6 4],[15.72413793  3.27586207] ; [8.27586207 1.72413793],0
s3,1,0.040997,4.176136,[17  3] ; [5 5],[14.66666667  5.33333333] ; [7.33333333 2.66666667],0
d5,1,0.040997,4.176136,[17  3] ; [5 5],[14.66666667  5.33333333] ; [7.33333333 2.66666667],0
s2,1,0.060752,3.516746,[15  5] ; [4 6],[12.66666667  7.33333333] ; [6.33333333 3.66666667],0
d1,1,0.068201,3.325792,[11  9] ; [2 8],[ 8.66666667 11.33333333] ; [4.33333333 5.66666667],0
p4,1,0.113846,2.5,[10 10] ; [2 8],[ 8. 12.] ; [4. 6.],0
s8,1,0.113846,2.5,[10 10] ; [2 8],[ 8. 12.] ; [4. 6.],0
b4,1,0.121335,2.4,[12  8] ; [3 7],[10. 10.] ; [5. 5.],0
v4,1,0.123819,2.368333,[18  2] ; [6 3],[16.55172414  3.44827586] ; [7.44827586 1.55172414],0
s5,1,0.128872,2.306043,[10  9] ; [2 7],[ 8.14285714 10.85714286] ; [3.85714286 5.14285714],0
p10,1,0.139657,2.181734,[13  6] ; [4 6],[11.13793103  7.86206897] ; [5.86206897 4.13793103],0
p8,1,0.195846,1.673086,[ 8 10] ; [2 8],[ 6.42857143 11.57142857] ; [3.57142857 6.42857143],0
v2,1,0.233887,1.417064,[ 8 11] ; [2 8],[ 6.55172414 12.44827586] ; [3.44827586 6.55172414],0
a7,1,0.300623,1.071429,[12  8] ; [4 6],[10.66666667  9.33333333] ; [5.33333333 4.66666667],0
r1,1,0.300623,1.071429,[12  8] ; [4 6],[10.66666667  9.33333333] ; [5.33333333 4.66666667],0
p9,1,0.331171,0.944312,[13  6] ; [5 5],[11.79310345  7.20689655] ; [6.20689655 3.79310345],0
a3,1,0.429195,0.625,[13  7] ; [5 5],[12.  8.] ; [6. 4.],0
a6,1,0.429195,0.625,[13  7] ; [5 5],[12.  8.] ; [6. 4.],0
d2,1,0.429195,0.625,[ 9 11] ; [3 7],[ 8. 12.] ; [4. 6.],0
p3,1,0.438578,0.6,[11  9] ; [4 6],[10. 10.] ; [5. 5.],0
b1,1,0.438578,0.6,[11  9] ; [4 6],[10. 10.] ; [5. 5.],0
p11,1,0.438578,0.6,[11  9] ; [4 6],[10. 10.] ; [5. 5.],0
b5,1,0.438578,0.6,[ 9 11] ; [6 4],[10. 10.] ; [5. 5.],0
a4,1,0.583882,0.3,[ 6 14] ; [4 6],[ 6.66666667 13.33333333] ; [3.33333333 6.66666667],0
v1,1,0.583882,0.3,[ 6 14] ; [4 6],[ 6.66666667 13.33333333] ; [3.33333333 6.66666667],0
n5,1,0.592097,0.287081,[ 8 12] ; [3 7],[ 7.33333333 12.66666667] ; [3.66666667 6.33333333],0
b3,1,0.636982,0.222711,[ 4 10] ; [2 3],[4.42105263 9.57894737] ; [1.57894737 3.42105263],0
b2,1,0.636982,0.222711,[ 4 10] ; [2 3],[4.42105263 9.57894737] ; [1.57894737 3.42105263],0
p6,1,0.684498,0.165106,[11  8] ; [5 5],[10.48275862  8.51724138] ; [5.51724138 4.48275862],0
s7,1,0.700472,0.147981,[12  7] ; [5 4],[11.53571429  7.46428571] ; [5.46428571 3.53571429],0
u3,1,0.735317,0.114286,[5 2] ; [4 1],[5.25 1.75] ; [3.75 1.25],0
u2,1,0.735317,0.114286,[5 2] ; [4 1],[5.25 1.75] ; [3.75 1.25],0
d3,1,0.784191,0.075,[13  7] ; [7 3],[13.33333333  6.66666667] ; [6.66666667 3.33333333],0
r4,1,0.788776,0.07177,[13  7] ; [6 4],[12.66666667  7.33333333] ; [6.33333333 3.66666667],0
n4,1,0.795809,0.066964,[ 9 11] ; [5 5],[ 9.33333333 10.66666667] ; [4.66666667 5.33333333],0
r2,1,0.891289,0.01868,[16  4] ; [7 2],[15.86206897  4.13793103] ; [7.13793103 1.86206897],0
n3,1,0.928177,0.008125,[5 3] ; [3 2],[4.92307692 3.07692308] ; [3.07692308 1.92307692],0
n1,1,0.928177,0.008125,[3 5] ; [2 3],[3.07692308 4.92307692] ; [1.92307692 3.07692308],0
v3,1,0.946969,0.004424,[ 4 15] ; [2 8],[ 3.93103448 15.06896552] ; [2.06896552 7.93103448],0
u1,1,1.0,0.0,[ 2 18] ; [1 9],[ 2. 18.] ; [1. 9.],0
p2,1,1.0,0.0,[16  4] ; [8 2],[16.  4.] ; [8. 2.],0
d4,1,1.0,0.0,[16  4] ; [8 2],[16.  4.] ; [8. 2.],0
a5,1,1.0,0.0,[ 8 12] ; [4 6],[ 8. 12.] ; [4. 6.],0
