Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,65.876118,[87  9] ; [44 77],[57.95391705 38.04608295] ; [73.04608295 47.95391705],1
b4,1,0.184469,1.761247,[64 32] ; [70 51],[59.28110599 36.71889401] ; [74.71889401 46.28110599],0
s5,1,0.206625,1.594914,[15 78] ; [ 12 105],[11.95714286 81.04285714] ; [ 15.04285714 101.95714286],0
p6,1,0.208149,1.584252,[12 83] ; [  9 111],[ 9.27906977 85.72093023] ; [ 11.72093023 108.27906977],0
u3,1,0.213769,1.545716,[15 13] ; [22 34],[12.33333333 15.66666667] ; [24.66666667 31.33333333],0
v3,1,0.249717,1.324887,[28 65] ; [27 90],[24.35714286 68.64285714] ; [30.64285714 86.35714286],0
s8,1,0.265955,1.237494,[18 78] ; [ 16 105],[15.04147465 80.95852535] ; [ 18.95852535 102.04147465],0
s1,1,0.270365,1.214896,[ 2 93] ; [  6 115],[ 3.51851852 91.48148148] ; [  4.48148148 116.51851852],0
b2,1,0.30633,1.046434,[23 37] ; [29 32],[25.78512397 34.21487603] ; [26.21487603 34.78512397],0
b3,1,0.30633,1.046434,[23 37] ; [29 32],[25.78512397 34.21487603] ; [26.21487603 34.78512397],0
p8,1,0.413596,0.66844,[18 78] ; [28 92],[20.44444444 75.55555556] ; [25.55555556 94.44444444],0
p5,1,0.479984,0.4989,[ 6 90] ; [  5 116],[ 4.86635945 91.13364055] ; [  6.13364055 114.86635945],0
n3,1,0.487504,0.48203,[20 18] ; [23 15],[21.5 16.5] ; [21.5 16.5],0
p12,1,0.499099,0.456851,[ 4 92] ; [  3 116],[ 3.1255814 92.8744186] ; [  3.8744186 115.1255814],0
r4,1,0.513711,0.4265,[69 27] ; [82 39],[66.80184332 29.19815668] ; [84.19815668 36.80184332],0
s6,1,0.514157,0.425597,[35 61] ; [39 82],[32.73732719 63.26267281] ; [41.26267281 79.73732719],0
p4,1,0.528524,0.397229,[31 65] ; [34 86],[28.88888889 67.11111111] ; [36.11111111 83.88888889],0
n4,1,0.590752,0.289171,[66 30] ; [79 42],[64.14746544 31.85253456] ; [80.85253456 40.14746544],0
p9,1,0.613818,0.254652,[59 35] ; [78 40],[60.74528302 33.25471698] ; [76.25471698 41.74528302],0
p1,1,0.620294,0.245455,[ 7 89] ; [ 11 109],[ 8. 88.] ; [ 10. 110.],0
b5,1,0.638138,0.221186,[57 39] ; [68 53],[55.29953917 40.70046083] ; [69.70046083 51.29953917],0
u2,1,0.642579,0.215385,[14 14] ; [25 31],[13. 15.] ; [26. 30.],0
p3,1,0.658902,0.194861,[22 73] ; [25 96],[20.6712963 74.3287037] ; [26.3287037 94.6712963],0
a1,1,0.665294,0.187156,[ 5 91] ; [  8 113],[ 5.75115207 90.24884793] ; [  7.24884793 113.75115207],0
v4,1,0.74922,0.102188,[80 16] ; [98 22],[79.11111111 16.88888889] ; [98.88888889 21.11111111],0
b1,1,0.838391,0.041596,[37 59] ; [45 76],[36.2764977 59.7235023] ; [45.7235023 75.2764977],0
p10,1,0.861596,0.030395,[55 41] ; [69 49],[55.62616822 40.37383178] ; [68.37383178 49.62616822],0
s4,1,0.881793,0.022111,[ 8 86] ; [ 11 110],[ 8.30697674 85.69302326] ; [ 10.69302326 110.30697674],0
p11,1,0.888302,0.019727,[61 35] ; [78 43],[61.49308756 34.50691244] ; [77.50691244 43.49308756],0
n5,1,0.93051,0.007604,[61 34] ; [77 44],[60.69444444 34.30555556] ; [77.30555556 43.69444444],0
p2,1,0.959216,0.002615,[56 40] ; [71 50],[56.1843318 39.8156682] ; [70.8156682 50.1843318],0
v1,1,0.991315,0.000118,[32 63] ; [40 79],[31.96261682 63.03738318] ; [40.03738318 78.96261682],0
n1,1,1.0,0.0,[15 24] ; [15 24],[15. 24.] ; [15. 24.],0
