Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,109.68613,[ 5 62] ; [259  88],[42.72463768 24.27536232] ; [221.27536232 125.72463768],1
d4,1,0.0,42.956109,[40 27] ; [314  33],[57.28985507  9.71014493] ; [296.71014493  50.28985507],1
d3,1,0.0,28.008714,[30 37] ; [266  81],[47.90338164 19.09661836] ; [248.09661836  98.90338164],1
a4,1,0.0,27.866197,[13 54] ; [189 157],[32.76997579 34.23002421] ; [169.23002421 176.76997579],1
d2,1,1e-06,25.241559,[18 49] ; [209 138],[36.73671498 30.26328502] ; [190.26328502 156.73671498],1
u1,1,0.000125,14.714385,[ 4 63] ; [ 97 250],[16.34541063 50.65458937] ; [ 84.65458937 262.34541063],1
a3,1,0.000186,13.970995,[44 23] ; [293  52],[54.80339806 12.19660194] ; [282.19660194  62.80339806],1
a2,1,0.001369,10.246877,[ 8 59] ; [108 239],[18.77294686 48.22705314] ; [ 97.22705314 249.77294686],0
p1,1,0.001558,10.008599,[14 53] ; [ 28 317],[ 6.83009709 60.16990291] ; [ 35.16990291 309.83009709],0
a5,1,0.011387,6.403934,[45 22] ; [281  66],[52.75845411 14.24154589] ; [273.24154589  73.75845411],0
v2,1,0.045055,4.016564,[32 32] ; [214 124],[39.1641791 24.8358209] ; [206.8358209 131.1641791],0
r1,1,0.055222,3.675384,[51 16] ; [295  50],[56.26699029 10.73300971] ; [289.73300971  55.26699029],0
p8,1,0.074304,3.185284,[44 23] ; [183 157],[37.36855037 29.63144963] ; [189.63144963 150.36855037],0
a1,1,0.087943,2.911633,[ 1 66] ; [ 24 323],[ 4.04589372 62.95410628] ; [ 20.95410628 326.04589372],0
n4,1,0.12039,2.412243,[52 15] ; [294  51],[56.26699029 10.73300971] ; [289.73300971  55.26699029],0
v3,1,0.141739,2.158975,[25 41] ; [159 174],[30.43609023 35.56390977] ; [153.56390977 179.43609023],0
r2,1,0.144984,2.124251,[62  4] ; [334   9],[63.90220049  2.09779951] ; [332.09779951  10.90220049],0
p4,1,0.160858,1.966142,[40 27] ; [237 109],[44.937046 22.062954] ; [232.062954 113.937046],0
s2,1,0.16221,1.9535,[44 23] ; [256  90],[48.66828087 18.33171913] ; [251.33171913  94.66828087],0
s6,1,0.203357,1.618098,[53 14] ; [290  50],[56.46437346 10.53562654] ; [286.53562654  53.46437346],0
