Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,27.222222,[88 44] ; [11 37],[72.6 59.4] ; [26.4 21.6],1
d3,1,0.015017,5.914455,[96 35] ; [26 22],[89.2849162 41.7150838] ; [32.7150838 15.2849162],0
r2,1,0.016609,5.737226,[122   9] ; [38  9],[117.75280899  13.24719101] ; [42.24719101  4.75280899],0
p2,1,0.028407,4.803186,[109  22] ; [32 15],[103.76966292  27.23033708] ; [37.23033708  9.76966292],0
a4,1,0.030599,4.675325,[ 24 108] ; [16 32],[ 29.33333333 102.66666667] ; [10.66666667 37.33333333],0
b1,1,0.041398,4.159664,[44 88] ; [24 24],[49.86666667 82.13333333] ; [18.13333333 29.86666667],0
r4,1,0.050447,3.826527,[115  17] ; [36 12],[110.73333333  21.26666667] ; [40.26666667  7.73333333],0
p3,1,0.061063,3.508268,[60 72] ; [14 33],[54.5698324 77.4301676] ; [19.4301676 27.5698324],0
r3,1,0.062628,3.466381,[124   6] ; [42  6],[121.23595506   8.76404494] ; [44.76404494  3.23595506],0
d1,1,0.079449,3.076145,[69 63] ; [18 30],[63.8 68.2] ; [23.2 24.8],0
n3,1,0.083439,2.9966,[23  6] ; [10  8],[20.36170213  8.63829787] ; [12.63829787  5.36170213],0
n4,1,0.107634,2.588625,[79 53] ; [35 13],[83.6 48.4] ; [30.4 17.6],0
d2,1,0.109416,2.562629,[ 31 101] ; [17 31],[35.2 96.8] ; [12.8 35.2],0
n6,1,0.117392,2.451778,[104  27] ; [32 15],[100.08988764  30.91011236] ; [35.91011236 11.08988764],0
d4,1,0.118395,2.438424,[110  22] ; [35 13],[106.33333333  25.66666667] ; [38.66666667  9.33333333],0
p6,1,0.122648,2.383182,[37 91] ; [19 27],[41.1954023 86.8045977] ; [14.8045977 31.1954023],0
p9,1,0.192152,1.701039,[98 29] ; [31 15],[94.69942197 32.30057803] ; [34.30057803 11.69942197],0
n1,1,0.193529,1.690547,[ 9 20] ; [9 9],[11.10638298 17.89361702] ; [ 6.89361702 11.10638298],0
p4,1,0.200083,1.641767,[63 69] ; [27 19],[66.74157303 65.25842697] ; [23.25842697 22.74157303],0
n2,1,0.228258,1.451681,[17 11] ; [14  4],[18.86956522  9.13043478] ; [12.13043478  5.86956522],0
s5,1,0.233892,1.417035,[31 97] ; [15 30],[34.03468208 93.96531792] ; [11.96531792 33.03468208],0
b4,1,0.23436,1.414202,[87 45] ; [27 21],[83.6 48.4] ; [30.4 17.6],0
b5,1,0.318965,0.993184,[85 47] ; [27 21],[82.13333333 49.86666667] ; [29.86666667 18.13333333],0
v4,1,0.324983,0.968786,[123   8] ; [43  5],[121.48603352   9.51396648] ; [44.51396648  3.48603352],0
p10,1,0.33291,0.937545,[95 32] ; [31 15],[92.49710983 34.50289017] ; [33.50289017 12.49710983],0
a8,1,0.411334,0.674941,[ 16 104] ; [ 4 42],[ 14.45783133 105.54216867] ; [ 5.54216867 40.45783133],0
p7,1,0.425302,0.635617,[68 60] ; [27 18],[70.28901734 57.71098266] ; [24.71098266 20.28901734],0
r1,1,0.444845,0.583753,[95 36] ; [32 16],[92.94413408 38.05586592] ; [34.05586592 13.94413408],0
u1,1,0.4499,0.570903,[  6 126] ; [ 1 47],[  5.13333333 126.86666667] ; [ 1.86666667 46.13333333],0
u4,1,0.453024,0.563075,[  1 131] ; [ 1 47],[  1.46666667 130.53333333] ; [ 0.53333333 47.46666667],0
s7,1,0.46788,0.526977,[49 76] ; [20 24],[51.03550296 73.96449704] ; [17.96449704 26.03550296],0
s3,1,0.467918,0.526888,[70 61] ; [28 19],[72.12359551 58.87640449] ; [25.87640449 21.12359551],0
u3,1,0.529512,0.395328,[41 25] ; [12 10],[39.75 26.25] ; [13.25  8.75],0
v2,1,0.543941,0.368283,[60 65] ; [25 22],[61.77325581 63.22674419] ; [23.22674419 23.77325581],0
v1,1,0.584134,0.299598,[55 72] ; [23 25],[56.60571429 70.39428571] ; [21.39428571 26.60571429],0
s4,1,0.586914,0.295189,[ 25 105] ; [11 37],[ 26.29213483 103.70786517] ; [ 9.70786517 38.29213483],0
p8,1,0.606311,0.265582,[61 69] ; [20 27],[59.49152542 70.50847458] ; [21.50847458 25.49152542],0
n5,1,0.647882,0.208581,[85 47] ; [32 15],[86.27932961 45.72067039] ; [30.72067039 16.27932961],0
a3,1,0.653546,0.201459,[66 65] ; [26 22],[67.32960894 63.67039106] ; [24.67039106 23.32960894],0
b2,1,0.764348,0.089866,[20 49] ; [ 7 20],[19.40625 49.59375] ; [ 7.59375 19.40625],0
b3,1,0.764348,0.089866,[20 49] ; [ 7 20],[19.40625 49.59375] ; [ 7.59375 19.40625],0
p5,1,0.778971,0.07877,[ 12 118] ; [ 5 42],[ 12.48587571 117.51412429] ; [ 4.51412429 42.48587571],0
v3,1,0.784134,0.075041,[45 79] ; [16 31],[44.23391813 79.76608187] ; [16.76608187 30.23391813],0
s2,1,0.801513,0.063197,[60 71] ; [23 25],[60.74301676 70.25698324] ; [22.25698324 25.74301676],0
