Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000127,14.683981,[32  8] ; [18 28],[23.25581395 16.74418605] ; [26.74418605 19.25581395],1
n6,1,0.007726,7.095901,[37  3] ; [32 14],[32.09302326  7.90697674] ; [36.90697674  9.09302326],0
d4,1,0.007726,7.095901,[37  3] ; [32 14],[32.09302326  7.90697674] ; [36.90697674  9.09302326],0
n2,1,0.008605,6.903001,[5 6] ; [17  2],[8.06666667 2.93333333] ; [13.93333333  5.06666667],0
d1,1,0.0135,6.102326,[28 12] ; [20 26],[22.3255814 17.6744186] ; [25.6744186 20.3255814],0
r2,1,0.019312,5.473027,[36  4] ; [29 13],[31.70731707  8.29268293] ; [33.29268293  8.70731707],0
p2,1,0.019317,5.472549,[34  5] ; [30 16],[29.36470588  9.63529412] ; [34.63529412 11.36470588],0
v1,1,0.019646,5.443076,[30  9] ; [23 21],[24.90361446 14.09638554] ; [28.09638554 15.90361446],0
d2,1,0.021264,5.304995,[22 18] ; [14 32],[16.74418605 23.25581395] ; [19.25581395 26.74418605],0
d5,1,0.023473,5.133141,[37  3] ; [34 12],[33.02325581  6.97674419] ; [37.97674419  8.02325581],0
n4,1,0.035976,4.398258,[34  6] ; [30 16],[29.76744186 10.23255814] ; [34.23255814 11.76744186],0
r3,1,0.042849,4.101359,[39  1] ; [39  7],[36.27906977  3.72093023] ; [41.72093023  4.27906977],0
b1,1,0.07223,3.231604,[14 26] ; [25 21],[18.13953488 21.86046512] ; [20.86046512 25.13953488],0
b4,1,0.082377,3.017379,[29 11] ; [25 21],[25.11627907 14.88372093] ; [28.88372093 17.11627907],0
p3,1,0.087693,2.916222,[22 17] ; [17 28],[18.10714286 20.89285714] ; [20.89285714 24.10714286],0
p11,1,0.091039,2.855903,[34  6] ; [32 14],[30.69767442  9.30232558] ; [35.30232558 10.69767442],0
p6,1,0.092558,2.829316,[19 17] ; [15 29],[15.3 20.7] ; [18.7 25.3],0
p1,1,0.121876,2.393043,[ 4 36] ; [ 1 45],[ 2.3255814 37.6744186] ; [ 2.6744186 43.3255814],0
p9,1,0.124996,2.35358,[34  6] ; [32 13],[31.05882353  8.94117647] ; [34.94117647 10.05882353],0
p10,1,0.128001,2.316581,[31  8] ; [29 16],[27.85714286 11.14285714] ; [32.14285714 12.85714286],0
p8,1,0.140514,2.172321,[20 17] ; [17 28],[16.69512195 20.30487805] ; [20.30487805 24.69512195],0
n5,1,0.145394,2.119919,[31  9] ; [29 17],[27.90697674 12.09302326] ; [32.09302326 13.90697674],0
u3,1,0.176076,1.830439,[4 8] ; [10  7],[5.79310345 6.20689655] ; [8.20689655 8.79310345],0
s2,1,0.183928,1.765599,[16 24] ; [25 21],[19.06976744 20.93023256] ; [21.93023256 24.06976744],0
s5,1,0.190841,1.711111,[ 7 28] ; [14 28],[ 9.54545455 25.45454545] ; [11.45454545 30.54545455],0
a2,1,0.222711,1.486814,[ 7 33] ; [ 4 42],[ 5.11627907 34.88372093] ; [ 5.88372093 40.11627907],0
p7,1,0.247999,1.334541,[26 13] ; [25 21],[23.4 15.6] ; [27.6 18.4],0
s6,1,0.269046,1.221605,[24 11] ; [26 20],[21.60493827 13.39506173] ; [28.39506173 17.60493827],0
a7,1,0.296378,1.090419,[27 13] ; [26 20],[24.65116279 15.34883721] ; [28.34883721 17.65116279],0
s4,1,0.376036,0.783622,[ 5 35] ; [ 9 37],[ 6.51162791 33.48837209] ; [ 7.48837209 38.51162791],0
s3,1,0.45149,0.566909,[21 18] ; [21 25],[19.27058824 19.72941176] ; [22.72941176 23.27058824],0
d3,1,0.467941,0.526835,[29 11] ; [30 16],[27.44186047 12.55813953] ; [31.55813953 14.44186047],0
a4,1,0.489396,0.477853,[15 25] ; [14 32],[13.48837209 26.51162791] ; [15.51162791 30.48837209],0
a3,1,0.496103,0.463263,[28 12] ; [29 17],[26.51162791 13.48837209] ; [30.48837209 15.51162791],0
u1,1,0.502215,0.450254,[ 2 38] ; [ 4 42],[ 2.79069767 37.20930233] ; [ 3.20930233 42.79069767],0
p12,1,0.51375,0.426421,[ 3 36] ; [ 2 44],[ 2.29411765 36.70588235] ; [ 2.70588235 43.29411765],0
s7,1,0.519074,0.415733,[18 21] ; [16 25],[16.575 22.425] ; [17.425 23.575],0
b5,1,0.522979,0.408015,[27 13] ; [28 18],[25.58139535 14.41860465] ; [29.41860465 16.58139535],0
a8,1,0.545111,0.36615,[ 4 33] ; [ 3 40],[ 3.2375 33.7625] ; [ 3.7625 39.2375],0
s8,1,0.617586,0.249275,[16 24] ; [16 30],[14.88372093 25.11627907] ; [17.11627907 28.88372093],0
n1,1,0.648807,0.207407,[2 8] ; [ 5 13],[2.5 7.5] ; [ 4.5 13.5],0
v4,1,0.686348,0.163068,[35  5] ; [38  7],[34.35294118  5.64705882] ; [38.64705882  6.35294118],0
n3,1,0.697893,0.150673,[8 3] ; [15  4],[8.43333333 2.56666667] ; [14.56666667  4.43333333],0
p5,1,0.814004,0.055349,[ 5 35] ; [ 5 41],[ 4.65116279 35.34883721] ; [ 5.34883721 40.65116279],0
a1,1,0.839717,0.040907,[ 3 37] ; [ 4 42],[ 3.25581395 36.74418605] ; [ 3.74418605 42.25581395],0
p4,1,0.875259,0.024644,[20 18] ; [25 21],[20.35714286 17.64285714] ; [24.64285714 21.35714286],0
a6,1,0.887287,0.02009,[22 18] ; [26 20],[22.3255814 17.6744186] ; [25.6744186 20.3255814],0
b3,1,0.912077,0.012192,[ 8 15] ; [10 20],[ 7.81132075 15.18867925] ; [10.18867925 19.81132075],0
b2,1,0.912077,0.012192,[ 8 15] ; [10 20],[ 7.81132075 15.18867925] ; [10.18867925 19.81132075],0
a5,1,0.92718,0.008353,[23 17] ; [26 20],[22.79069767 17.20930233] ; [26.20930233 19.79069767],0
