Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000103,15.07177,[6 2] ; [12 64],[1.71428571 6.28571429] ; [16.28571429 59.71428571],1
p10,1,0.01817,5.57971,[7 1] ; [35 45],[3.81818182 4.18181818] ; [38.18181818 41.81818182],0
n6,1,0.026481,4.924345,[8 1] ; [40 40],[4.85393258 4.14606742] ; [43.14606742 36.85393258],0
p9,1,0.028367,4.805596,[7 1] ; [37 42],[4.04597701 3.95402299] ; [39.95402299 39.04597701],0
b1,1,0.034814,4.454291,[2 7] ; [49 34],[4.98913043 4.01086957] ; [46.01086957 36.98913043],0
s4,1,0.037436,4.33048,[3 6] ; [ 8 75],[1.07608696 7.92391304] ; [ 9.92391304 73.07608696],0
p8,1,0.04986,3.846154,[5 4] ; [20 61],[2.5 6.5] ; [22.5 58.5],0
p4,1,0.062812,3.461538,[5 4] ; [21 60],[2.6 6.4] ; [23.4 57.6],0
n3,1,0.069827,3.287093,[5 1] ; [17 22],[2.93333333 3.06666667] ; [19.06666667 19.93333333],0
p11,1,0.103756,2.646845,[6 3] ; [32 51],[3.7173913 5.2826087] ; [34.2826087 48.7173913],0
u3,1,0.105743,2.61672,[2 1] ; [ 9 29],[0.80487805 2.19512195] ; [10.19512195 27.80487805],0
n1,1,0.105916,2.614131,[4 2] ; [13 27],[2.2173913 3.7826087] ; [14.7826087 25.2173913],0
p6,1,0.131462,2.275158,[3 6] ; [11 68],[1.43181818 7.56818182] ; [12.56818182 66.43181818],0
a4,1,0.177141,1.821445,[5 4] ; [27 55],[3.16483516 5.83516484] ; [28.83516484 53.16483516],0
p2,1,0.190983,1.710017,[6 3] ; [35 45],[4.14606742 4.85393258] ; [36.85393258 43.14606742],0
r1,1,0.229513,1.443879,[4 5] ; [21 61],[2.47252747 6.52747253] ; [22.52747253 59.47252747],0
r2,1,0.230516,1.437673,[3 5] ; [47 32],[4.59770115 3.40229885] ; [45.40229885 33.59770115],0
n5,1,0.291466,1.112839,[7 2] ; [49 33],[5.53846154 3.46153846] ; [50.46153846 31.53846154],0
d4,1,0.291466,1.112839,[7 2] ; [49 33],[5.53846154 3.46153846] ; [50.46153846 31.53846154],0
p7,1,0.295342,1.095111,[1 7] ; [24 56],[2.27272727 5.72727273] ; [22.72727273 57.27272727],0
d2,1,0.353234,0.861805,[5 4] ; [32 49],[3.7 5.3] ; [33.3 47.7],0
s3,1,0.379718,0.771614,[3 5] ; [19 62],[1.97752809 6.02247191] ; [20.02247191 60.97752809],0
a2,1,0.389338,0.741008,[2 7] ; [10 73],[1.17391304 7.82608696] ; [10.82608696 72.17391304],0
b5,1,0.396081,0.720193,[3 6] ; [40 43],[4.20652174 4.79347826] ; [38.79347826 44.20652174],0
s2,1,0.429955,0.622946,[2 6] ; [12 71],[1.23076923 6.76923077] ; [12.76923077 70.23076923],0
a6,1,0.434725,0.610166,[3 6] ; [39 44],[4.10869565 4.89130435] ; [37.89130435 45.10869565],0
d5,1,0.441604,0.592112,[4 5] ; [48 35],[5.08695652 3.91304348] ; [46.91304348 36.08695652],0
v4,1,0.4795,0.5,[6 3] ; [44 37],[5. 4.] ; [45. 36.],0
b2,1,0.482444,0.493334,[2 5] ; [20 27],[2.85185185 4.14814815] ; [19.14814815 27.85185185],0
b3,1,0.482444,0.493334,[2 5] ; [20 27],[2.85185185 4.14814815] ; [19.14814815 27.85185185],0
n4,1,0.498794,0.457502,[6 3] ; [45 37],[5.04395604 3.95604396] ; [45.95604396 36.04395604],0
r3,1,0.49966,0.455658,[5 4] ; [35 45],[4.04494382 4.95505618] ; [35.95505618 44.04494382],0
d3,1,0.504784,0.444865,[5 4] ; [36 46],[4.05494505 4.94505495] ; [36.94505495 45.05494505],0
a3,1,0.523374,0.40724,[6 3] ; [45 36],[5.1 3.9] ; [45.9 35.1],0
a7,1,0.622439,0.242454,[5 4] ; [38 43],[4.3 4.7] ; [38.7 42.3],0
a5,1,0.674703,0.17615,[5 4] ; [40 43],[4.40217391 4.59782609] ; [40.59782609 42.40217391],0
d1,1,0.677098,0.173411,[4 5] ; [31 52],[3.42391304 5.57608696] ; [31.57608696 51.42391304],0
p5,1,0.693891,0.154905,[1 8] ; [ 6 75],[0.7 8.3] ; [ 6.3 74.7],0
v1,1,0.735168,0.11442,[2 7] ; [22 58],[2.42696629 6.57303371] ; [21.57303371 58.42696629],0
u1,1,0.786578,0.073309,[1 8] ; [ 7 76],[0.7826087 8.2173913] ; [ 7.2173913 75.7826087],0
v3,1,0.787699,0.072522,[2 7] ; [15 66],[1.7 7.3] ; [15.3 65.7],0
v2,1,0.793559,0.068483,[2 7] ; [21 59],[2.3258427 6.6741573] ; [20.6741573 59.3258427],0
b4,1,0.895598,0.01722,[5 4] ; [48 35],[5.18478261 3.81521739] ; [47.81521739 35.18478261],0
s1,1,0.897152,0.016708,[1 8] ; [ 8 74],[0.89010989 8.10989011] ; [ 8.10989011 73.89010989],0
u2,1,0.903319,0.014755,[1 2] ; [14 24],[1.09756098 1.90243902] ; [13.90243902 24.09756098],0
p3,1,0.931388,0.007413,[2 7] ; [17 64],[1.9 7.1] ; [17.1 63.9],0
p1,1,0.990156,0.000152,[1 8] ; [ 9 73],[0.98901099 8.01098901] ; [ 9.01098901 72.98901099],0
