Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,34.044472,[5 4] ; [354  13],[8.59308511 0.40691489] ; [350.40691489  16.59308511],1
r4,1,0.0,27.640512,[4 5] ; [345  26],[8.26578947 0.73421053] ; [340.73421053  30.26578947],1
b1,1,0.000296,13.093463,[8 1] ; [117 254],[2.96052632 6.03947368] ; [122.03947368 248.96052632],1
p9,1,0.005662,7.654694,[5 4] ; [318  46],[7.79356568 1.20643432] ; [315.20643432  48.79356568],0
r1,1,0.007801,7.078551,[5 4] ; [320  49],[7.73809524 1.26190476] ; [317.26190476  51.73809524],0
p10,1,0.018468,5.551219,[5 4] ; [310  56],[7.56 1.44] ; [307.44  58.56],0
n1,1,0.045392,4.004011,[3 1] ; [20 52],[1.21052632 2.78947368] ; [21.78947368 50.21052632],0
p11,1,0.048221,3.902267,[5 4] ; [303  68],[7.29473684 1.70526316] ; [300.70526316  70.29473684],0
b5,1,0.11805,2.442999,[8 1] ; [236 135],[5.77894737 3.22105263] ; [238.22105263 132.77894737],0
p1,1,0.146696,2.106276,[2 7] ; [ 31 338],[0.78571429 8.21428571] ; [ 32.21428571 336.78571429],0
p2,1,0.146834,2.104832,[6 3] ; [312  57],[7.57142857 1.42857143] ; [310.42857143  58.57142857],0
p7,1,0.180783,1.791173,[4 5] ; [238 123],[5.88648649 3.11351351] ; [236.11351351 124.88648649],0
a4,1,0.22436,1.476266,[6 3] ; [171 199],[4.20316623 4.79683377] ; [172.79683377 197.20316623],0
n3,1,0.260391,1.266679,[2 2] ; [55 18],[2.96103896 1.03896104] ; [54.03896104 18.96103896],0
p12,1,0.28486,1.143754,[2 7] ; [ 40 328],[1.00265252 7.99734748] ; [ 40.99734748 327.00265252],0
v4,1,0.299586,1.076034,[8 1] ; [354  15],[8.61904762 0.38095238] ; [353.38095238  15.61904762],0
p5,1,0.316403,1.003757,[2 7] ; [ 42 327],[1.04761905 7.95238095] ; [ 42.95238095 326.04761905],0
n5,1,0.322592,0.978409,[8 1] ; [273  94],[6.72606383 2.27393617] ; [274.27393617  92.72606383],0
s6,1,0.352875,0.863093,[5 4] ; [254 109],[6.26612903 2.73387097] ; [252.73387097 110.26612903],0
d2,1,0.367971,0.810507,[6 3] ; [190 179],[4.66666667 4.33333333] ; [191.33333333 177.66666667],0
a2,1,0.379546,0.772173,[4 5] ; [114 257],[2.79473684 6.20526316] ; [115.20526316 255.79473684],0
s7,1,0.388739,0.742883,[6 3] ; [183 168],[4.725 4.275] ; [184.275 166.725],0
b2,1,0.394056,0.726388,[4 4] ; [ 78 143],[2.86462882 5.13537118] ; [ 79.13537118 141.86462882],0
b3,1,0.394056,0.726388,[4 4] ; [ 78 143],[2.86462882 5.13537118] ; [ 79.13537118 141.86462882],0
p3,1,0.430551,0.621337,[6 3] ; [196 171],[4.83510638 4.16489362] ; [197.16489362 169.83510638],0
s5,1,0.441462,0.592479,[2 7] ; [123 233],[3.08219178 5.91780822] ; [121.91780822 234.08219178],0
a1,1,0.458029,0.550706,[1 8] ; [ 20 351],[0.49736842 8.50263158] ; [ 20.50263158 350.49736842],0
d1,1,0.500269,0.454366,[7 2] ; [249 122],[6.06315789 2.93684211] ; [249.93684211 121.06315789],0
s3,1,0.50303,0.448539,[4 5] ; [201 160],[4.98648649 4.01351351] ; [200.01351351 160.98648649],0
v3,1,0.50303,0.448539,[4 5] ; [201 160],[4.98648649 4.01351351] ; [200.01351351 160.98648649],0
s4,1,0.516635,0.420606,[2 7] ; [ 53 313],[1.32 7.68] ; [ 53.68 312.32],0
u1,1,0.586685,0.29555,[3 6] ; [ 94 277],[2.29736842 6.70263158] ; [ 94.70263158 276.29736842],0
v1,1,0.594137,0.283929,[5 4] ; [233 130],[5.75806452 3.24193548] ; [232.24193548 130.75806452],0
d5,1,0.723666,0.125007,[8 1] ; [313  57],[7.62269129 1.37730871] ; [313.37730871  56.62269129],0
d3,1,0.751988,0.099868,[7 2] ; [303  67],[7.36147757 1.63852243] ; [302.63852243  67.36147757],0
p6,1,0.772495,0.083586,[4 5] ; [144 219],[3.58064516 5.41935484] ; [144.41935484 218.58064516],0
b4,1,0.775279,0.081497,[6 3] ; [230 141],[5.58947368 3.41052632] ; [230.41052632 140.58947368],0
u3,1,0.794885,0.067586,[1 1] ; [55 38],[1.17894737 0.82105263] ; [54.82105263 38.17894737],0
s2,1,0.797709,0.065696,[5 4] ; [187 178],[4.62032086 4.37967914] ; [187.37967914 177.62032086],0
n6,1,0.827806,0.047313,[8 1] ; [317  50],[7.77925532 1.22074468] ; [317.22074468  49.77925532],0
d4,1,0.834704,0.043544,[8 1] ; [320  50],[7.78891821 1.21108179] ; [320.21108179  49.78891821],0
p4,1,0.84007,0.040725,[6 3] ; [232 134],[5.712 3.288] ; [232.288 133.712],0
u2,1,0.854017,0.033854,[1 1] ; [52 40],[1.12765957 0.87234043] ; [51.87234043 40.12765957],0
a3,1,0.856068,0.032899,[7 2] ; [278  92],[6.76781003 2.23218997] ; [278.23218997  91.76781003],0
a6,1,0.888966,0.019492,[7 2] ; [294  75],[7.16666667 1.83333333] ; [293.83333333  75.16666667],0
a5,1,0.898556,0.016253,[7 2] ; [295  76],[7.15263158 1.84736842] ; [294.84736842  76.15263158],0
s8,1,0.905215,0.014179,[4 5] ; [170 196],[4.176 4.824] ; [169.824 196.176],0
p8,1,0.95206,0.003614,[5 4] ; [198 165],[4.91129032 4.08870968] ; [198.08870968 164.91129032],0
n4,1,0.988081,0.000223,[7 2] ; [287  83],[6.98153034 2.01846966] ; [287.01846966  82.98153034],0
