Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,114.616676,[185  53] ; [23 99],[137.51111111 100.48888889] ; [70.48888889 51.51111111],1
d5,1,0.0,96.38565,[232   5] ; [71 51],[200.03064067  36.96935933] ; [102.96935933  19.03064067],1
d3,1,0.0,88.094779,[215  23] ; [55 67],[178.5  59.5] ; [91.5 30.5],1
d4,1,0.0,84.658008,[233   4] ; [77 45],[204.65181058  32.34818942] ; [105.34818942  16.65181058],1
a4,1,0.0,50.31178,[155  84] ; [31 91],[123.14127424 115.85872576] ; [62.85872576 59.14127424],1
a2,1,0.0,48.702523,[104 136] ; [  9 113],[ 74.91712707 165.08287293] ; [38.08287293 83.91712707],1
u1,1,0.0,43.252122,[ 92 148] ; [  7 115],[ 65.63535912 174.36464088] ; [33.36464088 88.63535912],1
a5,1,5e-06,20.961659,[211  29] ; [83 39],[194.91712707  45.08287293] ; [99.08287293 22.91712707],1
a3,1,0.000491,12.150434,[210  28] ; [90 32],[198.33333333  39.66666667] ; [101.66666667  20.33333333],1
r2,1,0.000587,11.817156,[237   2] ; [112   9],[231.69722222   7.30277778] ; [117.30277778   3.69722222],1
a6,1,0.000711,11.459528,[174  63] ; [68 54],[159.76044568  77.23955432] ; [82.23955432 39.76044568],1
p4,1,0.002026,9.525814,[173  65] ; [69 53],[159.98888889  78.01111111] ; [82.01111111 39.98888889],0
n4,1,0.002816,8.923013,[214  25] ; [95 27],[204.5734072  34.4265928] ; [104.4265928  17.5734072],0
a7,1,0.004064,8.254969,[184  56] ; [76 46],[172.37569061  67.62430939] ; [87.62430939 34.37569061],0
p12,1,0.010717,6.511637,[ 33 206] ; [  6 115],[ 25.89166667 213.10833333] ; [ 13.10833333 107.89166667],0
s2,1,0.012411,6.251254,[186  53] ; [80 42],[176.10526316  62.89473684] ; [89.89473684 32.10526316],0
u4,1,0.032019,4.597485,[ 13 227] ; [  1 121],[  9.28176796 230.71823204] ; [  4.71823204 117.28176796],0
n6,1,0.040864,4.181628,[218  19] ; [102  18],[212.43697479  24.56302521] ; [107.56302521  12.43697479],0
a1,1,0.068703,3.313742,[ 17 223] ; [  3 119],[ 13.25966851 226.74033149] ; [  6.74033149 115.25966851],0
s3,1,0.069803,3.287649,[187  50] ; [85 36],[180.06703911  56.93296089] ; [91.93296089 29.06703911],0
p3,1,0.080094,3.062988,[142  96] ; [61 61],[134.20555556 103.79444444] ; [68.79444444 53.20555556],0
r4,1,0.1004,2.699176,[233   7] ; [114   8],[230.05524862   9.94475138] ; [116.94475138   5.05524862],0
n5,1,0.101196,2.686587,[202  37] ; [93 27],[196.39275766  42.60724234] ; [98.60724234 21.39275766],0
v4,1,0.152078,2.051282,[236   4] ; [115   5],[234.   6.] ; [117.   3.],0
p9,1,0.166594,1.913329,[216  22] ; [104  17],[212.1448468  25.8551532] ; [107.8551532  13.1448468],0
b4,1,0.19724,1.662692,[141  99] ; [63 59],[135.24861878 104.75138122] ; [68.75138122 53.24861878],0
v2,1,0.207327,1.589992,[151  83] ; [68 50],[145.58522727  88.41477273] ; [73.41477273 44.58522727],0
b5,1,0.221065,1.497442,[144  96] ; [65 57],[138.56353591 101.43646409] ; [70.43646409 51.56353591],0
s8,1,0.229551,1.443643,[170  67] ; [80 42],[165.04178273  71.95821727] ; [84.95821727 37.04178273],0
v3,1,0.303769,1.057577,[112 116] ; [52 68],[107.44827586 120.55172414] ; [56.55172414 63.44827586],0
p6,1,0.346161,0.887482,[113 126] ; [50 69],[108.81843575 130.18156425] ; [54.18156425 64.81843575],0
s6,1,0.34781,0.881431,[205  32] ; [101  21],[202.01114206  34.98885794] ; [103.98885794  18.01114206],0
s5,1,0.383252,0.760244,[109 121] ; [51 69],[105.14285714 124.85714286] ; [54.85714286 65.14285714],0
p2,1,0.383804,0.758482,[202  38] ; [106  15],[204.76454294  35.23545706] ; [103.23545706  17.76454294],0
r3,1,0.386414,0.750195,[234   6] ; [115   5],[232.66666667   7.33333333] ; [116.33333333   3.66666667],0
p11,1,0.407304,0.686657,[192  48] ; [93 29],[188.95027624  51.04972376] ; [96.04972376 25.95027624],0
p5,1,0.436684,0.604982,[ 43 194] ; [ 18 103],[ 40.38268156 196.61731844] ; [ 20.61731844 100.38268156],0
b1,1,0.480183,0.498447,[ 95 145] ; [53 69],[ 98.12154696 141.87845304] ; [49.87845304 72.12154696],0
p10,1,0.54009,0.375372,[209  30] ; [103  18],[207.13333333  31.86666667] ; [104.86666667  16.13333333],0
p7,1,0.560065,0.339591,[162  69] ; [87 32],[164.34  66.66] ; [84.66 34.34],0
s1,1,0.620473,0.245203,[ 11 227] ; [  7 113],[ 11.96648045 226.03351955] ; [  6.03351955 113.96648045],0
u3,1,0.659189,0.19451,[21  9] ; [24  8],[21.77419355  8.22580645] ; [23.22580645  8.77419355],0
a8,1,0.747367,0.103757,[ 39 168] ; [20 95],[ 37.92857143 169.07142857] ; [21.07142857 93.92857143],0
b2,1,0.782015,0.07656,[73 99] ; [35 44],[74.00796813 97.99203187] ; [33.99203187 45.00796813],0
b3,1,0.782015,0.07656,[73 99] ; [35 44],[74.00796813 97.99203187] ; [33.99203187 45.00796813],0
v1,1,0.834124,0.043855,[140  94] ; [71 50],[139.08169014  94.91830986] ; [71.91830986 49.08169014],0
p8,1,0.862506,0.029993,[136 100] ; [68 52],[135.23595506 100.76404494] ; [68.76404494 51.23595506],0
p1,1,0.872696,0.025675,[ 25 214] ; [ 12 109],[ 24.56388889 214.43611111] ; [ 12.43611111 108.56388889],0
n1,1,0.936392,0.006369,[20 22] ; [14 16],[19.83333333 22.16666667] ; [14.16666667 15.83333333],0
n3,1,0.942972,0.005117,[27 14] ; [20 10],[27.14084507 13.85915493] ; [19.85915493 10.14084507],0
n2,1,0.962588,0.0022,[32 10] ; [23  7],[32.08333333  9.91666667] ; [22.91666667  7.08333333],0
s4,1,0.986356,0.000292,[ 47 191] ; [24 98],[ 46.93888889 191.06111111] ; [24.06111111 97.93888889],0
u2,1,1.0,0.0,[20 10] ; [20 10],[20. 10.] ; [20. 10.],0
