Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,71.643857,[166  77] ; [ 40 119],[124.52238806 118.47761194] ; [81.47761194 77.52238806],1
p8,1,0.0,33.963544,[152  90] ; [ 53 107],[123.4079602 118.5920398] ; [81.5920398 78.4079602],1
p6,1,0.0,28.195831,[114 127] ; [ 33 124],[ 89.01256281 151.98743719] ; [57.98743719 99.01256281],1
p5,1,1e-06,23.53786,[ 48 191] ; [  5 153],[ 31.90680101 207.09319899] ; [ 21.09319899 136.90680101],1
p7,1,8e-06,19.891207,[179  62] ; [79 72],[158.61734694  82.38265306] ; [99.38265306 51.61734694],1
s2,1,1.3e-05,18.977456,[201  43] ; [101  59],[182.3960396  61.6039604] ; [119.6039604  40.3960396],1
p2,1,2.3e-05,17.947577,[219  24] ; [118  41],[203.70895522  39.29104478] ; [133.29104478  25.70895522],1
s7,1,0.000107,15.007012,[162  70] ; [78 77],[143.87596899  88.12403101] ; [96.12403101 58.87596899],1
r4,1,0.000144,14.443685,[231  13] ; [133  27],[219.84158416  24.15841584] ; [144.15841584  15.84158416],1
a5,1,0.000173,14.108073,[194  50] ; [100  60],[177.56435644  66.43564356] ; [116.43564356  43.56435644],1
n6,1,0.000522,12.035996,[214  29] ; [118  40],[201.18703242  41.81296758] ; [130.81296758  27.18703242],1
s8,1,0.000791,11.261503,[155  88] ; [75 85],[138.68486352 104.31513648] ; [91.31513648 68.68486352],1
d3,1,0.000861,11.105286,[180  64] ; [92 67],[164.68486352  79.31513648] ; [107.31513648  51.68486352],1
p12,1,0.002266,9.320341,[ 36 207] ; [  8 150],[ 26.66334165 216.33665835] ; [ 17.33665835 140.66334165],0
d1,1,0.005303,7.77296,[159  85] ; [82 78],[145.55445545  98.44554455] ; [95.44554455 64.55445545],0
p10,1,0.007537,7.140384,[207  34] ; [119  39],[196.90726817  44.09273183] ; [129.09273183  28.90726817],0
v1,1,0.00865,6.893732,[144  91] ; [72 79],[131.50259067 103.49740933] ; [84.49740933 66.50259067],0
s6,1,0.011546,6.379358,[202  39] ; [116  42],[192.07518797  48.92481203] ; [125.92481203  32.07518797],0
p9,1,0.011644,6.364212,[215  28] ; [126  33],[206.12686567  36.87313433] ; [134.87313433  24.12686567],0
v3,1,0.013418,6.113082,[111 120] ; [54 99],[ 99.2578125 131.7421875] ; [65.7421875 87.2578125],0
n5,1,0.013724,6.073286,[200  44] ; [113  45],[189.9800995  54.0199005] ; [123.0199005  34.9800995],0
n4,1,0.018277,5.569375,[205  38] ; [119  40],[195.85074627  47.14925373] ; [128.14925373  30.85074627],0
s5,1,0.019317,5.472573,[ 97 139] ; [ 45 108],[ 86.14910026 149.85089974] ; [55.85089974 97.14910026],0
u4,1,0.023697,5.116678,[ 14 230] ; [  2 158],[  9.66336634 234.33663366] ; [  6.33663366 153.66336634],0
b4,1,0.028632,4.789623,[135 109] ; [106  54],[145.55445545  98.44554455] ; [95.44554455 64.55445545],0
a3,1,0.042391,4.11953,[189  55] ; [108  50],[180.26865672  63.73134328] ; [116.73134328  41.26865672],0
v4,1,0.048301,3.899473,[233  10] ; [143  14],[228.42  14.58] ; [147.58   9.42],0
a2,1,0.063746,3.437146,[ 67 177] ; [ 31 129],[ 59.18811881 184.81188119] ; [ 38.81188119 121.18811881],0
a4,1,0.089673,2.880237,[115 128] ; [62 98],[106.72704715 136.27295285] ; [70.27295285 89.72704715],0
n3,1,0.096102,2.769068,[33  8] ; [31 17],[29.48314607 11.51685393] ; [34.51685393 13.48314607],0
p11,1,0.097437,2.747007,[197  47] ; [118  42],[190.24752475  53.75247525] ; [124.75247525  35.24752475],0
a1,1,0.099551,2.712719,[ 19 225] ; [  6 154],[ 15.0990099 228.9009901] ; [  9.9009901 150.0990099],0
u1,1,0.142665,2.148975,[ 49 195] ; [ 23 137],[ 43.48514851 200.51485149] ; [ 28.51485149 131.48514851],0
p1,1,0.161876,1.956609,[ 27 215] ; [ 11 147],[ 22.99 219.01] ; [ 15.01 142.99],0
d2,1,0.186075,1.748421,[130 114] ; [74 85],[123.51364764 120.48635236] ; [80.48635236 78.51364764],0
d5,1,0.230807,1.435882,[197  46] ; [121  38],[192.2238806  50.7761194] ; [125.7761194  33.2238806],0
r3,1,0.245011,1.35153,[236   8] ; [150   9],[233.70719603  10.29280397] ; [152.29280397   6.70719603],0
v2,1,0.251416,1.315416,[141  94] ; [80 68],[135.60052219  99.39947781] ; [85.39947781 62.60052219],0
r1,1,0.264527,1.244908,[201  41] ; [125  34],[196.73815461  45.26184539] ; [129.26184539  29.73815461],0
b1,1,0.268513,1.224326,[105 139] ; [ 60 100],[ 99.65346535 144.34653465] ; [65.34653465 94.65346535],0
n1,1,0.275634,1.188493,[23 17] ; [22 26],[20.45454545 19.54545455] ; [24.54545455 23.45454545],0
a7,1,0.374977,0.787106,[177  66] ; [110  50],[173.05459057  69.94540943] ; [113.94540943  46.05459057],0
d4,1,0.382454,0.762798,[205  38] ; [128  30],[201.79301746  41.20698254] ; [131.20698254  26.79301746],0
u2,1,0.456436,0.55462,[32 22] ; [26 24],[30.11538462 23.88461538] ; [27.88461538 22.11538462],0
b5,1,0.493033,0.4699,[138 106] ; [96 64],[141.32673267 102.67326733] ; [92.67326733 67.32673267],0
u3,1,0.498943,0.457184,[32 21] ; [28 24],[30.28571429 22.71428571] ; [29.71428571 22.28571429],0
a6,1,0.664281,0.188364,[157  87] ; [105  53],[159.02487562  84.97512438] ; [102.97512438  55.02487562],0
r2,1,0.736258,0.113443,[231  11] ; [150   6],[231.66331658  10.33668342] ; [149.33668342   6.66331658],0
a8,1,0.803986,0.061599,[ 40 188] ; [ 28 123],[ 40.90765172 187.09234828] ; [ 27.09234828 123.90765172],0
s1,1,0.818951,0.052392,[ 11 230] ; [  8 150],[ 11.47619048 229.52380952] ; [  7.52380952 150.47619048],0
n2,1,0.858218,0.031913,[32  9] ; [39 10],[32.34444444  8.65555556] ; [38.65555556 10.34444444],0
b2,1,0.990354,0.000146,[69 97] ; [39 55],[68.95384615 97.04615385] ; [39.04615385 54.95384615],0
b3,1,0.990354,0.000146,[69 97] ; [39 55],[68.95384615 97.04615385] ; [39.04615385 54.95384615],0
