Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,3e-06,21.692799,[71 24] ; [18 33],[57.9109589 37.0890411] ; [31.0890411 19.9109589],1
p4,1,0.452635,0.564046,[31 63] ; [20 31],[33.06206897 60.93793103] ; [17.93793103 33.06206897],0
d3,1,0.457266,0.552578,[35 60] ; [22 29],[37.0890411 57.9109589] ; [19.9109589 31.0890411],0
s3,1,0.510723,0.432585,[43 50] ; [26 24],[44.87412587 48.12587413] ; [24.12587413 25.87412587],0
s4,1,0.516965,0.419943,[17 78] ; [ 7 44],[15.61643836 79.38356164] ; [ 8.38356164 42.61643836],0
s2,1,0.531819,0.390914,[35 59] ; [16 34],[33.29166667 60.70833333] ; [17.70833333 32.29166667],0
a1,1,0.544487,0.367287,[ 6 89] ; [ 2 49],[ 5.20547945 89.79452055] ; [ 2.79452055 48.20547945],0
p11,1,0.556625,0.345581,[66 29] ; [33 18],[64.41780822 30.58219178] ; [34.58219178 16.41780822],0
v3,1,0.564255,0.33239,[27 66] ; [12 37],[25.54225352 67.45774648] ; [13.45774648 35.54225352],0
a8,1,0.578387,0.30885,[10 78] ; [ 4 44],[ 9.05882353 78.94117647] ; [ 4.94117647 43.05882353],0
v4,1,0.585766,0.297005,[77 16] ; [44  7],[78.14583333 14.85416667] ; [42.85416667  8.14583333],0
r1,1,0.654812,0.199887,[56 39] ; [32 19],[57.26027397 37.73972603] ; [30.73972603 20.26027397],0
a6,1,0.67719,0.173307,[50 45] ; [25 26],[48.80136986 46.19863014] ; [26.19863014 24.80136986],0
p3,1,0.689239,0.15991,[25 70] ; [15 36],[26.02739726 68.97260274] ; [13.97260274 37.02739726],0
d4,1,0.720717,0.127806,[45 49] ; [26 25],[46.02758621 47.97241379] ; [24.97241379 26.02758621],0
b1,1,0.724172,0.12453,[42 53] ; [21 30],[40.99315068 54.00684932] ; [22.00684932 28.99315068],0
r2,1,0.727969,0.120985,[76 18] ; [40 11],[75.2 18.8] ; [40.8 10.2],0
p1,1,0.741546,0.108772,[ 9 86] ; [ 4 47],[ 8.45890411 86.54109589] ; [ 4.54109589 46.45890411],0
b4,1,0.805361,0.06072,[52 43] ; [29 22],[52.70547945 42.29452055] ; [28.29452055 22.70547945],0
v2,1,0.860121,0.031053,[31 58] ; [16 32],[30.53284672 58.46715328] ; [16.46715328 31.53284672],0
a7,1,0.862186,0.030134,[47 48] ; [26 25],[47.5 47.5] ; [25.5 25.5],0
a3,1,0.867514,0.027828,[46 47] ; [24 26],[45.52447552 47.47552448] ; [24.47552448 25.52447552],0
n2,1,0.900965,0.015486,[27  9] ; [11  4],[26.82352941  9.17647059] ; [11.17647059  3.82352941],0
r4,1,0.915922,0.011145,[66 29] ; [35 16],[65.71917808 29.28082192] ; [35.28082192 15.71917808],0
s8,1,0.99561,3e-05,[24 70] ; [13 38],[23.9862069 70.0137931] ; [13.0137931 37.9862069],0
