Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,51.328179,[46 71] ; [236  74],[77.26932084 39.73067916] ; [204.73067916 105.26932084],1
d3,1,0.0,44.020986,[54 63] ; [246  65],[82.00934579 34.99065421] ; [217.99065421  93.00934579],1
a2,1,3e-06,22.105612,[ 12 105] ; [102 209],[31.1635514 85.8364486] ; [ 82.8364486 228.1635514],1
u1,1,2.6e-05,17.709453,[  9 108] ; [ 82 229],[24.87616822 92.12383178] ; [ 66.12383178 244.87616822],1
r4,1,0.001273,10.381129,[102  15] ; [298  13],[109.34579439   7.65420561] ; [290.65420561  20.34579439],0
d1,1,0.001389,10.220492,[59 58] ; [209 102],[73.26168224 43.73831776] ; [194.73831776 116.26168224],0
r2,1,0.002127,9.436173,[109   8] ; [303   4],[113.68867925   3.31132075] ; [298.31132075   8.68867925],0
b5,1,0.003328,8.618064,[55 62] ; [195 116],[68.3411215 48.6588785] ; [181.6588785 129.3411215],0
v2,1,0.010278,6.586141,[53 60] ; [181 116],[64.49268293 48.50731707] ; [169.50731707 127.49268293],0
u3,1,0.021915,5.252525,[10 16] ; [50 28],[15. 11.] ; [45. 33.],0
u2,1,0.02354,5.128205,[ 8 18] ; [44 34],[13. 13.] ; [39. 39.],0
r1,1,0.027853,4.837115,[89 28] ; [263  46],[96.67605634 20.32394366] ; [255.32394366  53.67605634],0
v4,1,0.028052,4.824854,[108   9] ; [301   9],[112.06791569   4.93208431] ; [296.93208431  13.06791569],0
n4,1,0.049221,3.867795,[105  12] ; [254  56],[98.3676815 18.6323185] ; [260.6323185  49.3676815],0
b1,1,0.063438,3.445138,[54 63] ; [113 198],[45.65186916 71.34813084] ; [121.34813084 189.65186916],0
s8,1,0.084508,2.976003,[79 38] ; [181 129],[71.2412178 45.7587822] ; [188.7587822 121.2412178],0
d4,1,0.090085,2.87286,[90 26] ; [263  48],[95.8969555 20.1030445] ; [257.1030445  53.8969555],0
s7,1,0.090308,2.86887,[85 30] ; [195 104],[77.77777778 37.22222222] ; [202.22222222  96.77777778],0
b4,1,0.100681,2.694728,[62 55] ; [192 119],[69.43457944 47.56542056] ; [184.56542056 126.43457944],0
p4,1,0.132686,2.26079,[69 48] ; [207 103],[75.62529274 41.37470726] ; [200.37470726 109.62529274],0
a5,1,0.141092,2.166012,[81 36] ; [237  74],[86.92990654 30.07009346] ; [231.07009346  79.92990654],0
n5,1,0.153022,2.041868,[102  15] ; [253  58],[97.04439252 19.95560748] ; [257.95560748  53.04439252],0
b2,1,0.154439,2.027853,[38 44] ; [ 69 117],[32.73880597 49.26119403] ; [ 74.26119403 111.73880597],0
b3,1,0.154439,2.027853,[38 44] ; [ 69 117],[32.73880597 49.26119403] ; [ 74.26119403 111.73880597],0
p10,1,0.155575,2.016716,[95 21] ; [268  39],[99.54609929 16.45390071] ; [263.45390071  43.54609929],0
s2,1,0.224192,1.477338,[89 28] ; [253  58],[93.49065421 23.50934579] ; [248.50934579  62.49065421],0
p12,1,0.229404,1.44455,[  9 106] ; [ 37 274],[ 12.41784038 102.58215962] ; [ 33.58215962 277.41784038],0
p9,1,0.232587,1.424971,[100  17] ; [276  32],[103.51058824  13.48941176] ; [272.48941176  35.51058824],0
n1,1,0.319354,0.99159,[14 12] ; [24 33],[11.90361446 14.09638554] ; [26.09638554 30.90361446],0
d5,1,0.340151,0.909861,[92 24] ; [259  52],[95.35362998 20.64637002] ; [255.64637002  55.35362998],0
p7,1,0.342846,0.899761,[82 33] ; [200 101],[77.95673077 37.04326923] ; [204.04326923  96.95673077],0
r3,1,0.363822,0.824657,[112   5] ; [302   8],[113.43793911   3.56206089] ; [300.56206089   9.43793911],0
s6,1,0.399024,0.711267,[93 19] ; [265  42],[95.69451074 16.30548926] ; [262.30548926  44.69451074],0
p1,1,0.419126,0.652765,[  9 107] ; [ 32 277],[ 11.19058824 104.80941176] ; [ 29.80941176 279.19058824],0
p5,1,0.426409,0.632583,[19 97] ; [ 41 266],[16.45390071 99.54609929] ; [ 43.54609929 263.45390071],0
p2,1,0.42806,0.628082,[98 18] ; [271  39],[100.47887324  15.52112676] ; [268.52112676  41.47887324],0
a1,1,0.430929,0.620319,[  7 110] ; [ 13 298],[  5.46728972 111.53271028] ; [ 14.53271028 296.46728972],0
a3,1,0.438605,0.599929,[91 25] ; [232  78],[87.95305164 28.04694836] ; [235.04694836  74.95305164],0
v3,1,0.47154,0.518365,[53 64] ; [123 174],[49.73913043 67.26086957] ; [126.26086957 170.73913043],0
s5,1,0.475565,0.509016,[52 59] ; [127 169],[48.81818182 62.18181818] ; [130.18181818 165.81818182],0
d2,1,0.493457,0.46898,[60 57] ; [171 140],[63.14719626 53.85280374] ; [167.85280374 143.14719626],0
s1,1,0.528127,0.397993,[  4 112] ; [ 15 293],[  5.19811321 110.80188679] ; [ 13.80188679 294.19811321],0
p11,1,0.553038,0.351902,[97 20] ; [250  61],[94.85747664 22.14252336] ; [252.14252336  58.85747664],0
