Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,39.892995,[39 10] ; [ 4 33],[24.5 24.5] ; [18.5 18.5],1
a4,1,0.000121,14.771554,[28 21] ; [ 6 31],[19.37209302 29.62790698] ; [14.62790698 22.37209302],1
d3,1,0.000138,14.535867,[45  4] ; [21 16],[37.60465116 11.39534884] ; [28.39534884  8.60465116],1
d4,1,0.000244,13.461551,[48  1] ; [26 11],[42.1627907  6.8372093] ; [31.8372093  5.1627907],1
a2,1,0.000662,11.593735,[18 31] ; [ 2 35],[11.39534884 37.60465116] ; [ 8.60465116 28.39534884],1
u1,1,0.00627,7.471042,[14 35] ; [ 2 35],[ 9.11627907 39.88372093] ; [ 6.88372093 30.11627907],0
v2,1,0.006784,7.329303,[31 15] ; [13 22],[24.98765432 21.01234568] ; [19.01234568 15.98765432],0
a5,1,0.011893,6.326797,[40  9] ; [21 16],[34.75581395 14.24418605] ; [26.24418605 10.75581395],0
b4,1,0.037175,4.342372,[37 12] ; [20 17],[32.47674419 16.52325581] ; [24.52325581 12.47674419],0
r2,1,0.037608,4.32265,[47  1] ; [31  5],[44.57142857  3.42857143] ; [33.42857143  2.57142857],0
a3,1,0.04441,4.040887,[41  8] ; [24 13],[37.03488372 11.96511628] ; [27.96511628  9.03488372],0
p4,1,0.076189,3.144378,[28 21] ; [14 23],[23.93023256 25.06976744] ; [18.06976744 18.93023256],0
p9,1,0.077479,3.117003,[41  7] ; [25 11],[37.71428571 10.28571429] ; [28.28571429  7.71428571],0
p6,1,0.11058,2.545919,[22 26] ; [10 25],[18.5060241 29.4939759] ; [13.4939759 21.5060241],0
p2,1,0.123903,2.367277,[34 15] ; [31  6],[37.03488372 11.96511628] ; [27.96511628  9.03488372],0
a8,1,0.137703,2.203441,[ 3 41] ; [ 6 28],[ 5.07692308 38.92307692] ; [ 3.92307692 30.07692308],0
s1,1,0.18589,1.749896,[ 1 48] ; [ 3 34],[ 2.27906977 46.72093023] ; [ 1.72093023 35.27906977],0
n3,1,0.242809,1.364211,[13  2] ; [6 3],[11.875  3.125] ; [7.125 1.875],0
a6,1,0.245053,1.351286,[35 14] ; [22 15],[32.47674419 16.52325581] ; [24.52325581 12.47674419],0
s4,1,0.253861,1.301928,[19 30] ; [10 27],[16.52325581 32.47674419] ; [12.47674419 24.52325581],0
p10,1,0.28381,1.148754,[39 10] ; [25 11],[36.89411765 12.10588235] ; [27.10588235  8.89411765],0
v4,1,0.296651,1.08919,[43  6] ; [34  2],[44.38823529  4.61176471] ; [32.61176471  3.38823529],0
v3,1,0.346155,0.887504,[16 29] ; [ 9 26],[14.0625 30.9375] ; [10.9375 24.0625],0
r3,1,0.399822,0.708861,[48  1] ; [35  2],[47.29069767  1.70930233] ; [35.70930233  1.29069767],0
v1,1,0.422159,0.644296,[20 27] ; [19 18],[21.82142857 25.17857143] ; [17.17857143 19.82142857],0
n2,1,0.431847,0.617851,[10  6] ; [7 2],[10.88  5.12] ; [6.12 2.88],0
s6,1,0.443577,0.58701,[38 11] ; [26 11],[36.46511628 12.53488372] ; [27.53488372  9.46511628],0
n4,1,0.513506,0.426917,[26 23] ; [17 20],[24.5 24.5] ; [18.5 18.5],0
u3,1,0.548893,0.359304,[7 1] ; [10  3],[6.47619048 1.52380952] ; [10.52380952  2.47619048],0
b5,1,0.634287,0.226292,[29 20] ; [20 17],[27.91860465 21.08139535] ; [21.08139535 15.91860465],0
u2,1,0.648077,0.208333,[6 2] ; [10  2],[6.4 1.6] ; [9.6 2.4],0
b1,1,0.657642,0.1964,[15 34] ; [13 24],[15.95348837 33.04651163] ; [12.04651163 24.95348837],0
s2,1,0.676271,0.174354,[30 19] ; [21 16],[29.05813953 19.94186047] ; [21.94186047 15.05813953],0
s3,1,0.678532,0.171783,[31 18] ; [25 12],[31.90697674 17.09302326] ; [24.09302326 12.90697674],0
p1,1,0.717805,0.130606,[ 5 43] ; [ 3 34],[ 4.51764706 43.48235294] ; [ 3.48235294 33.51764706],0
n1,1,0.733701,0.115741,[ 6 10] ; [4 5],[6.4 9.6] ; [3.6 5.4],0
s5,1,0.735254,0.114342,[18 28] ; [15 20],[18.74074074 27.25925926] ; [14.25925926 20.74074074],0
p5,1,0.740192,0.109958,[ 3 45] ; [ 3 34],[ 3.38823529 44.61176471] ; [ 2.61176471 34.38823529],0
p11,1,0.772418,0.083644,[33 16] ; [26 11],[33.61627907 15.38372093] ; [25.38372093 11.61627907],0
n6,1,0.773561,0.082783,[31 17] ; [25 12],[31.62352941 16.37647059] ; [24.37647059 12.62352941],0
b2,1,0.778022,0.079467,[14 20] ; [ 9 15],[13.48275862 20.51724138] ; [ 9.51724138 14.48275862],0
b3,1,0.778022,0.079467,[14 20] ; [ 9 15],[13.48275862 20.51724138] ; [ 9.51724138 14.48275862],0
r1,1,0.789471,0.071288,[37 12] ; [27 10],[36.46511628 12.53488372] ; [27.53488372  9.46511628],0
r4,1,0.86155,0.030416,[43  6] ; [32  5],[42.73255814  6.26744186] ; [32.26744186  4.73255814],0
s8,1,0.878407,0.023406,[27 22] ; [21 16],[27.34883721 21.65116279] ; [20.65116279 16.34883721],0
p3,1,0.923001,0.009342,[22 27] ; [17 20],[22.22093023 26.77906977] ; [16.77906977 20.22093023],0
p8,1,0.962736,0.002183,[21 27] ; [16 21],[20.89411765 27.10588235] ; [16.10588235 20.89411765],0
a7,1,0.98589,0.000313,[37 12] ; [28  9],[37.03488372 11.96511628] ; [27.96511628  9.03488372],0
p7,1,0.991544,0.000112,[30 19] ; [22 14],[29.97647059 19.02352941] ; [22.02352941 13.97647059],0
