Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,23.567092,[32 51] ; [53 15],[46.7218543 36.2781457] ; [38.2781457 29.7218543],1
p1,1,0.004633,8.017449,[ 2 82] ; [10 57],[ 6.67549669 77.32450331] ; [ 5.32450331 61.67549669],0
d1,1,0.008162,6.997622,[35 49] ; [43 25],[43.10526316 40.89473684] ; [34.89473684 33.10526316],0
p6,1,0.009869,6.658332,[21 60] ; [31 36],[28.45945946 52.54054054] ; [23.54054054 43.45945946],0
u3,1,0.011643,6.364497,[13 21] ; [16  6],[17.60714286 16.39285714] ; [11.39285714 10.60714286],0
d5,1,0.025528,4.987724,[58 25] ; [58 10],[63.7615894 19.2384106] ; [52.2384106 15.7615894],0
d2,1,0.038381,4.288047,[34 50] ; [39 29],[40.34210526 43.65789474] ; [32.65789474 35.34210526],0
b1,1,0.046309,3.970315,[37 47] ; [41 27],[43.10526316 40.89473684] ; [34.89473684 33.10526316],0
n1,1,0.049715,3.851048,[11 25] ; [9 6],[14.11764706 21.88235294] ; [5.88235294 9.11764706],0
v1,1,0.050761,3.816126,[35 48] ; [39 28],[40.94666667 42.05333333] ; [33.05333333 33.94666667],0
s6,1,0.052033,3.774706,[50 33] ; [49 16],[55.52027027 27.47972973] ; [43.47972973 21.52027027],0
a4,1,0.054127,3.708765,[29 55] ; [34 34],[34.81578947 49.18421053] ; [28.18421053 39.81578947],0
p7,1,0.060294,3.529268,[40 41] ; [44 24],[45.66442953 35.33557047] ; [38.33557047 29.66442953],0
n4,1,0.063152,3.452616,[50 33] ; [50 17],[55.33333333 27.66666667] ; [44.66666667 22.33333333],0
d4,1,0.064936,3.406604,[59 24] ; [57 11],[63.7615894 19.2384106] ; [52.2384106 15.7615894],0
p5,1,0.066605,3.364765,[ 4 79] ; [ 9 59],[ 7.14569536 75.85430464] ; [ 5.85430464 62.14569536],0
d3,1,0.084291,2.980163,[52 30] ; [52 16],[56.85333333 25.14666667] ; [47.14666667 20.85333333],0
p8,1,0.0915,2.847786,[26 55] ; [31 37],[30.98657718 50.01342282] ; [26.01342282 41.98657718],0
v3,1,0.168459,1.896607,[22 60] ; [24 40],[25.83561644 56.16438356] ; [20.16438356 43.83561644],0
a3,1,0.17297,1.857015,[48 35] ; [46 21],[52.01333333 30.98666667] ; [41.98666667 25.01333333],0
s5,1,0.181815,1.782723,[24 57] ; [25 37],[27.75524476 53.24475524] ; [21.24475524 40.75524476],0
s8,1,0.189135,1.724342,[30 54] ; [31 36],[33.93377483 50.06622517] ; [27.06622517 39.93377483],0
a5,1,0.199757,1.644152,[47 37] ; [45 23],[50.84210526 33.15789474] ; [41.15789474 26.84210526],0
n3,1,0.21412,1.543348,[23 14] ; [12  3],[24.90384615 12.09615385] ; [10.09615385  4.90384615],0
a1,1,0.217341,1.521841,[ 1 83] ; [ 3 65],[ 2.21052632 81.78947368] ; [ 1.78947368 66.21052632],0
r4,1,0.254274,1.299665,[67 17] ; [59  9],[69.63157895 14.36842105] ; [56.36842105 11.63157895],0
s7,1,0.273741,1.197906,[37 44] ; [33 27],[40.21276596 40.78723404] ; [29.78723404 30.21276596],0
a2,1,0.274844,1.192412,[16 68] ; [18 50],[18.78947368 65.21052632] ; [15.21052632 52.78947368],0
b2,1,0.381009,0.767444,[11 24] ; [ 8 28],[ 9.36619718 25.63380282] ; [ 9.63380282 26.36619718],0
b3,1,0.381009,0.767444,[11 24] ; [ 8 28],[ 9.36619718 25.63380282] ; [ 9.63380282 26.36619718],0
a7,1,0.391514,0.734233,[57 26] ; [51 17],[59.36423841 23.63576159] ; [48.63576159 19.36423841],0
r2,1,0.395854,0.720884,[75  8] ; [64  4],[76.40397351  6.59602649] ; [62.59602649  5.40397351],0
p10,1,0.456147,0.555332,[52 29] ; [39 28],[49.80405405 31.19594595] ; [41.19594595 25.80405405],0
b4,1,0.469514,0.52312,[47 37] ; [42 26],[49.18421053 34.81578947] ; [39.81578947 28.18421053],0
a6,1,0.490638,0.475126,[54 30] ; [40 28],[51.94736842 32.05263158] ; [42.05263158 25.94736842],0
r1,1,0.499851,0.455252,[60 22] ; [53 15],[61.77333333 20.22666667] ; [51.22666667 16.77333333],0
u1,1,0.553305,0.351429,[13 71] ; [13 55],[14.36842105 69.63157895] ; [11.63157895 56.36842105],0
s1,1,0.558745,0.341883,[ 4 78] ; [ 2 65],[ 3.30201342 78.69798658] ; [ 2.69798658 64.30201342],0
s4,1,0.590504,0.289557,[17 67] ; [16 51],[18.35761589 65.64238411] ; [14.64238411 52.35761589],0
s2,1,0.595186,0.282319,[44 40] ; [38 29],[45.61589404 38.38410596] ; [36.38410596 30.61589404],0
v2,1,0.615044,0.252895,[35 44] ; [32 34],[36.50344828 42.49655172] ; [30.49655172 35.50344828],0
n5,1,0.67089,0.180563,[55 29] ; [41 25],[53.76 30.24] ; [42.24 23.76],0
s3,1,0.673409,0.17764,[48 35] ; [37 31],[46.7218543 36.2781457] ; [38.2781457 29.7218543],0
u4,1,0.688262,0.160974,[ 2 82] ; [ 1 67],[ 1.65789474 82.34210526] ; [ 1.34210526 66.65789474],0
p9,1,0.717839,0.130573,[59 22] ; [47 20],[58.01351351 22.98648649] ; [47.98648649 19.01351351],0
u2,1,0.759419,0.093786,[16 19] ; [10 10],[16.54545455 18.45454545] ; [ 9.45454545 10.54545455],0
b5,1,0.778066,0.079434,[55 29] ; [46 22],[55.81578947 28.18421053] ; [45.18421053 22.81578947],0
n6,1,0.789274,0.071424,[60 23] ; [49 17],[60.71812081 22.28187919] ; [48.28187919 17.71812081],0
n2,1,0.825185,0.048788,[26 11] ; [11  4],[26.32692308 10.67307692] ; [10.67307692  4.32692308],0
a8,1,0.832409,0.04478,[ 8 65] ; [ 6 55],[ 7.62686567 65.37313433] ; [ 6.37313433 54.62686567],0
r3,1,0.886269,0.020457,[75  8] ; [61  6],[75.25333333  7.74666667] ; [60.74666667  6.25333333],0
v4,1,0.976724,0.000851,[77  6] ; [63  5],[76.95364238  6.04635762] ; [63.04635762  4.95364238],0
