Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,33.794338,[97 23] ; [16 31],[81.19760479 38.80239521] ; [31.80239521 15.19760479],1
n6,1,0.004052,8.260197,[101  19] ; [30 17],[94.13173653 25.86826347] ; [36.86826347 10.13173653],0
p11,1,0.006348,7.448652,[100  20] ; [30 17],[93.41317365 26.58682635] ; [36.58682635 10.41317365],0
p4,1,0.013173,6.145791,[67 52] ; [16 30],[59.86060606 59.13939394] ; [23.13939394 22.86060606],0
a5,1,0.019248,5.478811,[75 45] ; [20 27],[68.26347305 51.73652695] ; [26.73652695 20.26347305],0
p10,1,0.043827,4.063209,[105  14] ; [34 11],[100.8597561  18.1402439] ; [38.1402439  6.8597561],0
a6,1,0.052527,3.758907,[71 49] ; [20 27],[65.38922156 54.61077844] ; [25.61077844 21.38922156],0
v1,1,0.088734,2.897198,[57 58] ; [16 30],[52.14285714 62.85714286] ; [20.85714286 25.14285714],0
a8,1,0.099805,2.708661,[16 98] ; [ 2 41],[ 13.07006369 100.92993631] ; [ 4.92993631 38.07006369],0
a7,1,0.128556,2.309857,[68 52] ; [32 14],[72.28915663 47.71084337] ; [27.71084337 18.28915663],0
s7,1,0.133407,2.252401,[48 65] ; [14 33],[43.7875 69.2125] ; [18.2125 28.7875],0
v3,1,0.167882,1.901752,[39 78] ; [10 35],[35.38888889 81.61111111] ; [13.61111111 31.38888889],0
d3,1,0.172881,1.857782,[61 58] ; [29 17],[64.90909091 54.09090909] ; [25.09090909 20.90909091],0
n1,1,0.174125,1.847063,[17 19] ; [ 4 11],[14.82352941 21.17647059] ; [6.17647059 8.82352941],0
n2,1,0.187312,1.738636,[30  6] ; [10  5],[28.23529412  7.76470588] ; [11.76470588  3.23529412],0
u3,1,0.1933,1.692288,[17 28] ; [12 10],[19.47761194 25.52238806] ; [ 9.52238806 12.47761194],0
s5,1,0.194859,1.680495,[27 86] ; [15 29],[30.22929936 82.77070064] ; [11.77070064 32.22929936],0
v2,1,0.226781,1.460936,[51 64] ; [16 31],[47.5617284 67.4382716] ; [19.4382716 27.5617284],0
b5,1,0.229707,1.442676,[75 45] ; [34 13],[78.32335329 41.67664671] ; [30.67664671 16.32335329],0
a2,1,0.25166,1.314065,[ 15 105] ; [ 3 44],[ 12.93413174 107.06586826] ; [ 5.06586826 41.93413174],0
r4,1,0.264103,1.247122,[80 40] ; [27 20],[76.88622754 43.11377246] ; [30.11377246 16.88622754],0
p6,1,0.301618,1.067028,[42 75] ; [12 32],[39.24223602 77.75776398] ; [14.75776398 29.24223602],0
p3,1,0.306261,1.046733,[56 63] ; [18 29],[53.04819277 65.95180723] ; [20.95180723 26.04819277],0
a4,1,0.314342,1.012344,[43 77] ; [13 34],[40.23952096 79.76047904] ; [15.76047904 31.23952096],0
