Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,8e-06,20.031195,[27 50] ; [196 114],[44.36950904 32.63049096] ; [178.63049096 131.36950904],1
p7,1,1e-05,19.525981,[37 39] ; [228  77],[52.86089239 23.13910761] ; [212.13910761  92.86089239],1
p10,1,0.000173,14.106203,[55 19] ; [284  30],[64.65463918  9.34536082] ; [274.34536082  39.65463918],1
p9,1,0.00254,9.111816,[61 14] ; [292  23],[67.88461538  7.11538462] ; [285.11538462  29.88461538],0
n4,1,0.006652,7.364578,[53 22] ; [266  50],[61.18925831 13.81074169] ; [257.81074169  58.18925831],0
r3,1,0.007066,7.256003,[70  7] ; [308   8],[74.0610687  2.9389313] ; [303.9389313  12.0610687],0
b1,1,0.014542,5.971072,[41 36] ; [120 196],[31.54452926 45.45547074] ; [129.45547074 186.54452926],0
p3,1,0.022287,5.223252,[36 41] ; [193 123],[44.86768448 32.13231552] ; [184.13231552 131.86768448],0
a5,1,0.03011,4.702984,[54 23] ; [257  59],[60.93384224 16.06615776] ; [250.06615776  65.93384224],0
n5,1,0.041016,4.175345,[54 22] ; [257  58],[60.45012788 15.54987212] ; [250.54987212  64.45012788],0
p1,1,0.059456,3.55249,[12 64] ; [ 27 288],[ 7.58056266 68.41943734] ; [ 31.41943734 283.58056266],0
p2,1,0.065606,3.389669,[60 17] ; [272  43],[65.21428571 11.78571429] ; [266.78571429  48.21428571],0
s5,1,0.0781,3.104002,[39 33] ; [128 172],[32.32258065 39.67741935] ; [134.67741935 165.32258065],0
b3,1,0.092027,2.838557,[14 30] ; [103 123],[19.06666667 24.93333333] ; [ 97.93333333 128.06666667],0
b2,1,0.092027,2.838557,[14 30] ; [103 123],[19.06666667 24.93333333] ; [ 97.93333333 128.06666667],0
v3,1,0.101774,2.677515,[28 45] ; [148 154],[34.26133333 38.73866667] ; [141.73866667 160.26133333],0
p4,1,0.112322,2.521243,[46 31] ; [218  97],[51.85714286 25.14285714] ; [212.14285714 102.85714286],0
s4,1,0.139844,2.179676,[20 57] ; [ 58 256],[15.36061381 61.63938619] ; [ 62.63938619 251.36061381],0
p12,1,0.167784,1.90263,[ 5 71] ; [ 38 276],[ 8.37948718 67.62051282] ; [ 34.62051282 279.37948718],0
d4,1,0.170156,1.88157,[62 15] ; [273  42],[65.80357143 11.19642857] ; [269.19642857  45.80357143],0
v1,1,0.17563,1.834219,[42 34] ; [193 110],[47.12401055 28.87598945] ; [187.87598945 115.12401055],0
u1,1,0.186624,1.744071,[22 55] ; [ 68 248],[17.63358779 59.36641221] ; [ 72.36641221 243.63358779],0
s3,1,0.244763,1.352953,[53 24] ; [235  77],[57.00771208 19.99228792] ; [230.99228792  81.00771208],0
s7,1,0.251732,1.313663,[57 12] ; [234  73],[53.40159574 15.59840426] ; [237.59840426  69.40159574],0
r4,1,0.28666,1.135243,[71  6] ; [301  15],[72.88549618  4.11450382] ; [299.11450382  16.88549618],0
n1,1,0.317886,0.997626,[16 14] ; [24 33],[13.79310345 16.20689655] ; [26.20689655 30.79310345],0
s2,1,0.344824,0.892415,[59 18] ; [223  90],[55.67692308 21.32307692] ; [226.32307692  86.67692308],0
n6,1,0.354122,0.85863,[63 12] ; [278  38],[65.40920716  9.59079284] ; [275.59079284  40.40920716],0
u3,1,0.36414,0.823565,[15  4] ; [45 21],[13.41176471  5.58823529] ; [46.58823529 19.41176471],0
p6,1,0.368322,0.809316,[32 45] ; [147 164],[35.52319588 41.47680412] ; [143.47680412 167.52319588],0
r1,1,0.413638,0.668319,[67  9] ; [266  49],[64.72634271 11.27365729] ; [268.27365729  46.72634271],0
a3,1,0.438601,0.599939,[58 19] ; [250  65],[60.5 16.5] ; [247.5  67.5],0
a1,1,0.468781,0.524847,[ 3 74] ; [ 19 297],[ 4.31043257 72.68956743] ; [ 17.68956743 298.31043257],0
b5,1,0.473769,0.513172,[49 28] ; [187 129],[46.23918575 30.76081425] ; [189.76081425 126.23918575],0
p5,1,0.501938,0.450836,[10 67] ; [ 50 261],[11.90721649 65.09278351] ; [ 48.09278351 262.90721649],0
v2,1,0.512607,0.428741,[43 32] ; [185 116],[45.4787234 29.5212766] ; [182.5212766 118.4787234],0
r2,1,0.5147,0.4245,[73  3] ; [304   8],[73.84536082  2.15463918] ; [303.15463918   8.84536082],0
s6,1,0.540411,0.374778,[65 10] ; [264  51],[63.26923077 11.73076923] ; [265.73076923  49.26923077],0
d2,1,0.553836,0.35049,[46 31] ; [177 139],[43.69211196 33.30788804] ; [179.30788804 136.69211196],0
u2,1,0.572702,0.318182,[11  7] ; [45 21],[12.  6.] ; [44. 22.],0
d1,1,0.602376,0.271427,[50 27] ; [215 101],[51.92111959 25.07888041] ; [213.07888041 102.92111959],0
d5,1,0.617984,0.248711,[67 10] ; [267  48],[65.60714286 11.39285714] ; [268.39285714  46.60714286],0
b4,1,0.658328,0.195561,[46 31] ; [180 136],[44.27989822 32.72010178] ; [181.72010178 134.27989822],0
d3,1,0.722969,0.125666,[53 24] ; [224  92],[54.27226463 22.72773537] ; [222.72773537  93.27226463],0
a2,1,0.724342,0.124371,[22 55] ; [ 84 232],[20.76844784 56.23155216] ; [ 85.23155216 230.76844784],0
a4,1,0.729025,0.120009,[38 39] ; [149 167],[36.63867684 40.36132316] ; [150.36132316 165.63867684],0
a7,1,0.743941,0.106693,[55 22] ; [219  96],[53.82142857 23.17857143] ; [220.17857143  94.82142857],0
a8,1,0.75326,0.098812,[10 57] ; [ 48 243],[10.8547486 56.1452514] ; [ 47.1452514 243.8547486],0
n3,1,0.911886,0.012246,[20  9] ; [40 19],[19.77272727  9.22727273] ; [40.22727273 18.77272727],0
u4,1,0.930889,0.007522,[ 3 74] ; [ 13 303],[ 3.13486005 73.86513995] ; [ 12.86513995 303.13486005],0
n2,1,0.963773,0.002063,[22  8] ; [43 16],[21.91011236  8.08988764] ; [43.08988764 15.91011236],0
s1,1,0.971304,0.001294,[ 3 73] ; [ 12 299],[ 2.94573643 73.05426357] ; [ 12.05426357 298.94573643],0
a6,1,0.98467,0.000369,[51 26] ; [209 106],[51.07142857 25.92857143] ; [208.92857143 106.07142857],0
