Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.013045,6.162963,[44 16] ; [1 4],[41.53846154 18.46153846] ; [3.46153846 1.53846154],0
s4,1,0.073063,3.212827,[14 46] ; [3 2],[15.69230769 44.30769231] ; [1.30769231 3.69230769],0
p7,1,0.082294,3.019011,[40 19] ; [1 3],[38.3968254 20.6031746] ; [2.6031746 1.3968254],0
b4,1,0.09758,2.744652,[35 25] ; [1 4],[33.23076923 26.76923077] ; [2.76923077 2.23076923],0
p11,1,0.112324,2.521212,[52  8] ; [3 2],[50.76923077  9.23076923] ; [4.23076923 0.76923077],0
n3,1,0.114653,2.488889,[14  4] ; [1 2],[12.85714286  5.14285714] ; [2.14285714 0.85714286],0
v1,1,0.161739,1.957895,[30 27] ; [1 4],[28.5 28.5] ; [2.5 2.5],0
u1,1,0.179936,1.798156,[ 3 57] ; [1 4],[ 3.69230769 56.30769231] ; [0.30769231 4.69230769],0
d3,1,0.196918,1.665085,[30 30] ; [4 1],[31.38461538 28.61538462] ; [2.61538462 2.38461538],0
a3,1,0.19831,1.654774,[41 19] ; [2 3],[39.69230769 20.30769231] ; [3.30769231 1.69230769],0
p6,1,0.23836,1.39027,[30 27] ; [4 1],[31.25806452 25.74193548] ; [2.74193548 2.25806452],0
n6,1,0.244551,1.354167,[49 11] ; [3 2],[48. 12.] ; [4. 1.],0
s1,1,0.290225,1.118575,[ 4 55] ; [1 4],[ 4.609375 54.390625] ; [0.390625 4.609375],0
a7,1,0.309043,1.034763,[34 26] ; [4 1],[35.07692308 24.92307692] ; [2.92307692 2.07692308],0
b1,1,0.342038,0.902778,[25 35] ; [1 4],[24. 36.] ; [2. 3.],0
s6,1,0.375682,0.784784,[45 13] ; [3 2],[44.19047619 13.80952381] ; [3.80952381 1.19047619],0
d2,1,0.426388,0.632642,[25 35] ; [3 2],[25.84615385 34.15384615] ; [2.15384615 2.84615385],0
p4,1,0.453966,0.560732,[38 22] ; [4 1],[38.76923077 21.23076923] ; [3.23076923 1.76923077],0
b2,1,0.460181,0.545455,[14 30] ; [2 2],[14.66666667 29.33333333] ; [1.33333333 2.66666667],0
b3,1,0.460181,0.545455,[14 30] ; [2 2],[14.66666667 29.33333333] ; [1.33333333 2.66666667],0
n1,1,0.465693,0.532176,[9 7] ; [1 2],[8.42105263 7.57894737] ; [1.57894737 1.42105263],0
r2,1,0.466325,0.530671,[50  7] ; [3 1],[49.52459016  7.47540984] ; [3.47540984 0.52459016],0
d1,1,0.471338,0.518838,[34 26] ; [2 3],[33.23076923 26.76923077] ; [2.76923077 2.23076923],0
s5,1,0.516929,0.420015,[18 35] ; [2 2],[18.59649123 34.40350877] ; [1.40350877 2.59649123],0
n5,1,0.581584,0.30368,[43 17] ; [3 2],[42.46153846 17.53846154] ; [3.53846154 1.46153846],0
p8,1,0.590012,0.290326,[31 28] ; [2 3],[30.421875 28.578125] ; [2.578125 2.421875],0
n4,1,0.641592,0.216667,[42 18] ; [3 2],[41.53846154 18.46153846] ; [3.46153846 1.53846154],0
a2,1,0.678378,0.171958,[ 8 52] ; [1 4],[ 8.30769231 51.69230769] ; [0.69230769 4.30769231],0
s3,1,0.744502,0.106209,[44 16] ; [4 1],[44.30769231 15.69230769] ; [3.69230769 1.30769231],0
d5,1,0.744502,0.106209,[44 16] ; [4 1],[44.30769231 15.69230769] ; [3.69230769 1.30769231],0
s2,1,0.744502,0.106209,[44 16] ; [4 1],[44.30769231 15.69230769] ; [3.69230769 1.30769231],0
p10,1,0.779006,0.078745,[50  9] ; [4 1],[49.78125  9.21875] ; [4.21875 0.78125],0
a5,1,0.822255,0.050466,[39 21] ; [3 2],[38.76923077 21.23076923] ; [3.23076923 1.76923077],0
a4,1,0.822255,0.050466,[21 39] ; [2 3],[21.23076923 38.76923077] ; [1.76923077 3.23076923],0
n2,1,0.843669,0.038889,[13  5] ; [2 1],[12.85714286  5.14285714] ; [2.14285714 0.85714286],0
d4,1,0.865036,0.028889,[46 14] ; [4 1],[46.15384615 13.84615385] ; [3.84615385 1.15384615],0
b5,1,0.882037,0.022019,[38 22] ; [3 2],[37.84615385 22.15384615] ; [3.15384615 1.84615385],0
a6,1,0.885014,0.020914,[34 26] ; [3 2],[34.15384615 25.84615385] ; [2.84615385 2.15384615],0
v3,1,0.950739,0.003817,[22 35] ; [2 3],[22.06451613 34.93548387] ; [1.93548387 3.06451613],0
