Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.003322,8.621849,[ 4 13] ; [15  6],[8.5 8.5] ; [10.5 10.5],0
s6,1,0.039941,4.2204,[ 3 14] ; [10 10],[ 5.97297297 11.02702703] ; [ 7.02702703 12.97297297],0
r3,1,0.046082,3.978587,[ 5 12] ; [13  8],[8.05263158 8.94736842] ; [ 9.94736842 11.05263158],0
b5,1,0.046082,3.978587,[ 5 12] ; [13  8],[8.05263158 8.94736842] ; [ 9.94736842 11.05263158],0
p10,1,0.050563,3.822704,[ 4 12] ; [12  9],[6.91891892 9.08108108] ; [ 9.08108108 11.91891892],0
b3,1,0.073896,3.194296,[7 4] ; [ 5 12],[4.71428571 6.28571429] ; [7.28571429 9.71428571],0
b2,1,0.073896,3.194296,[7 4] ; [ 5 12],[4.71428571 6.28571429] ; [7.28571429 9.71428571],0
s5,1,0.115895,2.471932,[ 1 16] ; [ 5 15],[ 2.75675676 14.24324324] ; [ 3.24324324 16.75675676],0
v2,1,0.120693,2.408304,[ 3 13] ; [ 9 12],[ 5.18918919 10.81081081] ; [ 6.81081081 14.18918919],0
s8,1,0.131834,2.270775,[ 1 16] ; [ 5 16],[ 2.68421053 14.31578947] ; [ 3.31578947 17.68421053],0
n5,1,0.133076,2.256255,[9 8] ; [16  5],[11.18421053  5.81578947] ; [13.81578947  7.18421053],0
p2,1,0.159886,1.975303,[ 4 12] ; [10 11],[6.05405405 9.94594595] ; [ 7.94594595 13.05405405],0
s7,1,0.171857,1.866667,[ 2 13] ; [ 7 14],[ 3.75 11.25] ; [ 5.25 15.75],0
d5,1,0.179848,1.79888,[ 6 11] ; [12  9],[8.05263158 8.94736842] ; [ 9.94736842 11.05263158],0
b4,1,0.203216,1.61911,[ 7 10] ; [13  8],[8.94736842 8.05263158] ; [11.05263158  9.94736842],0
u2,1,0.21289,1.551667,[3 6] ; [1 9],[1.89473684 7.10526316] ; [2.10526316 7.89473684],0
d4,1,0.252136,1.311427,[10  7] ; [16  5],[11.63157895  5.36842105] ; [14.36842105  6.63157895],0
s2,1,0.274895,1.192157,[ 3 14] ; [ 7 14],[ 4.47368421 12.52631579] ; [ 5.52631579 15.47368421],0
v1,1,0.274895,1.192157,[ 3 14] ; [ 7 14],[ 4.47368421 12.52631579] ; [ 5.52631579 15.47368421],0
b1,1,0.292202,1.109448,[11  6] ; [10 11],[9.39473684 7.60526316] ; [11.60526316  9.39473684],0
p8,1,0.34092,0.906969,[ 2 15] ; [ 5 16],[ 3.13157895 13.86842105] ; [ 3.86842105 17.13157895],0
r2,1,0.368209,0.809699,[10  6] ; [10 11],[8.64864865 7.35135135] ; [11.35135135  9.64864865],0
p9,1,0.368209,0.809699,[ 6 10] ; [11 10],[7.35135135 8.64864865] ; [ 9.64864865 11.35135135],0
d3,1,0.392918,0.729892,[ 5 12] ; [ 9 12],[ 6.26315789 10.73684211] ; [ 7.73684211 13.26315789],0
p7,1,0.392918,0.729892,[ 5 12] ; [ 9 12],[ 6.26315789 10.73684211] ; [ 7.73684211 13.26315789],0
