Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,44.634174,[21 34] ; [110  17],[39.58791209 15.41208791] ; [91.41208791 35.58791209],1
n6,1,3e-06,22.028153,[33 21] ; [115  12],[44.15469613  9.84530387] ; [103.84530387  23.15469613],1
v1,1,0.002635,9.044621,[19 35] ; [74 50],[28.21348315 25.78651685] ; [64.78651685 59.21348315],0
r4,1,0.005711,7.639448,[42 13] ; [117  11],[47.78688525  7.21311475] ; [111.21311475  16.78688525],0
a3,1,0.006708,7.349533,[26 29] ; [87 40],[34.14835165 20.85164835] ; [78.85164835 48.14835165],0
a8,1,0.007888,7.05873,[ 2 47] ; [24 93],[ 7.6746988 41.3253012] ; [18.3253012 98.6746988],0
a4,1,0.008416,6.942843,[11 44] ; [51 76],[18.73626374 36.26373626] ; [43.26373626 83.73626374],0
d2,1,0.011693,6.356782,[14 41] ; [58 70],[21.63934426 33.36065574] ; [50.36065574 77.63934426],0
d5,1,0.014486,5.977943,[36 19] ; [105  23],[42.37704918 12.62295082] ; [98.62295082 29.37704918],0
a5,1,0.016717,5.725883,[30 25] ; [93 35],[36.96721311 18.03278689] ; [86.03278689 41.96721311],0
d1,1,0.026947,4.894215,[22 33] ; [74 54],[28.85245902 26.14754098] ; [67.14754098 60.85245902],0
v4,1,0.040164,4.210963,[49  5] ; [123   3],[51.6  2.4] ; [120.4   5.6],0
s6,1,0.048774,3.883115,[29 25] ; [85 38],[34.77966102 19.22033898] ; [79.22033898 43.77966102],0
p1,1,0.053371,3.732263,[ 1 53] ; [ 13 114],[ 4.17679558 49.82320442] ; [  9.82320442 117.17679558],0
v3,1,0.060193,3.532049,[13 38] ; [51 75],[18.44067797 32.55932203] ; [45.55932203 80.44067797],0
s7,1,0.072158,3.233241,[18 37] ; [58 65],[23.48314607 31.51685393] ; [52.51685393 70.48314607],0
p4,1,0.075799,3.152756,[22 33] ; [69 58],[27.5 27.5] ; [63.5 63.5],0
a2,1,0.078171,3.102532,[ 4 51] ; [ 22 106],[ 7.81420765 47.18579235] ; [ 18.18579235 109.81420765],0
r1,1,0.079528,3.074518,[38 17] ; [102  24],[42.54143646 12.45856354] ; [97.45856354 28.54143646],0
p2,1,0.083891,2.987852,[44 10] ; [116  12],[47.47252747  6.52747253] ; [112.52747253  15.47252747],0
r2,1,0.100039,2.704929,[48  7] ; [118   7],[50.72222222  4.27777778] ; [115.27777778   9.72222222],0
s5,1,0.100302,2.700727,[11 43] ; [40 83],[15.55932203 38.44067797] ; [35.44067797 87.55932203],0
b1,1,0.10443,2.636545,[15 40] ; [51 77],[19.83606557 35.16393443] ; [46.16393443 81.83606557],0
s4,1,0.115811,2.473084,[11 44] ; [ 14 111],[ 7.63888889 47.36111111] ; [ 17.36111111 107.63888889],0
p7,1,0.143297,2.142192,[32 19] ; [93 33],[36.01694915 14.98305085] ; [88.98305085 37.01694915],0
r3,1,0.189003,1.725376,[49  6] ; [121   7],[51.09289617  3.90710383] ; [118.90710383   9.09289617],0
d4,1,0.196755,1.666302,[40 15] ; [104  24],[43.27868852 11.72131148] ; [100.72131148  27.27868852],0
s3,1,0.216538,1.527167,[24 31] ; [66 57],[27.80898876 27.19101124] ; [62.19101124 60.80898876],0
b4,1,0.235366,1.408139,[27 28] ; [75 53],[30.6557377 24.3442623] ; [71.3442623 56.6557377],0
p12,1,0.264325,1.245963,[ 1 54] ; [  7 120],[ 2.41758242 52.58241758] ; [  5.58241758 121.41758242],0
s8,1,0.269144,1.221103,[19 36] ; [55 72],[22.36263736 32.63736264] ; [51.63736264 75.36263736],0
p11,1,0.309143,1.034333,[42 13] ; [106  22],[44.48087432 10.51912568] ; [103.51912568  24.48087432],0
b5,1,0.313493,1.015901,[37 18] ; [76 52],[33.96174863 21.03825137] ; [79.03825137 48.96174863],0
p5,1,0.316701,1.002522,[ 3 51] ; [ 13 115],[ 4.74725275 49.25274725] ; [ 11.25274725 116.74725275],0
n1,1,0.336171,0.924978,[ 6 12] ; [12 13],[ 7.53488372 10.46511628] ; [10.46511628 14.53488372],0
n2,1,0.340778,0.907501,[14  4] ; [23  3],[15.13636364  2.86363636] ; [21.86363636  4.13636364],0
p10,1,0.357749,0.84578,[41 13] ; [104  23],[43.25966851 10.74033149] ; [101.74033149  25.25966851],0
b2,1,0.429656,0.623754,[ 9 15] ; [22 54],[ 7.44 16.56] ; [23.56 52.44],0
b3,1,0.429656,0.623754,[ 9 15] ; [22 54],[ 7.44 16.56] ; [23.56 52.44],0
s2,1,0.460603,0.544429,[24 31] ; [62 63],[26.27777778 28.72222222] ; [59.72222222 65.27777778],0
d3,1,0.485078,0.487425,[39 16] ; [84 44],[36.96721311 18.03278689] ; [86.03278689 41.96721311],0
