Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.2e-05,19.1778,[62 21] ; [44 59],[47.30107527 35.69892473] ; [58.69892473 44.30107527],1
p3,1,0.000245,13.447049,[44 42] ; [27 79],[31.80208333 54.19791667] ; [39.19791667 66.80208333],1
p4,1,0.001693,9.856092,[49 37] ; [36 69],[38.27225131 47.72774869] ; [46.72774869 58.27225131],0
p2,1,0.004209,8.19124,[71 14] ; [69 37],[62.30366492 22.69633508] ; [77.69633508 28.30366492],0
a5,1,0.004955,7.895963,[61 25] ; [54 52],[51.51041667 34.48958333] ; [63.48958333 42.51041667],0
p11,1,0.009478,6.730531,[67 19] ; [64 42],[58.67708333 27.32291667] ; [72.32291667 33.67708333],0
p6,1,0.009955,6.64287,[28 56] ; [18 87],[20.44444444 63.55555556] ; [25.55555556 79.44444444],0
p12,1,0.027488,4.859902,[ 6 80] ; [  1 104],[ 3.15183246 82.84816754] ; [  3.84816754 101.15183246],0
d3,1,0.031694,4.61498,[65 21] ; [64 41],[58.08376963 27.91623037] ; [70.91623037 34.08376963],0
b1,1,0.035599,4.416198,[21 65] ; [41 65],[27.77083333 58.22916667] ; [34.22916667 71.77083333],0
s6,1,0.036376,4.379371,[60 25] ; [58 46],[53.06878307 31.93121693] ; [64.93121693 39.06878307],0
p10,1,0.052624,3.755831,[67 19] ; [67 36],[60.97354497 25.02645503] ; [73.02645503 29.97354497],0
a7,1,0.076923,3.128733,[68 18] ; [71 34],[62.58638743 23.41361257] ; [76.41361257 28.58638743],0
r2,1,0.079235,3.080527,[80  6] ; [104   2],[82.41666667  3.58333333] ; [101.58333333   4.41666667],0
v2,1,0.083366,2.998027,[47 35] ; [43 54],[41.22905028 40.77094972] ; [48.77094972 48.22905028],0
u3,1,0.08736,2.922352,[20 16] ; [29 10],[23.52 12.48] ; [25.48 13.52],0
d4,1,0.114092,2.496604,[72 14] ; [78 27],[67.53926702 18.46073298] ; [82.46073298 22.53926702],0
p9,1,0.124201,2.363525,[72 14] ; [76 26],[67.70212766 18.29787234] ; [80.29787234 21.70212766],0
