Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.029509,4.737662,[3 1] ; [18 54],[1.10526316 2.89473684] ; [19.89473684 52.10526316],0
r2,1,0.082718,3.010681,[2 2] ; [63 12],[3.29113924 0.70886076] ; [61.70886076 13.29113924],0
a8,1,0.111961,2.526316,[1 3] ; [ 4 72],[0.25 3.75] ; [ 4.75 71.25],0
a6,1,0.121127,2.402683,[3 1] ; [28 49],[1.5308642 2.4691358] ; [29.4691358 47.5308642],0
d4,1,0.121127,2.402683,[1 3] ; [49 28],[2.4691358 1.5308642] ; [47.5308642 29.4691358],0
p8,1,0.143895,2.135803,[2 2] ; [15 62],[0.83950617 3.16049383] ; [16.16049383 60.83950617],0
s3,1,0.149218,2.080228,[3 1] ; [29 46],[1.62025316 2.37974684] ; [30.37974684 44.62025316],0
b5,1,0.207173,1.591071,[3 1] ; [33 44],[1.77777778 2.22222222] ; [34.22222222 42.77777778],0
a3,1,0.227265,1.457898,[1 3] ; [43 34],[2.17283951 1.82716049] ; [41.82716049 35.17283951],0
s5,1,0.243686,1.359142,[2 2] ; [17 54],[1.01333333 2.98666667] ; [17.98666667 53.01333333],0
b4,1,0.317118,1.000794,[3 1] ; [38 39],[2.02469136 1.97530864] ; [38.97530864 38.02469136],0
p3,1,0.325681,0.965994,[2 2] ; [21 56],[1.13580247 2.86419753] ; [21.86419753 55.13580247],0
p7,1,0.355637,0.853242,[2 2] ; [21 53],[1.17948718 2.82051282] ; [21.82051282 52.17948718],0
a5,1,0.367727,0.811333,[3 1] ; [40 37],[2.12345679 1.87654321] ; [40.87654321 36.12345679],0
s7,1,0.377347,0.779327,[2 2] ; [21 51],[1.21052632 2.78947368] ; [21.78947368 50.21052632],0
s1,1,0.379333,0.772862,[1 3] ; [ 8 67],[0.4556962 3.5443038] ; [ 8.5443038 66.4556962],0
p11,1,0.394459,0.725153,[3 1] ; [41 36],[2.17283951 1.82716049] ; [41.82716049 35.17283951],0
p4,1,0.417909,0.656188,[2 2] ; [23 52],[1.26582278 2.73417722] ; [23.73417722 51.26582278],0
r1,1,0.422151,0.644318,[3 1] ; [42 35],[2.22222222 1.77777778] ; [42.77777778 34.22222222],0
s8,1,0.443273,0.587794,[2 2] ; [24 52],[1.3 2.7] ; [24.7 51.3],0
d5,1,0.450813,0.568607,[3 1] ; [43 34],[2.27160494 1.72839506] ; [43.72839506 33.27160494],0
d2,1,0.454584,0.559196,[1 3] ; [33 42],[1.72151899 2.27848101] ; [32.27848101 42.72151899],0
n4,1,0.480454,0.497832,[3 1] ; [44 33],[2.32098765 1.67901235] ; [44.67901235 32.32098765],0
p10,1,0.48514,0.487288,[1 3] ; [32 43],[1.67088608 2.32911392] ; [31.32911392 43.67088608],0
v1,1,0.518726,0.416426,[2 2] ; [26 50],[1.4 2.6] ; [26.6 49.4],0
u3,1,0.579817,0.30653,[2 1] ; [17 17],[1.54054054 1.45945946] ; [17.45945946 16.54054054],0
s2,1,0.596242,0.280702,[2 2] ; [28 48],[1.5 2.5] ; [28.5 47.5],0
a4,1,0.635614,0.224524,[2 2] ; [29 47],[1.55 2.45] ; [29.45 46.55],0
d1,1,0.679842,0.170304,[1 3] ; [27 50],[1.38271605 2.61728395] ; [26.61728395 50.38271605],0
p6,1,0.753004,0.099024,[1 3] ; [14 61],[0.75949367 3.24050633] ; [14.24050633 60.75949367],0
d3,1,0.75511,0.097287,[1 3] ; [25 52],[1.28395062 2.71604938] ; [24.71604938 52.28395062],0
u2,1,0.759766,0.093506,[1 2] ; [14 19],[1.25 1.75] ; [13.75 19.25],0
b3,1,0.767307,0.087556,[1 2] ; [21 29],[1.24528302 1.75471698] ; [20.75471698 29.24528302],0
b2,1,0.767307,0.087556,[1 2] ; [21 29],[1.24528302 1.75471698] ; [20.75471698 29.24528302],0
p9,1,0.893669,0.017866,[2 2] ; [34 39],[1.87012987 2.12987013] ; [34.12987013 38.87012987],0
