Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,75.108151,[11 94] ; [57 21],[39.01639344 65.98360656] ; [28.98360656 49.01639344],1
d5,1,0.0,49.202542,[54 51] ; [77  1],[75.16393443 29.83606557] ; [55.83606557 22.16393443],1
d4,1,0.0,45.866327,[57 49] ; [77  1],[77.19565217 28.80434783] ; [56.80434783 21.19565217],1
d3,1,0.0,37.478023,[38 66] ; [64 14],[58.28571429 45.71428571] ; [43.71428571 34.28571429],1
a3,1,0.0,29.822619,[44 61] ; [64 14],[61.96721311 43.03278689] ; [46.03278689 31.96721311],1
a5,1,1e-06,24.210545,[40 66] ; [58 20],[56.45652174 49.54347826] ; [41.54347826 36.45652174],1
a4,1,8e-06,19.927627,[19 87] ; [38 40],[32.83695652 73.16304348] ; [24.16304348 53.83695652],1
v2,1,0.000162,14.22972,[34 71] ; [45 29],[46.34078212 58.65921788] ; [32.65921788 41.34078212],1
v3,1,0.002512,9.131891,[22 83] ; [31 43],[31.08938547 73.91061453] ; [21.91061453 52.08938547],0
a2,1,0.003559,8.495999,[  5 101] ; [14 64],[10.94565217 95.05434783] ; [ 8.05434783 69.94565217],0
s8,1,0.006416,7.429453,[26 80] ; [34 44],[34.56521739 71.43478261] ; [25.43478261 52.56521739],0
u3,1,0.053138,3.739582,[22 39] ; [9 5],[25.21333333 35.78666667] ; [5.78666667 8.21333333],0
s5,1,0.068517,3.318194,[20 81] ; [23 49],[25.10404624 75.89595376] ; [17.89595376 54.10404624],0
u1,1,0.069254,3.30062,[  3 103] ; [ 7 71],[  5.76086957 100.23913043] ; [ 4.23913043 73.76086957],0
p1,1,0.092372,2.832544,[ 6 99] ; [10 68],[ 9.18032787 95.81967213] ; [ 6.81967213 71.18032787],0
v1,1,0.098341,2.732243,[36 67] ; [35 39],[41.31638418 61.68361582] ; [29.68361582 44.31638418],0
s6,1,0.100223,2.701995,[51 51] ; [48 29],[56.41340782 45.58659218] ; [42.58659218 34.41340782],0
p6,1,0.104603,2.633929,[30 75] ; [29 43],[35. 70.] ; [24. 48.],0
s2,1,0.125815,2.343396,[41 65] ; [39 39],[46.08695652 59.91304348] ; [33.91304348 44.08695652],0
r2,1,0.127229,2.325997,[80 23] ; [65 10],[83.90449438 19.09550562] ; [61.09550562 13.90449438],0
a8,1,0.129889,2.293833,[14 86] ; [ 5 69],[10.91954023 89.08045977] ; [ 8.08045977 65.91954023],0
p3,1,0.164216,1.93497,[42 64] ; [38 38],[46.59340659 59.40659341] ; [33.40659341 42.59340659],0
b3,1,0.175655,1.834005,[15 43] ; [19 31],[18.25925926 39.74074074] ; [15.74074074 34.25925926],0
b2,1,0.175655,1.834005,[15 43] ; [19 31],[18.25925926 39.74074074] ; [15.74074074 34.25925926],0
b4,1,0.183719,1.767279,[59 47] ; [51 27],[63.36956522 42.63043478] ; [46.63043478 31.36956522],0
p4,1,0.184159,1.763736,[48 58] ; [42 34],[52.41758242 53.58241758] ; [37.58241758 38.41758242],0
s7,1,0.196452,1.668555,[34 67] ; [32 42],[38.09142857 62.90857143] ; [27.90857143 46.09142857],0
n4,1,0.237011,1.398285,[63 43] ; [53 25],[66.82608696 39.17391304] ; [49.17391304 28.82608696],0
v4,1,0.237391,1.396023,[94 10] ; [66 12],[91.42857143 12.57142857] ; [68.57142857  9.42857143],0
n3,1,0.242514,1.365922,[26  7] ; [19 10],[23.9516129  9.0483871] ; [21.0483871  7.9516129],0
p8,1,0.263031,1.252734,[49 57] ; [28 46],[45.34444444 60.65555556] ; [31.65555556 42.34444444],0
p11,1,0.317219,1.000377,[76 30] ; [61 17],[78.92391304 27.07608696] ; [58.07608696 19.92391304],0
s3,1,0.372989,0.793681,[48 58] ; [40 37],[50.9726776 55.0273224] ; [37.0273224 39.9726776],0
a6,1,0.380693,0.768464,[57 49] ; [47 31],[59.91304348 46.08695652] ; [44.08695652 33.91304348],0
a1,1,0.400209,0.707699,[  5 101] ; [ 6 72],[ 6.33695652 99.66304348] ; [ 4.66304348 73.33695652],0
p10,1,0.446708,0.57899,[73 29] ; [59 18],[75.21787709 26.78212291] ; [56.78212291 20.21787709],0
a7,1,0.487696,0.481606,[62 43] ; [50 28],[64.26229508 40.73770492] ; [47.73770492 30.26229508],0
p7,1,0.532575,0.389475,[57 46] ; [39 38],[54.93333333 48.06666667] ; [41.06666667 35.93333333],0
p2,1,0.559963,0.339769,[80 25] ; [55 21],[78.31491713 26.68508287] ; [56.68508287 19.31491713],0
n2,1,0.565401,0.330438,[27  6] ; [22  7],[26.08064516  6.91935484] ; [22.91935484  6.08064516],0
p12,1,0.5762,0.312419,[ 6 99] ; [ 3 74],[ 5.19230769 99.80769231] ; [ 3.80769231 73.19230769],0
s4,1,0.635394,0.224817,[22 84] ; [14 64],[20.73913043 85.26086957] ; [15.26086957 62.73913043],0
p5,1,0.637066,0.222601,[10 95] ; [ 9 68],[10.96153846 94.03846154] ; [ 8.03846154 68.96153846],0
s1,1,0.659141,0.194568,[  4 102] ; [ 2 75],[  3.47540984 102.52459016] ; [ 2.52459016 74.47540984],0
p9,1,0.685894,0.163567,[84 20] ; [64 13],[85.03867403 18.96132597] ; [62.96132597 14.03867403],0
u2,1,0.697331,0.151263,[27 34] ; [7 7],[27.65333333 33.34666667] ; [6.34666667 7.65333333],0
b1,1,0.847897,0.036788,[42 64] ; [32 46],[42.63043478 63.36956522] ; [31.36956522 46.63043478],0
n1,1,0.887135,0.020144,[12 20] ; [11 17],[12.26666667 19.73333333] ; [10.73333333 17.26666667],0
b5,1,0.88938,0.019346,[69 37] ; [50 28],[68.55434783 37.44565217] ; [50.44565217 27.55434783],0
n5,1,0.930389,0.007631,[68 37] ; [51 27],[68.27868852 36.72131148] ; [50.72131148 27.27868852],0
n6,1,0.950584,0.003841,[86 20] ; [63 15],[85.83695652 20.16304348] ; [63.16304348 14.83695652],0
r4,1,0.964284,0.002005,[71 35] ; [52 26],[70.85869565 35.14130435] ; [52.14130435 25.85869565],0
