Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.002999,8.807999,[2 1] ; [ 4 42],[0.36734694 2.63265306] ; [ 5.63265306 40.36734694],0
p8,1,0.007452,7.160628,[2 1] ; [ 5 41],[0.42857143 2.57142857] ; [ 6.57142857 39.42857143],0
p11,1,0.012775,6.199943,[3 1] ; [ 9 37],[0.96 3.04] ; [11.04 34.96],0
r4,1,0.053136,3.739648,[2 2] ; [ 6 40],[0.64 3.36] ; [ 7.36 38.64],0
p10,1,0.059482,3.551778,[3 1] ; [13 32],[1.30612245 2.69387755] ; [14.69387755 30.30612245],0
s5,1,0.082427,3.016378,[2 2] ; [ 7 39],[0.72 3.28] ; [ 8.28 37.72],0
s6,1,0.104135,2.641041,[2 1] ; [11 35],[0.79591837 2.20408163] ; [12.20408163 33.79591837],0
n6,1,0.111956,2.52639,[3 1] ; [16 30],[1.52 2.48] ; [17.48 28.52],0
s3,1,0.118515,2.43684,[2 1] ; [11 33],[0.82978723 2.17021277] ; [12.17021277 31.82978723],0
a6,1,0.192848,1.695723,[3 1] ; [19 27],[1.76 2.24] ; [20.24 25.76],0
p6,1,0.199375,1.646944,[1 3] ; [ 3 42],[0.32653061 3.67346939] ; [ 3.67346939 41.32653061],0
b5,1,0.225026,1.47203,[3 1] ; [20 26],[1.84 2.16] ; [21.16 24.84],0
a2,1,0.297147,1.086957,[1 3] ; [ 4 42],[0.4 3.6] ; [ 4.6 41.4],0
s1,1,0.297147,1.086957,[1 3] ; [ 4 42],[0.4 3.6] ; [ 4.6 41.4],0
v1,1,0.306934,1.043823,[2 2] ; [12 34],[1.12 2.88] ; [12.88 33.12],0
d1,1,0.362806,0.828157,[2 2] ; [13 33],[1.2 2.8] ; [13.8 32.2],0
p7,1,0.423711,0.64,[1 2] ; [ 7 38],[0.5 2.5] ; [ 7.5 37.5],0
a4,1,0.460181,0.545455,[2 2] ; [14 30],[1.33333333 2.66666667] ; [14.66666667 29.33333333],0
b4,1,0.472633,0.515814,[3 1] ; [26 20],[2.32 1.68] ; [26.68 19.32],0
d3,1,0.481259,0.496009,[2 2] ; [15 31],[1.36 2.64] ; [15.64 30.36],0
n3,1,0.495947,0.463599,[2 1] ; [11 13],[1.44444444 1.55555556] ; [11.55555556 12.44444444],0
b1,1,0.523186,0.407609,[3 1] ; [27 19],[2.4 1.6] ; [27.6 18.4],0
s2,1,0.608726,0.262034,[1 3] ; [ 7 39],[0.64 3.36] ; [ 7.36 38.64],0
p1,1,0.608726,0.262034,[1 3] ; [ 7 39],[0.64 3.36] ; [ 7.36 38.64],0
d2,1,0.696566,0.152069,[2 2] ; [18 27],[1.63265306 2.36734694] ; [18.36734694 26.63265306],0
v3,1,0.704006,0.144338,[1 3] ; [ 8 38],[0.72 3.28] ; [ 8.28 37.72],0
p3,1,0.704006,0.144338,[1 3] ; [ 8 38],[0.72 3.28] ; [ 8.28 37.72],0
a3,1,0.792411,0.069264,[2 2] ; [25 19],[2.25 1.75] ; [24.75 19.25],0
p2,1,0.820029,0.05176,[1 3] ; [14 32],[1.2 2.8] ; [13.8 32.2],0
d5,1,0.933476,0.006968,[2 2] ; [24 22],[2.08 1.92] ; [23.92 22.08],0
d4,1,1.0,0.0,[2 2] ; [23 23],[2. 2.] ; [23. 23.],0
