Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000193,13.895361,[27 36] ; [30  7],[35.91 27.09] ; [21.09 15.91],1
p5,1,0.000729,11.414778,[ 5 57] ; [13 24],[11.27272727 50.72727273] ; [ 6.72727273 30.27272727],1
s3,1,0.001278,10.374053,[30 32] ; [30  7],[37.57575758 24.42424242] ; [22.42424242 14.57575758],0
p8,1,0.002523,9.124002,[26 34] ; [27  9],[33.125 26.875] ; [19.875 16.125],0
p4,1,0.003373,8.593653,[29 31] ; [29  8],[35.87628866 24.12371134] ; [22.12371134 14.87628866],0
s8,1,0.004041,8.265408,[31 32] ; [29  8],[37.8 25.2] ; [22.2 14.8],0
p7,1,0.007349,7.185696,[39 22] ; [32  4],[44.64948454 16.35051546] ; [26.35051546  9.64948454],0
b5,1,0.009368,6.751374,[32 31] ; [ 9 28],[25.83 37.17] ; [15.17 21.83],0
r4,1,0.012591,6.225637,[50 13] ; [36  1],[54.18  8.82] ; [31.82  5.18],0
p3,1,0.013653,6.082484,[29 32] ; [27 10],[34.85714286 26.14285714] ; [21.14285714 15.85714286],0
s7,1,0.013908,6.049844,[31 28] ; [28  8],[36.64210526 22.35789474] ; [22.35789474 13.64210526],0
s4,1,0.021161,5.313477,[ 6 57] ; [10 27],[10.08 52.92] ; [ 5.92 31.08],0
v1,1,0.029279,4.751146,[36 25] ; [29  7],[40.87628866 20.12371134] ; [24.12371134 11.87628866],0
p12,1,0.04547,4.001126,[ 1 60] ; [ 4 33],[ 3.1122449 57.8877551] ; [ 1.8877551 35.1122449],0
s6,1,0.054246,3.70512,[39 24] ; [29  7],[43.27272727 19.72727273] ; [24.72727273 11.27272727],0
d5,1,0.054789,3.688492,[48 15] ; [33  3],[51.54545455 11.45454545] ; [29.45454545  6.54545455],0
r1,1,0.078315,3.099528,[47 16] ; [33  4],[50.4 12.6] ; [29.6  7.4],0
d1,1,0.087048,2.928138,[28 35] ; [23 14],[32.13 30.87] ; [18.87 18.13],0
r3,1,0.091732,2.843712,[55  8] ; [36  1],[57.33  5.67] ; [33.67  3.33],0
v2,1,0.09697,2.754681,[38 23] ; [29  8],[41.70408163 19.29591837] ; [25.29591837 11.70408163],0
p2,1,0.136958,2.211812,[45 16] ; [32  5],[47.92857143 13.07142857] ; [29.07142857  7.92857143],0
p6,1,0.157359,1.999424,[20 41] ; [17 19],[23.26804124 37.73195876] ; [13.73195876 22.26804124],0
a5,1,0.162498,1.950823,[45 18] ; [31  6],[47.88 15.12] ; [28.12  8.88],0
p11,1,0.162498,1.950823,[45 18] ; [31  6],[47.88 15.12] ; [28.12  8.88],0
n4,1,0.170601,1.877655,[54  9] ; [35  2],[56.07  6.93] ; [32.93  4.07],0
n6,1,0.193161,1.69334,[52 11] ; [34  3],[54.18  8.82] ; [31.82  5.18],0
v4,1,0.196797,1.665985,[57  6] ; [36  1],[58.59  4.41] ; [34.41  2.59],0
a1,1,0.201391,1.632261,[ 5 58] ; [ 6 31],[ 6.93 56.07] ; [ 4.07 32.93],0
a4,1,0.209642,1.5739,[21 42] ; [17 20],[23.94 39.06] ; [14.06 22.94],0
p1,1,0.252371,1.310132,[ 3 60] ; [ 4 33],[ 4.41 58.59] ; [ 2.59 34.41],0
p9,1,0.267727,1.228358,[48 14] ; [32  5],[50.1010101 11.8989899] ; [29.8989899  7.1010101],0
a2,1,0.274438,1.194428,[ 2 61] ; [ 3 34],[ 3.15 59.85] ; [ 1.85 35.15],0
d3,1,0.278749,1.173181,[27 36] ; [20 17],[29.61 33.39] ; [17.39 19.61],0
b1,1,0.278749,1.173181,[27 36] ; [20 17],[29.61 33.39] ; [17.39 19.61],0
u1,1,0.28732,1.132135,[ 5 58] ; [ 1 36],[ 3.78 59.22] ; [ 2.22 34.78],0
r2,1,0.30187,1.065916,[53  7] ; [35  2],[54.43298969  5.56701031] ; [33.56701031  3.43298969],0
d4,1,0.311142,1.025822,[49 14] ; [31  5],[50.90909091 12.09090909] ; [29.09090909  6.90909091],0
a3,1,0.36808,0.810136,[48 15] ; [31  6],[49.77 13.23] ; [29.23  7.77],0
n5,1,0.368602,0.808371,[52 11] ; [33  4],[53.55  9.45] ; [31.45  5.55],0
s1,1,0.419209,0.652532,[ 4 59] ; [ 1 36],[ 3.15 59.85] ; [ 1.85 35.15],0
p10,1,0.422602,0.643068,[47 14] ; [31  6],[48.55102041 12.44897959] ; [29.44897959  7.55102041],0
d2,1,0.534356,0.3861,[30 33] ; [20 17],[31.5 31.5] ; [18.5 18.5],0
b4,1,0.671646,0.179683,[33 30] ; [21 16],[34.02 28.98] ; [19.98 17.02],0
b3,1,0.744989,0.10579,[21 25] ; [10 10],[21.60606061 24.39393939] ; [ 9.39393939 10.60606061],0
b2,1,0.744989,0.10579,[21 25] ; [10 10],[21.60606061 24.39393939] ; [ 9.39393939 10.60606061],0
n1,1,0.769698,0.085714,[7 9] ; [3 5],[6.66666667 9.33333333] ; [3.33333333 4.66666667],0
a6,1,0.846927,0.037265,[26 37] ; [16 21],[26.46 36.54] ; [15.54 21.46],0
u2,1,0.890106,0.019091,[8 7] ; [3 3],[7.85714286 7.14285714] ; [3.14285714 2.85714286],0
n3,1,0.896743,0.016842,[12  3] ; [7 2],[11.875  3.125] ; [7.125 1.875],0
a8,1,0.920255,0.010022,[ 6 53] ; [ 4 33],[ 6.14583333 52.85416667] ; [ 3.85416667 33.14583333],0
u3,1,1.0,0.0,[ 5 10] ; [2 4],[ 5. 10.] ; [2. 4.],0
