Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,7.1e-05,15.773935,[22 73] ; [29 23],[32.95918367 62.04081633] ; [18.04081633 33.95918367],1
d1,1,0.002714,8.990294,[31 65] ; [31 23],[39.68 56.32] ; [22.32 31.68],0
d4,1,0.005207,7.806075,[60 35] ; [45  8],[67.39864865 27.60135135] ; [37.60135135 15.39864865],0
s6,1,0.009225,6.778657,[32 63] ; [30 24],[39.53020134 55.46979866] ; [22.46979866 31.53020134],0
r3,1,0.009228,6.778179,[67 29] ; [47  6],[73.44966443 22.55033557] ; [40.55033557 12.44966443],0
s5,1,0.019615,5.445845,[12 80] ; [15 37],[17.25 74.75] ; [ 9.75 42.25],0
s8,1,0.021041,5.323378,[12 83] ; [15 39],[17.2147651 77.7852349] ; [ 9.7852349 44.2147651],0
v3,1,0.022812,5.18277,[17 76] ; [18 33],[22.60416667 70.39583333] ; [12.39583333 38.60416667],0
d5,1,0.036714,4.363625,[58 37] ; [42 12],[63.75838926 31.24161074] ; [36.24161074 17.75838926],0
n3,1,0.040293,4.205487,[22 20] ; [18  5],[25.84615385 16.15384615] ; [14.15384615  8.84615385],0
s2,1,0.05929,3.557126,[22 73] ; [20 33],[26.95945946 68.04054054] ; [15.04054054 37.95945946],0
s7,1,0.059897,3.540222,[19 68] ; [19 33],[23.78417266 63.21582734] ; [14.21582734 37.78417266],0
n6,1,0.062312,3.474754,[52 44] ; [37 16],[57.34228188 38.65771812] ; [31.65771812 21.34228188],0
p11,1,0.072549,3.224394,[37 59] ; [29 25],[42.24 53.76] ; [23.76 30.24],0
a7,1,0.077221,3.122451,[49 47] ; [35 18],[54.12080537 41.87919463] ; [29.87919463 23.12080537],0
d3,1,0.100481,2.697894,[43 52] ; [32 22],[47.81879195 47.18120805] ; [27.18120805 26.81879195],0
p2,1,0.114405,2.492295,[44 52] ; [32 22],[48.64 47.36] ; [27.36 26.64],0
s1,1,0.210649,1.566957,[ 9 87] ; [ 2 51],[ 7.08724832 88.91275168] ; [ 3.91275168 49.08724832],0
v4,1,0.236958,1.398601,[72 24] ; [45  9],[74.88 21.12] ; [42.12 11.88],0
