Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,49.275893,[292  43] ; [20 25],[275.05263158  59.94736842] ; [36.94736842  8.05263158],1
n5,1,0.0,44.544258,[288  47] ; [20 25],[271.52631579  63.47368421] ; [36.47368421  8.52631579],1
s7,1,0.001514,10.061205,[256  65] ; [25 18],[247.80494505  73.19505495] ; [33.19505495  9.80494505],0
a4,1,0.012653,6.216962,[171 165] ; [14 31],[163.1496063 172.8503937] ; [21.8503937 23.1496063],0
v3,1,0.019587,5.4483,[160 163] ; [12 28],[153.04683196 169.95316804] ; [18.95316804 21.04683196],0
a3,1,0.027211,4.877388,[271  64] ; [30 15],[265.35526316  69.64473684] ; [35.64473684  9.35526316],0
r4,1,0.031158,4.644224,[327   9] ; [41  4],[324.53543307  11.46456693] ; [43.46456693  1.53543307],0
p10,1,0.041135,4.170437,[294  39] ; [34 10],[289.71883289  43.28116711] ; [38.28116711  5.71883289],0
p9,1,0.046238,3.972898,[305  29] ; [36  8],[301.30687831  32.69312169] ; [39.69312169  4.30687831],0
p6,1,0.055751,3.659472,[161 171] ; [15 30],[154.99204244 177.00795756] ; [21.00795756 23.99204244],0
p8,1,0.05696,3.623764,[196 134] ; [20 25],[190.08 139.92] ; [25.92 19.08],0
a5,1,0.059646,3.5472,[272  64] ; [31 14],[267.21259843  68.78740157] ; [35.78740157  9.21259843],0
u2,1,0.068076,3.328812,[39 26] ; [12  2],[41.96202532 23.03797468] ; [9.03797468 4.96202532],0
b1,1,0.078439,3.096952,[133 203] ; [24 21],[138.45669291 197.54330709] ; [18.54330709 26.45669291],0
p4,1,0.086741,2.933841,[229 106] ; [25 20],[223.92105263 111.07894737] ; [30.07894737 14.92105263],0
u1,1,0.097949,2.738633,[ 82 254] ; [ 6 39],[ 77.60629921 258.39370079] ; [10.39370079 34.60629921],0
d2,1,0.118173,2.44137,[198 138] ; [21 24],[193.13385827 142.86614173] ; [25.86614173 19.13385827],0
a2,1,0.126926,2.329702,[ 96 240] ; [ 8 37],[ 91.71653543 244.28346457] ; [12.28346457 32.71653543],0
p7,1,0.129552,2.297863,[232  95] ; [25 17],[227.74796748  99.25203252] ; [29.25203252 12.74796748],0
n2,1,0.141081,2.166128,[45 20] ; [14  2],[47.34567901 17.65432099] ; [11.65432099  4.34567901],0
s2,1,0.148558,2.086994,[247  87] ; [28 16],[242.98941799  91.01058201] ; [32.01058201 11.98941799],0
p3,1,0.15063,2.06586,[202 134] ; [22 23],[197.54330709 138.45669291] ; [26.45669291 18.54330709],0
p12,1,0.151289,2.059207,[ 39 294] ; [ 2 42],[ 36.21485411 296.78514589] ; [ 4.78514589 39.21485411],0
v2,1,0.161061,1.964239,[202 121] ; [21 20],[197.88186813 125.11813187] ; [25.11813187 15.88186813],0
r1,1,0.215167,1.536319,[290  44] ; [36  9],[287.29287599  46.70712401] ; [38.70712401  6.29287599],0
s4,1,0.217356,1.521743,[ 63 271] ; [12 33],[ 66.09498681 267.90501319] ; [ 8.90501319 36.09498681],0
p2,1,0.229845,1.441819,[284  51] ; [35 10],[281.22368421  53.77631579] ; [37.77631579  7.22368421],0
s6,1,0.325673,0.966026,[283  49] ; [35  9],[280.78723404  51.21276596] ; [37.21276596  6.78723404],0
s5,1,0.347312,0.883253,[146 173] ; [16 26],[143.15235457 175.84764543] ; [18.84764543 23.15235457],0
d1,1,0.3781,0.776869,[231 105] ; [28 17],[228.40944882 107.59055118] ; [30.59055118 14.40944882],0
p5,1,0.400934,0.705524,[ 54 278] ; [ 5 39],[ 52.09574468 279.90425532] ; [ 6.90425532 37.09574468],0
s3,1,0.419245,0.65243,[252  82] ; [30 13],[249.83554377  84.16445623] ; [32.16445623 10.83554377],0
a8,1,0.447521,0.576922,[ 53 254] ; [ 5 35],[ 51.31412104 255.68587896] ; [ 6.68587896 33.31412104],0
b4,1,0.469973,0.52204,[190 146] ; [28 17],[192.2519685 143.7480315] ; [25.7480315 19.2519685],0
a6,1,0.517073,0.419728,[222 113] ; [32 13],[223.92105263 111.07894737] ; [30.07894737 14.92105263],0
p11,1,0.578356,0.3089,[273  63] ; [35 10],[271.62204724  64.37795276] ; [36.37795276  8.62204724],0
r3,1,0.5964,0.28046,[326  10] ; [43  2],[325.41732283  10.58267717] ; [43.58267717  1.41732283],0
v1,1,0.61862,0.247811,[204 120] ; [26 18],[202.5 121.5] ; [27.5 16.5],0
s1,1,0.66377,0.188977,[ 12 320] ; [ 1 42],[ 11.50933333 320.49066667] ; [ 1.49066667 41.50933333],0
a1,1,0.738304,0.111623,[ 19 317] ; [ 2 43],[ 18.51968504 317.48031496] ; [ 2.48031496 42.51968504],0
b5,1,0.757432,0.095391,[201 135] ; [28 17],[201.95275591 134.04724409] ; [27.04724409 17.95275591],0
b2,1,0.784411,0.074843,[100 129] ; [14 20],[ 99.26235741 129.73764259] ; [14.73764259 19.26235741],0
b3,1,0.784411,0.074843,[100 129] ; [14 20],[ 99.26235741 129.73764259] ; [14.73764259 19.26235741],0
n1,1,0.793631,0.068434,[30 35] ; [7 7],[30.44303797 34.55696203] ; [6.55696203 7.44303797],0
d3,1,0.840317,0.040598,[234 102] ; [32 13],[234.58267717 101.41732283] ; [31.41732283 13.58267717],0
