Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,38.367935,[ 24 135] ; [58 59],[ 47.23913043 111.76086957] ; [34.76086957 82.23913043],1
p2,1,0.0,35.809136,[84 76] ; [103  16],[107.24014337  52.75985663] ; [79.75985663 39.24014337],1
p6,1,1e-06,23.510497,[ 12 147] ; [35 83],[ 26.97833935 132.02166065] ; [20.02166065 97.97833935],1
s2,1,2.2e-05,18.041729,[ 40 118] ; [60 60],[ 56.83453237 101.16546763] ; [43.16546763 76.83453237],1
p4,1,2.5e-05,17.794826,[ 30 129] ; [50 69],[ 45.75539568 113.24460432] ; [34.24460432 84.75539568],1
r3,1,0.001077,10.690489,[128  31] ; [112   7],[137.26618705  21.73381295] ; [102.73381295  16.26618705],0
s6,1,0.001086,10.675118,[64 95] ; [72 48],[77.50537634 81.49462366] ; [58.49462366 61.50537634],0
v4,1,0.001908,9.635961,[128  32] ; [110   8],[136.97841727  23.02158273] ; [101.02158273  16.97841727],0
s3,1,0.002296,9.296711,[ 56 102] ; [64 55],[68.44765343 89.55234657] ; [51.55234657 67.44765343],0
r4,1,0.004284,8.159221,[111  49] ; [101  19],[121.14285714  38.85714286] ; [90.85714286 29.14285714],0
p11,1,0.006213,7.487407,[92 68] ; [88 32],[102.85714286  57.14285714] ; [77.14285714 42.85714286],0
s7,1,0.006401,7.43367,[ 40 114] ; [48 67],[ 50.37918216 103.62081784] ; [37.62081784 77.37918216],0
p10,1,0.009168,6.789752,[90 67] ; [87 33],[100.32129964  56.67870036] ; [76.67870036 43.32129964],0
b4,1,0.027908,4.83376,[101  59] ; [60 60],[92. 68.] ; [69. 51.],0
p9,1,0.035833,4.405052,[96 59] ; [88 31],[104.08759124  50.91240876] ; [79.91240876 39.08759124],0
b3,1,0.05233,3.765186,[32 54] ; [13 46],[26.68965517 59.31034483] ; [18.31034483 40.68965517],0
b2,1,0.05233,3.765186,[32 54] ; [13 46],[26.68965517 59.31034483] ; [18.31034483 40.68965517],0
a8,1,0.060721,3.517585,[ 13 139] ; [18 94],[ 17.84848485 134.15151515] ; [13.15151515 98.84848485],0
r1,1,0.078714,3.091254,[100  60] ; [87 33],[106.85714286  53.14285714] ; [80.14285714 39.85714286],0
n3,1,0.097158,2.75158,[36 27] ; [30 11],[39.98076923 23.01923077] ; [26.01923077 14.98076923],0
r2,1,0.133757,2.248354,[132  26] ; [106  12],[136.24637681  21.75362319] ; [101.75362319  16.24637681],0
s8,1,0.140434,2.173203,[ 38 122] ; [38 82],[ 43.42857143 116.57142857] ; [32.57142857 87.42857143],0
u1,1,0.143982,2.134875,[ 19 141] ; [  8 112],[ 15.42857143 144.57142857] ; [ 11.57142857 108.42857143],0
b5,1,0.160713,1.967501,[100  60] ; [65 55],[94.28571429 65.71428571] ; [70.71428571 49.28571429],0
d5,1,0.169187,1.890134,[113  47] ; [92 26],[117.98561151  42.01438849] ; [87.01438849 30.98561151],0
n1,1,0.171613,1.868793,[27 38] ; [11 28],[23.75 41.25] ; [14.25 24.75],0
a4,1,0.184069,1.764462,[64 95] ; [39 81],[ 58.69892473 100.30107527] ; [44.30107527 75.69892473],0
a1,1,0.201363,1.632463,[  9 151] ; [  3 117],[  6.85714286 153.14285714] ; [  5.14285714 114.85714286],0
p1,1,0.204547,1.609609,[  7 152] ; [  2 117],[  5.14748201 153.85251799] ; [  3.85251799 115.14748201],0
s5,1,0.220576,1.500622,[ 27 127] ; [28 91],[ 31.02564103 122.97435897] ; [23.97435897 95.02564103],0
n2,1,0.239583,1.383049,[41 25] ; [30 11],[43.79439252 22.20560748] ; [27.20560748 13.79439252],0
v3,1,0.255732,1.291716,[ 39 115] ; [23 95],[ 35.10294118 118.89705882] ; [26.89705882 91.10294118],0
p12,1,0.286601,1.135519,[  8 152] ; [  3 117],[  6.28571429 153.71428571] ; [  4.71428571 115.28571429],0
a7,1,0.287099,1.133173,[104  55] ; [85 34],[108.0971223  50.9028777] ; [80.9028777 38.0971223],0
u2,1,0.305159,1.051513,[29 36] ; [23 19],[31.58878505 33.41121495] ; [20.41121495 21.58878505],0
v2,1,0.323485,0.974804,[52 99] ; [46 68],[55.84150943 95.15849057] ; [42.15849057 71.84150943],0
d3,1,0.332756,0.938142,[99 61] ; [79 38],[102.81588448  57.18411552] ; [75.18411552 41.81588448],0
a5,1,0.343088,0.898859,[91 69] ; [75 45],[94.85714286 65.14285714] ; [71.14285714 48.85714286],0
d2,1,0.443862,0.586278,[71 87] ; [48 71],[67.87725632 90.12274368] ; [51.12274368 67.87725632],0
n6,1,0.556312,0.34613,[116  44] ; [90 29],[118.13620072  41.86379928] ; [87.86379928 31.13620072],0
s1,1,0.57377,0.316415,[  7 151] ; [  7 111],[  8.01449275 149.98550725] ; [  5.98550725 112.01449275],0
a3,1,0.640948,0.217505,[95 64] ; [75 45],[96.88172043 62.11827957] ; [73.11827957 46.88172043],0
d4,1,0.651744,0.203708,[121  38] ; [87 31],[119.39350181  39.60649819] ; [88.60649819 29.39350181],0
n4,1,0.667058,0.185063,[100  60] ; [78 42],[101.71428571  58.28571429] ; [76.28571429 43.71428571],0
s4,1,0.681376,0.168581,[ 30 129] ; [20 98],[ 28.70036101 130.29963899] ; [21.29963899 96.70036101],0
a6,1,0.705146,0.143173,[100  60] ; [77 42],[101.50537634  58.49462366] ; [75.49462366 43.50537634],0
