Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,88.079238,[299  28] ; [10 22],[281.45682451  45.54317549] ; [27.54317549  4.45682451],1
v4,1,0.0,33.722182,[311  14] ; [22 10],[303.1512605  21.8487395] ; [29.8487395  2.1512605],1
r1,1,0.0,32.283767,[254  73] ; [10 22],[240.46796657  86.53203343] ; [23.53203343  8.46796657],1
r3,1,9.6e-05,15.215236,[305  19] ; [24  8],[299.42696629  24.57303371] ; [29.57303371  2.42696629],1
d1,1,0.000227,13.594481,[183 144] ; [ 7 25],[173.06406685 153.93593315] ; [16.93593315 15.06406685],1
a3,1,0.00135,10.273466,[224 102] ; [13 19],[215.81564246 110.18435754] ; [21.18435754 10.81564246],0
a5,1,0.00135,10.273466,[224 102] ; [13 19],[215.81564246 110.18435754] ; [21.18435754 10.81564246],0
a7,1,0.001548,10.020204,[230  94] ; [14 18],[222.06741573 101.93258427] ; [21.93258427 10.06741573],0
p7,1,0.003353,8.60482,[187 134] ; [10 22],[179.14164306 141.85835694] ; [17.85835694 14.14164306],0
a4,1,0.003439,8.558772,[137 188] ; [ 5 27],[129.27170868 195.72829132] ; [12.72829132 19.27170868],0
d5,1,0.006193,7.493159,[254  72] ; [18 14],[247.68715084  78.31284916] ; [24.31284916  7.68715084],0
v2,1,0.006744,7.339993,[137 178] ; [ 6 26],[129.81268012 185.18731988] ; [13.18731988 18.81268012],0
p10,1,0.007126,7.240813,[250  72] ; [18 14],[243.7740113  78.2259887] ; [24.2259887  7.7740113],0
p6,1,0.009349,6.754963,[104 220] ; [ 3 28],[ 97.65633803 226.34366197] ; [ 9.34366197 21.65633803],0
s2,1,0.015974,5.805765,[153 171] ; [ 8 24],[146.52808989 177.47191011] ; [14.47191011 17.52808989],0
s3,1,0.01826,5.571059,[170 150] ; [10 22],[163.63636364 156.36363636] ; [16.36363636 15.63636364],0
s6,1,0.030035,4.707279,[202 117] ; [14 18],[196.30769231 122.69230769] ; [19.69230769 12.30769231],0
a6,1,0.034827,4.453645,[214 112] ; [15 17],[208.53072626 117.46927374] ; [20.46927374 11.53072626],0
d4,1,0.036027,4.395836,[256  69] ; [20 12],[251.2605042  73.7394958] ; [24.7394958  7.2605042],0
d2,1,0.038491,4.283203,[153 171] ; [ 9 23],[147.43820225 176.56179775] ; [14.56179775 17.43820225],0
s5,1,0.048009,3.909685,[103 213] ; [ 5 27],[ 98.06896552 217.93103448] ; [ 9.93103448 22.06896552],0
u1,1,0.048171,3.904002,[ 53 274] ; [ 1 31],[ 49.18662953 277.81337047] ; [ 4.81337047 27.18662953],0
u3,1,0.057304,3.613729,[51 51] ; [ 5 14],[47.20661157 54.79338843] ; [ 8.79338843 10.20661157],0
d3,1,0.057306,3.613684,[217 108] ; [16 16],[212.11484594 112.88515406] ; [20.88515406 11.11484594],0
s7,1,0.0601,3.534622,[146 167] ; [ 9 22],[141.03197674 171.96802326] ; [13.96802326 17.03197674],0
v3,1,0.09905,2.720773,[ 94 226] ; [ 5 27],[ 90. 230.] ; [ 9. 23.],0
b4,1,0.107524,2.590233,[187 140] ; [23  9],[191.28133705 135.71866295] ; [18.71866295 13.28133705],0
n4,1,0.10937,2.5633,[246  80] ; [20 12],[242.22346369  83.77653631] ; [23.77653631  8.22346369],0
p9,1,0.123752,2.369177,[254  65] ; [21 10],[250.64285714  68.35714286] ; [24.35714286  6.64285714],0
a8,1,0.126767,2.331651,[ 32 268] ; [ 6 24],[ 34.54545455 265.45454545] ; [ 3.45454545 26.54545455],0
p5,1,0.143876,2.136003,[ 26 299] ; [ 5 27],[ 28.22128852 296.77871148] ; [ 2.77871148 29.22128852],0
p11,1,0.160691,1.967707,[251  76] ; [21 11],[247.75487465  79.24512535] ; [24.24512535  7.75487465],0
p2,1,0.177377,1.819469,[257  68] ; [22 10],[253.99159664  71.00840336] ; [25.00840336  6.99159664],0
p8,1,0.185908,1.749748,[150 172] ; [11 21],[146.44632768 175.55367232] ; [14.55367232 17.44632768],0
p3,1,0.219326,1.508773,[138 187] ; [10 22],[134.73389356 190.26610644] ; [13.26610644 18.73389356],0
b1,1,0.320966,0.985005,[124 203] ; [15 17],[126.61002786 200.38997214] ; [12.38997214 19.61002786],0
s8,1,0.322908,0.97713,[120 205] ; [ 9 23],[117.43697479 207.56302521] ; [11.56302521 20.43697479],0
b5,1,0.346735,0.88537,[176 151] ; [20 12],[178.52924791 148.47075209] ; [17.47075209 14.52924791],0
p1,1,0.384621,0.755879,[ 26 298] ; [ 4 28],[ 27.30337079 296.69662921] ; [ 2.69662921 29.30337079],0
p12,1,0.533439,0.387836,[ 21 303] ; [ 3 29],[ 21.84269663 302.15730337] ; [ 2.15730337 29.84269663],0
s4,1,0.562637,0.33516,[ 64 258] ; [ 5 27],[ 62.76271186 259.23728814] ; [ 6.23728814 25.76271186],0
n3,1,0.599158,0.276267,[67 27] ; [7 4],[66.24761905 27.75238095] ; [7.75238095 3.24761905],0
n1,1,0.60453,0.268218,[33 61] ; [3 8],[32.22857143 61.77142857] ; [3.77142857 7.22857143],0
a1,1,0.606511,0.265288,[ 14 313] ; [ 2 30],[ 14.57381616 312.42618384] ; [ 1.42618384 30.57381616],0
n5,1,0.668932,0.182854,[235  90] ; [22 10],[233.96358543  91.03641457] ; [23.03641457  8.96358543],0
p4,1,0.698489,0.150048,[163 160] ; [15 17],[161.95492958 161.04507042] ; [16.04507042 15.95492958],0
n2,1,0.747563,0.10359,[65 30] ; [7 4],[64.52830189 30.47169811] ; [7.47169811 3.52830189],0
b2,1,0.814254,0.055197,[ 58 121] ; [ 7 13],[ 58.46733668 120.53266332] ; [ 6.53266332 13.46733668],0
b3,1,0.814254,0.055197,[ 58 121] ; [ 7 13],[ 58.46733668 120.53266332] ; [ 6.53266332 13.46733668],0
s1,1,0.865369,0.028745,[ 12 311] ; [ 1 31],[ 11.82816901 311.17183099] ; [ 1.17183099 30.82816901],0
u2,1,0.990012,0.000157,[48 53] ; [ 9 10],[47.975 53.025] ; [9.025 9.975],0
