Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000996,10.835654,[108  74] ; [17 34],[97.63948498 84.36051502] ; [27.36051502 23.63948498],1
p10,1,0.004556,8.04781,[150  33] ; [33 19],[142.50638298  40.49361702] ; [40.49361702 11.50638298],0
p2,1,0.005297,7.774979,[165  18] ; [40 13],[158.96186441  24.03813559] ; [46.03813559  6.96186441],0
b1,1,0.009144,6.794428,[ 61 123] ; [28 25],[ 69.09704641 114.90295359] ; [19.90295359 33.09704641],0
r4,1,0.019134,5.489234,[165  19] ; [41 12],[159.93248945  24.06751055] ; [46.06751055  6.93248945],0
d1,1,0.023108,5.160343,[102  82] ; [20 33],[94.71729958 89.28270042] ; [27.28270042 25.71729958],0
s1,1,0.032476,4.573189,[  5 175] ; [ 5 47],[  7.75862069 172.24137931] ; [ 2.24137931 49.75862069],0
p9,1,0.03603,4.395666,[151  32] ; [36 16],[145.6212766  37.3787234] ; [41.3787234 10.6212766],0
b4,1,0.057163,3.617838,[107  77] ; [23 30],[100.92827004  83.07172996] ; [29.07172996 23.92827004],0
d4,1,0.058312,3.584749,[149  35] ; [35 16],[144.06808511  39.93191489] ; [39.93191489 11.06808511],0
v4,1,0.060443,3.525184,[174   6] ; [47  5],[171.46551724   8.53448276] ; [49.53448276  2.46551724],0
n4,1,0.068115,3.327869,[137  47] ; [32 20],[131.76271186  52.23728814] ; [37.23728814 14.76271186],0
r1,1,0.075126,3.167302,[150  33] ; [36 15],[145.46153846  37.53846154] ; [40.53846154 10.46153846],0
s8,1,0.08634,2.941324,[ 81 103] ; [16 36],[ 75.62711864 108.37288136] ; [21.37288136 30.62711864],0
p4,1,0.101048,2.68893,[98 86] ; [21 31],[92.77966102 91.22033898] ; [26.22033898 25.77966102],0
d3,1,0.104953,2.62862,[129  55] ; [29 21],[124.23931624  59.76068376] ; [33.76068376 16.23931624],0
d5,1,0.107336,2.593006,[146  38] ; [35 16],[141.71914894  42.28085106] ; [39.28085106 11.71914894],0
v1,1,0.115845,2.472614,[91 88] ; [20 32],[86.01298701 92.98701299] ; [24.98701299 27.01298701],0
b3,1,0.142599,2.149689,[38 78] ; [ 4 19],[35.05035971 80.94964029] ; [ 6.94964029 16.05035971],0
b2,1,0.142599,2.149689,[38 78] ; [ 4 19],[35.05035971 80.94964029] ; [ 6.94964029 16.05035971],0
n5,1,0.152967,2.04241,[135  47] ; [34 19],[130.88510638  51.11489362] ; [38.11489362 14.88510638],0
s7,1,0.199018,1.649566,[80 98] ; [17 32],[ 76.06167401 101.93832599] ; [20.93832599 28.06167401],0
