Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,60.772947,[17 37] ; [79  5],[37.56521739 16.43478261] ; [58.43478261 25.56521739],1
p11,1,1e-06,25.061849,[19 35] ; [66 19],[33.02158273 20.97841727] ; [51.97841727 33.02158273],1
r4,1,7.5e-05,15.671104,[17 37] ; [56 29],[28.35971223 25.64028777] ; [44.64028777 40.35971223],1
r3,1,0.000203,13.806954,[32 22] ; [73 11],[41.08695652 12.91304348] ; [63.91304348 20.08695652],1
s2,1,0.001593,9.967754,[ 7 47] ; [32 53],[15.15107914 38.84892086] ; [23.84892086 61.15107914],0
p2,1,0.002208,9.368268,[26 28] ; [62 22],[34.43478261 19.56521739] ; [53.56521739 30.43478261],0
n6,1,0.006345,7.449584,[31 22] ; [68 17],[38.02173913 14.97826087] ; [60.97826087 24.02173913],0
v4,1,0.006623,7.372417,[35 19] ; [72 13],[41.56834532 12.43165468] ; [65.43165468 19.56834532],0
s6,1,0.006918,7.294026,[13 41] ; [39 44],[20.49635036 33.50364964] ; [31.50364964 51.49635036],0
a7,1,0.008132,7.004141,[23 31] ; [55 29],[30.52173913 23.47826087] ; [47.47826087 36.52173913],0
v1,1,0.011594,6.37185,[11 42] ; [35 49],[17.79562044 35.20437956] ; [28.20437956 55.79562044],0
r2,1,0.013579,6.092117,[32 21] ; [67 17],[38.29927007 14.70072993] ; [60.70072993 23.29927007],0
p8,1,0.021736,5.266793,[12 40] ; [36 49],[18.2189781 33.7810219] ; [29.7810219 55.2189781],0
p5,1,0.055153,3.677447,[ 1 52] ; [ 9 76],[ 3.84057971 49.15942029] ; [ 6.15942029 78.84057971],0
n5,1,0.061085,3.507679,[29 25] ; [59 26],[34.18705036 19.81294964] ; [53.81294964 31.18705036],0
a5,1,0.066998,3.355079,[20 34] ; [45 40],[25.25179856 28.74820144] ; [39.74820144 45.25179856],0
d4,1,0.070585,3.269352,[30 24] ; [60 25],[34.96402878 19.03597122] ; [55.03597122 29.96402878],0
d5,1,0.094031,2.803976,[29 25] ; [57 27],[33.65217391 20.34782609] ; [52.34782609 31.65217391],0
s3,1,0.107996,2.583306,[14 38] ; [34 50],[18.35294118 33.64705882] ; [29.64705882 54.35294118],0
d1,1,0.108639,2.573904,[15 39] ; [35 50],[19.42446043 34.57553957] ; [30.57553957 54.42446043],0
n2,1,0.126685,2.332657,[12 11] ; [17  6],[14.5  8.5] ; [14.5  8.5],0
a2,1,0.142784,2.1477,[ 2 52] ; [ 9 76],[ 4.27338129 49.72661871] ; [ 6.72661871 78.27338129],0
u2,1,0.142823,2.147278,[ 9 20] ; [19 20],[11.94117647 17.05882353] ; [16.05882353 22.94117647],0
d3,1,0.143716,2.137709,[25 29] ; [49 34],[29.16788321 24.83211679] ; [44.83211679 38.16788321],0
a1,1,0.147409,2.098862,[ 7 47] ; [ 5 80],[ 4.6618705 49.3381295] ; [ 7.3381295 77.6618705],0
b1,1,0.148663,2.085915,[29 25] ; [35 50],[24.86330935 29.13669065] ; [39.13669065 45.86330935],0
s5,1,0.149018,2.082276,[ 5 48] ; [15 66],[ 7.91044776 45.08955224] ; [12.08955224 68.91044776],0
b4,1,0.150947,2.062653,[27 27] ; [53 32],[31.07913669 22.92086331] ; [48.92086331 36.07913669],0
u3,1,0.21444,1.541197,[ 8 22] ; [16 23],[10.43478261 19.56521739] ; [13.56521739 25.43478261],0
s8,1,0.22697,1.45975,[ 4 50] ; [12 73],[ 6.21582734 47.78417266] ; [ 9.78417266 75.21582734],0
b5,1,0.249838,1.32421,[31 23] ; [57 28],[34.18705036 19.81294964] ; [53.81294964 31.18705036],0
u1,1,0.254432,1.298801,[ 1 53] ; [ 5 80],[ 2.33093525 51.66906475] ; [ 3.66906475 81.33093525],0
p6,1,0.259055,1.273799,[ 8 43] ; [20 64],[10.57777778 40.42222222] ; [17.42222222 66.57777778],0
d2,1,0.264321,1.245985,[24 29] ; [30 54],[20.89051095 32.10948905] ; [33.10948905 50.89051095],0
a8,1,0.284497,1.145481,[ 3 49] ; [ 9 71],[ 4.72727273 47.27272727] ; [ 7.27272727 72.72727273],0
s1,1,0.311887,1.022669,[ 3 50] ; [ 2 83],[ 1.92028986 51.07971014] ; [ 3.07971014 81.92028986],0
n4,1,0.312244,1.021161,[29 25] ; [53 32],[31.85611511 22.14388489] ; [50.14388489 34.85611511],0
a3,1,0.312662,1.019397,[24 29] ; [46 39],[26.88405797 26.11594203] ; [43.11594203 41.88405797],0
p3,1,0.417732,0.656687,[14 39] ; [28 57],[16.13043478 36.86956522] ; [25.86956522 59.13043478],0
p4,1,0.476536,0.506781,[18 35] ; [34 51],[19.97101449 33.02898551] ; [32.02898551 52.97101449],0
p1,1,0.530158,0.394089,[ 4 50] ; [ 9 76],[ 5.05035971 48.94964029] ; [ 7.94964029 77.05035971],0
a4,1,0.567102,0.327555,[15 38] ; [28 57],[16.51449275 36.48550725] ; [26.48550725 58.51449275],0
v3,1,0.610515,0.259426,[11 43] ; [20 63],[12.2189781 41.7810219] ; [18.7810219 64.2189781],0
a6,1,0.635616,0.224522,[27 27] ; [46 39],[28.35971223 25.64028777] ; [44.64028777 40.35971223],0
b3,1,0.687498,0.161808,[10 22] ; [15 27],[10.81081081 21.18918919] ; [14.18918919 27.81081081],0
b2,1,0.687498,0.161808,[10 22] ; [15 27],[10.81081081 21.18918919] ; [14.18918919 27.81081081],0
n3,1,0.760015,0.093306,[14  9] ; [15  8],[14.5  8.5] ; [14.5  8.5],0
p7,1,0.760059,0.093271,[23 31] ; [38 46],[23.86956522 30.13043478] ; [37.13043478 46.86956522],0
p12,1,0.776891,0.0803,[ 2 52] ; [ 4 81],[ 2.33093525 51.66906475] ; [ 3.66906475 81.33093525],0
v2,1,0.841027,0.040232,[17 36] ; [28 55],[17.53676471 35.46323529] ; [27.46323529 55.53676471],0
n1,1,0.928354,0.008085,[ 6 16] ; [ 6 17],[ 5.86666667 16.13333333] ; [ 6.13333333 16.86666667],0
s4,1,0.938697,0.005915,[ 8 46] ; [13 72],[ 8.15827338 45.84172662] ; [12.84172662 72.15827338],0
