Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,2.7e-05,17.627059,[26 84] ; [33 26],[38.40236686 71.59763314] ; [20.59763314 38.40236686],1
s3,1,0.000349,12.789862,[38 69] ; [38 21],[48.98795181 58.01204819] ; [27.01204819 31.98795181],1
s2,1,0.000978,10.869103,[31 78] ; [32 27],[40.875 68.125] ; [22.125 36.875],1
s6,1,0.002799,8.93419,[49 59] ; [41 18],[58.20359281 49.79640719] ; [31.79640719 27.20359281],0
d2,1,0.00345,8.552907,[31 79] ; [30 29],[39.70414201 70.29585799] ; [21.29585799 37.70414201],0
s4,1,0.00436,8.127393,[ 10 100] ; [15 44],[16.27218935 93.72781065] ; [ 8.72781065 50.27218935],0
a3,1,0.007635,7.117153,[61 49] ; [45 14],[68.99408284 41.00591716] ; [37.00591716 21.99408284],0
u3,1,0.009662,6.696196,[27 22] ; [13  1],[31.11111111 17.88888889] ; [8.88888889 5.11111111],0
a2,1,0.012185,6.283729,[  8 102] ; [12 47],[13.01775148 96.98224852] ; [ 6.98224852 52.01775148],0
u2,1,0.027638,4.850526,[26 23] ; [12  2],[29.55555556 19.44444444] ; [8.44444444 5.55555556],0
n4,1,0.035911,4.401349,[43 67] ; [33 26],[49.46745562 60.53254438] ; [26.53254438 32.46745562],0
a5,1,0.045462,4.001423,[63 47] ; [43 16],[68.99408284 41.00591716] ; [37.00591716 21.99408284],0
d5,1,0.048682,3.886295,[76 34] ; [49 10],[81.36094675 28.63905325] ; [43.63905325 15.36094675],0
a8,1,0.063545,3.442351,[ 7 94] ; [ 9 46],[10.35897436 90.64102564] ; [ 5.64102564 49.35897436],0
p7,1,0.065294,3.397522,[58 49] ; [40 18],[63.55151515 43.44848485] ; [34.44848485 23.55151515],0
p6,1,0.071366,3.251325,[26 82] ; [21 35],[30.95121951 77.04878049] ; [16.04878049 39.95121951],0
p4,1,0.092921,2.823028,[43 67] ; [31 28],[48.16568047 61.83431953] ; [25.83431953 33.16568047],0
u1,1,0.100096,2.704015,[  8 102] ; [ 9 50],[11.06508876 98.93491124] ; [ 5.93491124 53.06508876],0
p3,1,0.100981,2.689979,[38 72] ; [28 31],[42.95857988 67.04142012] ; [23.04142012 35.95857988],0
d3,1,0.117309,2.452887,[71 39] ; [45 14],[75.50295858 34.49704142] ; [40.49704142 18.50295858],0
p12,1,0.123709,2.369718,[  8 102] ; [ 1 58],[  5.85798817 104.14201183] ; [ 3.14201183 55.85798817],0
s5,1,0.149284,2.079556,[24 81] ; [19 38],[27.87037037 77.12962963] ; [15.12962963 41.87037037],0
d4,1,0.151796,2.054107,[85 25] ; [51  8],[88.52071006 21.47928994] ; [47.47928994 11.52071006],0
p5,1,0.153249,2.039612,[  5 104] ; [ 6 52],[  7.17964072 101.82035928] ; [ 3.82035928 54.17964072],0
n1,1,0.157125,2.001683,[ 8 23] ; [7 8],[10.10869565 20.89130435] ; [ 4.89130435 10.10869565],0
v4,1,0.158128,1.99204,[103   5] ; [52  6],[100.84337349   7.15662651] ; [54.15662651  3.84337349],0
b2,1,0.183494,1.769099,[15 38] ; [20 29],[18.18627451 34.81372549] ; [16.81372549 32.18627451],0
b3,1,0.183494,1.769099,[15 38] ; [20 29],[18.18627451 34.81372549] ; [16.81372549 32.18627451],0
v1,1,0.189609,1.720652,[39 67] ; [27 30],[42.9202454 63.0797546] ; [23.0797546 33.9202454],0
d1,1,0.194013,1.686877,[50 60] ; [33 26],[54.02366864 55.97633136] ; [28.97633136 30.02366864],0
v3,1,0.201252,1.633264,[25 82] ; [18 37],[28.40123457 78.59876543] ; [14.59876543 40.40123457],0
b4,1,0.26605,1.237,[65 45] ; [40 19],[68.34319527 41.65680473] ; [36.65680473 22.34319527],0
p10,1,0.278933,1.172281,[76 33] ; [45 13],[78.9760479 30.0239521] ; [42.0239521 15.9760479],0
n3,1,0.389463,0.740619,[23  8] ; [12  2],[24.11111111  6.88888889] ; [10.88888889  3.11111111],0
a1,1,0.411804,0.673588,[  7 103] ; [ 2 57],[  5.85798817 104.14201183] ; [ 3.14201183 55.85798817],0
s1,1,0.42983,0.623284,[  3 107] ; [ 3 56],[  3.90532544 106.09467456] ; [ 2.09467456 56.90532544],0
p9,1,0.443769,0.586517,[89 21] ; [44 14],[87.08333333 22.91666667] ; [45.91666667 12.08333333],0
b1,1,0.451416,0.567095,[36 74] ; [16 43],[33.84615385 76.15384615] ; [18.15384615 40.84615385],0
n6,1,0.518618,0.416641,[78 32] ; [39 20],[76.15384615 33.84615385] ; [40.84615385 18.15384615],0
b5,1,0.530346,0.39373,[67 43] ; [33 26],[65.0887574 44.9112426] ; [34.9112426 24.0887574],0
p8,1,0.574647,0.314969,[50 60] ; [29 29],[51.72619048 58.27380952] ; [27.27380952 30.72619048],0
a4,1,0.619191,0.247006,[35 75] ; [21 38],[36.44970414 73.55029586] ; [19.55029586 39.44970414],0
a7,1,0.637688,0.221779,[82 28] ; [42 17],[80.71005917 29.28994083] ; [43.28994083 15.71005917],0
p2,1,0.662602,0.190378,[89 19] ; [47 12],[87.95209581 20.04790419] ; [48.04790419 10.95209581],0
r2,1,0.765458,0.088996,[99  9] ; [53  4],[99.49090909  8.50909091] ; [52.50909091  4.49090909],0
p1,1,0.880647,0.022545,[  8 100] ; [ 4 55],[  7.76047904 100.23952096] ; [ 4.23952096 54.76047904],0
v2,1,0.899254,0.016029,[56 50] ; [29 27],[55.61728395 50.38271605] ; [29.38271605 26.61728395],0
r3,1,0.934201,0.006816,[106   4] ; [57  2],[106.09467456   3.90532544] ; [56.90532544  2.09467456],0
r1,1,0.970104,0.001405,[81 28] ; [44 15],[81.10119048 27.89880952] ; [43.89880952 15.10119048],0
r4,1,0.988891,0.000194,[95 15] ; [51  8],[95.0295858 14.9704142] ; [50.9704142  8.0295858],0
a6,1,0.998424,4e-06,[69 41] ; [37 22],[68.99408284 41.00591716] ; [37.00591716 21.99408284],0
n2,1,1.0,0.0,[22  8] ; [11  4],[22.  8.] ; [11.  4.],0
