Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,32.025529,[15 70] ; [58 41],[33.72282609 51.27717391] ; [39.27717391 59.72282609],1
a3,1,0.0,28.145822,[31 53] ; [75 24],[48.6557377 35.3442623] ; [57.3442623 41.6557377],1
a4,1,0.0,26.523724,[11 74] ; [48 51],[27.25543478 57.74456522] ; [31.74456522 67.25543478],1
d5,1,1e-06,24.48452,[44 40] ; [85 14],[59.21311475 24.78688525] ; [69.78688525 29.21311475],1
d2,1,1.4e-05,18.873755,[17 68] ; [50 48],[31.12021858 53.87978142] ; [35.87978142 62.12021858],1
a6,1,9.5e-05,15.23436,[34 51] ; [68 31],[47.11956522 37.88043478] ; [54.88043478 44.11956522],1
d4,1,0.00017,14.140946,[49 36] ; [82 17],[60.51630435 24.48369565] ; [70.48369565 28.51630435],1
s2,1,0.01116,6.439695,[28 57] ; [51 48],[36.49456522 48.50543478] ; [42.50543478 56.49456522],0
n5,1,0.015786,5.826541,[48 37] ; [72 26],[55.73770492 29.26229508] ; [64.26229508 33.73770492],0
s5,1,0.021458,5.289225,[15 67] ; [31 61],[21.67816092 60.32183908] ; [24.32183908 67.67816092],0
u1,1,0.030403,4.686357,[ 1 84] ; [ 8 91],[ 4.1576087 80.8423913] ; [ 4.8423913 94.1576087],0
s8,1,0.030604,4.675038,[20 65] ; [38 61],[26.79347826 58.20652174] ; [31.20652174 67.79347826],0
s6,1,0.030899,4.658556,[38 45] ; [60 37],[45.18888889 37.81111111] ; [52.81111111 44.18888889],0
p10,1,0.031452,4.628119,[53 30] ; [76 21],[59.48333333 23.51666667] ; [69.51666667 27.48333333],0
p3,1,0.036303,4.382823,[29 56] ; [48 49],[35.96153846 49.03846154] ; [41.03846154 55.96153846],0
n4,1,0.043601,4.071946,[47 38] ; [69 30],[53.58695652 31.41304348] ; [62.41304348 36.58695652],0
a1,1,0.053136,3.739625,[ 3 82] ; [11 88],[ 6.4673913 78.5326087] ; [ 7.5326087 91.4673913],0
b2,1,0.054096,3.709726,[13 37] ; [25 32],[17.75700935 32.24299065] ; [20.24299065 36.75700935],0
b3,1,0.054096,3.709726,[13 37] ; [25 32],[17.75700935 32.24299065] ; [20.24299065 36.75700935],0
s7,1,0.056204,3.646014,[24 57] ; [41 53],[30.08571429 50.91428571] ; [34.91428571 59.08571429],0
p4,1,0.073008,3.214068,[36 49] ; [54 43],[42.03296703 42.96703297] ; [47.96703297 49.03296703],0
p9,1,0.100018,2.705254,[62 21] ; [82 15],[66.4 16.6] ; [77.6 19.4],0
s3,1,0.113071,2.51077,[33 51] ; [50 48],[38.30769231 45.69230769] ; [44.69230769 53.30769231],0
r2,1,0.158886,1.984798,[67 17] ; [84 12],[70.46666667 13.53333333] ; [80.53333333 15.46666667],0
u2,1,0.170537,1.878213,[31 22] ; [10 14],[28.22077922 24.77922078] ; [12.77922078 11.22077922],0
p11,1,0.191388,1.706902,[57 28] ; [75 24],[60.97826087 24.02173913] ; [71.02173913 27.97826087],0
n1,1,0.209482,1.575,[ 7 21] ; [14 21],[ 9.33333333 18.66666667] ; [11.66666667 23.33333333],0
d3,1,0.215136,1.536522,[41 42] ; [58 41],[45.14835165 37.85164835] ; [53.85164835 45.14835165],0
n2,1,0.220359,1.50203,[19  9] ; [30  7],[21.10769231  6.89230769] ; [27.89230769  9.10769231],0
v2,1,0.240407,1.378204,[30 53] ; [43 53],[33.84916201 49.15083799] ; [39.15083799 56.84916201],0
u3,1,0.262198,1.257115,[23 31] ; [13 10],[25.24675325 28.75324675] ; [10.75324675 12.24675325],0
s4,1,0.280348,1.165402,[21 64] ; [18 81],[18.01630435 66.98369565] ; [20.98369565 78.01630435],0
p2,1,0.298707,1.079959,[68 17] ; [72 26],[65.0273224 19.9726776] ; [74.9726776 23.0273224],0
p7,1,0.326334,0.963393,[48 35] ; [49 48],[44.72777778 38.27222222] ; [52.27222222 44.72777778],0
n6,1,0.371665,0.798091,[65 20] ; [81 18],[67.44565217 17.55434783] ; [78.55434783 20.44565217],0
v1,1,0.37348,0.792053,[32 52] ; [42 52],[34.92134831 49.07865169] ; [39.07865169 54.92134831],0
b4,1,0.391478,0.734347,[50 35] ; [52 47],[47.11956522 37.88043478] ; [54.88043478 44.11956522],0
r4,1,0.449694,0.571424,[53 32] ; [67 32],[55.43478261 29.56521739] ; [64.56521739 34.43478261],0
