Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.027159,4.880672,[3 1] ; [ 4 16],[1.16666667 2.83333333] ; [ 5.83333333 14.16666667],0
v2,1,0.079057,3.08419,[2 2] ; [ 3 20],[0.74074074 3.25925926] ; [ 4.25925926 18.74074074],0
s4,1,0.079057,3.08419,[2 2] ; [ 3 20],[0.74074074 3.25925926] ; [ 4.25925926 18.74074074],0
p4,1,0.088471,2.901982,[3 1] ; [ 7 16],[1.48148148 2.51851852] ; [ 8.51851852 14.48148148],0
p11,1,0.088471,2.901982,[3 1] ; [ 7 16],[1.48148148 2.51851852] ; [ 8.51851852 14.48148148],0
n1,1,0.170904,1.875,[2 1] ; [3 9],[1. 2.] ; [4. 8.],0
n5,1,0.182698,1.775543,[3 1] ; [ 9 14],[1.77777778 2.22222222] ; [10.22222222 12.77777778],0
a7,1,0.24421,1.356128,[3 1] ; [10 13],[1.92592593 2.07407407] ; [11.07407407 11.92592593],0
b4,1,0.24421,1.356128,[1 3] ; [13 10],[2.07407407 1.92592593] ; [11.92592593 11.07407407],0
b3,1,0.261651,1.26,[2 2] ; [2 8],[1.14285714 2.85714286] ; [2.85714286 7.14285714],0
b2,1,0.261651,1.26,[2 2] ; [2 8],[1.14285714 2.85714286] ; [2.85714286 7.14285714],0
p9,1,0.276986,1.181818,[3 1] ; [10 12],[2. 2.] ; [11. 11.],0
d4,1,0.333697,0.934497,[2 2] ; [17  6],[2.81481481 1.18518519] ; [16.18518519  6.81481481],0
s2,1,0.338232,0.91712,[1 3] ; [ 2 21],[0.44444444 3.55555556] ; [ 2.55555556 20.44444444],0
a2,1,0.338232,0.91712,[1 3] ; [ 2 21],[0.44444444 3.55555556] ; [ 2.55555556 20.44444444],0
s8,1,0.338232,0.91712,[1 3] ; [ 2 21],[0.44444444 3.55555556] ; [ 2.55555556 20.44444444],0
d3,1,0.396465,0.719022,[3 1] ; [12 11],[2.22222222 1.77777778] ; [12.77777778 10.22222222],0
r2,1,0.396465,0.719022,[3 1] ; [12 11],[2.22222222 1.77777778] ; [12.77777778 10.22222222],0
n3,1,0.437558,0.602679,[2 1] ; [5 7],[1.4 1.6] ; [5.6 6.4],0
v1,1,0.560776,0.338363,[2 2] ; [ 8 15],[1.48148148 2.51851852] ; [ 8.51851852 14.48148148],0
a3,1,0.560776,0.338363,[2 2] ; [15  8],[2.51851852 1.48148148] ; [14.48148148  8.51851852],0
a6,1,0.5891,0.291752,[1 3] ; [ 9 14],[1.48148148 2.51851852] ; [ 8.51851852 14.48148148],0
n6,1,0.683017,0.166749,[2 2] ; [ 9 14],[1.62962963 2.37037037] ; [ 9.37037037 13.62962963],0
r1,1,0.683017,0.166749,[2 2] ; [ 9 14],[1.62962963 2.37037037] ; [ 9.37037037 13.62962963],0
a5,1,0.683017,0.166749,[2 2] ; [ 9 14],[1.62962963 2.37037037] ; [ 9.37037037 13.62962963],0
b1,1,0.701671,0.146739,[3 1] ; [15  8],[2.66666667 1.33333333] ; [15.33333333  7.66666667],0
s3,1,0.717675,0.130731,[1 3] ; [ 4 19],[0.74074074 3.25925926] ; [ 4.25925926 18.74074074],0
v3,1,0.884881,0.020963,[1 3] ; [ 5 18],[0.88888889 3.11111111] ; [ 5.11111111 17.88888889],0
d2,1,0.884881,0.020963,[1 3] ; [ 5 18],[0.88888889 3.11111111] ; [ 5.11111111 17.88888889],0
d1,1,0.884881,0.020963,[1 3] ; [ 5 18],[0.88888889 3.11111111] ; [ 5.11111111 17.88888889],0
p3,1,0.884881,0.020963,[1 3] ; [ 5 18],[0.88888889 3.11111111] ; [ 5.11111111 17.88888889],0
d5,1,0.935989,0.00645,[2 2] ; [12 11],[2.07407407 1.92592593] ; [11.92592593 11.07407407],0
b5,1,0.935989,0.00645,[2 2] ; [12 11],[2.07407407 1.92592593] ; [11.92592593 11.07407407],0
a4,1,0.963482,0.002096,[1 3] ; [ 6 17],[1.03703704 2.96296296] ; [ 5.96296296 17.03703704],0
