Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,62.06724,[138 107] ; [ 19 113],[102.02917772 142.97082228] ; [54.97082228 77.02917772],1
a8,1,0.542988,0.37003,[ 29 202] ; [ 18 103],[ 30.84375 200.15625] ; [ 16.15625 104.84375],0
s4,1,0.549239,0.358682,[ 51 191] ; [ 24 106],[ 48.79032258 193.20967742] ; [ 26.20967742 103.79032258],0
n2,1,0.585788,0.29697,[46 20] ; [24  8],[47.14285714 18.85714286] ; [22.85714286  9.14285714],0
a7,1,0.602116,0.271816,[168  78] ; [86 45],[165.74005305  80.25994695] ; [88.25994695 42.74005305],0
b1,1,0.634296,0.22628,[105 141] ; [53 79],[102.82539683 143.17460317] ; [55.17460317 76.82539683],0
u3,1,0.64688,0.209857,[34 22] ; [46 35],[32.70072993 23.29927007] ; [47.29927007 33.70072993],0
b4,1,0.666787,0.185384,[138 108] ; [71 61],[136.01587302 109.98412698] ; [72.98412698 59.01587302],0
p1,1,0.671098,0.180321,[ 22 223] ; [ 10 120],[ 20.90666667 224.09333333] ; [ 11.09333333 118.90666667],0
s3,1,0.684641,0.164948,[132 113] ; [74 58],[133.87267905 111.12732095] ; [72.12732095 59.87267905],0
s2,1,0.777612,0.079768,[116 127] ; [61 71],[114.696 128.304] ; [62.304 69.696],0
n1,1,0.882119,0.021988,[25 39] ; [12 20],[24.66666667 39.33333333] ; [12.33333333 19.66666667],0
u2,1,0.945698,0.004639,[32 25] ; [45 36],[31.80434783 25.19565217] ; [45.19565217 35.80434783],0
