Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,46.722188,[235  50] ; [88 80],[203.21192053  81.78807947] ; [119.78807947  48.21192053],1
p8,1,5e-06,20.882735,[217  66] ; [93 73],[195.38975501  87.61024499] ; [114.61024499  51.38975501],1
p5,1,9.9e-05,15.14829,[ 62 222] ; [ 13 155],[ 47.12389381 236.87610619] ; [ 27.87610619 140.12389381],1
u1,1,0.000118,14.821266,[ 73 212] ; [ 18 151],[ 57.12555066 227.87444934] ; [ 33.87444934 135.12555066],1
p6,1,0.000158,14.275634,[164 119] ; [ 66 101],[144.64444444 138.35555556] ; [85.35555556 81.64444444],1
v3,1,0.000203,13.800479,[145 134] ; [ 55 108],[126.24434389 152.75565611] ; [73.75565611 89.24434389],1
p10,1,0.002747,8.968052,[258  25] ; [137  31],[247.86031042  35.13968958] ; [147.13968958  20.86031042],0
p9,1,0.008743,6.87459,[260  23] ; [140  27],[251.55555556  31.44444444] ; [148.44444444  18.55555556],0
s7,1,0.008953,6.832109,[167 104] ; [79 83],[153.9630485 117.0369515] ; [92.0369515 69.9630485],0
v2,1,0.013511,6.10089,[183  96] ; [87 75],[170.81632653 108.18367347] ; [99.18367347 62.81632653],0
n6,1,0.016975,5.698975,[263  21] ; [143  24],[255.66297118  28.33702882] ; [150.33702882  16.66297118],0
p12,1,0.017272,5.668565,[ 32 251] ; [  8 161],[ 25.04424779 257.95575221] ; [ 14.95575221 154.04424779],0
a5,1,0.020003,5.411664,[228  57] ; [119  50],[217.83039648  67.16960352] ; [129.16960352  39.83039648],0
v1,1,0.024365,5.068449,[178 102] ; [87 78],[166.74157303 113.25842697] ; [98.25842697 66.74157303],0
a2,1,0.032531,4.570291,[ 87 198] ; [ 36 133],[ 77.21365639 207.78634361] ; [ 45.78634361 123.21365639],0
d2,1,0.070447,3.272564,[154 131] ; [76 92],[144.70198675 140.29801325] ; [85.29801325 82.70198675],0
u3,1,0.077388,3.118918,[41 27] ; [20 26],[36.38596491 31.61403509] ; [24.61403509 21.38596491],0
p1,1,0.080688,3.050996,[ 33 252] ; [ 11 157],[ 27.68211921 257.31788079] ; [ 16.31788079 151.68211921],0
a6,1,0.09363,2.810821,[204  80] ; [108  60],[196.03539823  87.96460177] ; [115.96460177  52.03539823],0
b3,1,0.0963,2.765769,[ 82 111] ; [35 72],[ 75.27 117.73] ; [41.73 65.27],0
b2,1,0.0963,2.765769,[ 82 111] ; [35 72],[ 75.27 117.73] ; [41.73 65.27],0
u4,1,0.100722,2.694078,[  8 276] ; [  1 168],[  5.64238411 278.35761589] ; [  3.35761589 165.64238411],0
p11,1,0.110114,2.552577,[247  38] ; [137  32],[241.05726872  43.94273128] ; [142.94273128  26.05726872],0
a4,1,0.111232,2.536627,[142 142] ; [71 97],[133.83185841 150.16814159] ; [79.16814159 88.83185841],0
s4,1,0.127547,2.32211,[ 49 232] ; [ 20 146],[ 43.37583893 237.62416107] ; [ 25.62416107 140.37583893],0
s8,1,0.161985,1.955594,[151 131] ; [79 90],[143.81374723 138.18625277] ; [86.18625277 82.81374723],0
n3,1,0.180408,1.794258,[29  6] ; [30 13],[26.47435897  8.52564103] ; [32.52564103 10.47435897],0
s5,1,0.207276,1.59035,[114 159] ; [ 60 108],[107.71428571 165.28571429] ; [ 66.28571429 101.71428571],0
a1,1,0.210452,1.568311,[ 20 265] ; [  7 162],[ 16.94933921 268.05066079] ; [ 10.05066079 158.94933921],0
b1,1,0.218139,1.516572,[123 162] ; [ 63 106],[116.76211454 168.23788546] ; [69.23788546 99.76211454],0
r4,1,0.241467,1.372012,[268  17] ; [154  15],[264.91189427  20.08810573] ; [157.08810573  11.91189427],0
n5,1,0.2474,1.337929,[253  32] ; [142  25],[249.05973451  35.94026549] ; [145.94026549  21.05973451],0
a8,1,0.263268,1.251492,[ 43 212] ; [ 33 122],[ 47.26829268 207.73170732] ; [ 28.73170732 126.26829268],0
d1,1,0.272013,1.206569,[185 100] ; [101  68],[179.53744493 105.46255507] ; [106.46255507  62.53744493],0
p2,1,0.277826,1.177694,[263  22] ; [150  18],[259.83443709  25.16556291] ; [153.16556291  14.83443709],0
a3,1,0.353095,0.862304,[217  66] ; [123  46],[212.87610619  70.12389381] ; [127.12389381  41.87610619],0
a7,1,0.359435,0.839866,[208  76] ; [117  52],[203.75275938  80.24724062] ; [121.24724062  47.75275938],0
s1,1,0.417701,0.656774,[  8 276] ; [  7 158],[  9.48775056 274.51224944] ; [  5.51224944 159.48775056],0
s2,1,0.512981,0.427982,[155 127] ; [87 81],[151.65333333 130.34666667] ; [90.34666667 77.65333333],0
n1,1,0.522186,0.409574,[15 20] ; [15 27],[13.63636364 21.36363636] ; [16.36363636 25.63636364],0
r2,1,0.559073,0.341311,[269  12] ; [155   9],[267.73932584  13.26067416] ; [156.26067416   7.73932584],0
d3,1,0.661358,0.191878,[204  81] ; [117  51],[201.95364238  83.04635762] ; [119.04635762  48.95364238],0
b5,1,0.663647,0.189123,[161 124] ; [99 70],[163.21585903 121.78414097] ; [96.78414097 72.21585903],0
n2,1,0.729037,0.119997,[28  7] ; [33 10],[27.37179487  7.62820513] ; [33.62820513  9.37179487],0
b4,1,0.759752,0.093518,[156 129] ; [95 74],[157.5660793 127.4339207] ; [93.4339207 75.5660793],0
d5,1,0.76373,0.090352,[243  41] ; [142  26],[241.90265487  42.09734513] ; [143.09734513  24.90265487],0
d4,1,0.768721,0.086464,[238  46] ; [139  29],[236.87610619  47.12389381] ; [140.12389381  27.87610619],0
s6,1,0.779821,0.078149,[193  81] ; [119  47],[194.29090909  79.70909091] ; [117.70909091  48.29090909],0
u2,1,0.81171,0.056749,[35 32] ; [24 20],[35.61261261 31.38738739] ; [23.38738739 20.61261261],0
s3,1,0.818159,0.05286,[170 111] ; [98 67],[168.85201794 112.14798206] ; [99.14798206 65.85201794],0
r3,1,0.898751,0.01619,[273   9] ; [163   5],[273.22666667   8.77333333] ; [162.77333333   5.22666667],0
r1,1,0.940591,0.005554,[238  45] ; [140  27],[237.72  45.28] ; [140.28  26.72],0
v4,1,0.9644,0.001992,[273  10] ; [160   6],[272.91536748  10.08463252] ; [160.08463252   5.91536748],0
