Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.008053,7.021655,[26 28] ; [14 44],[19.28571429 34.71428571] ; [20.71428571 37.28571429],0
b3,1,0.029822,4.719519,[13 17] ; [ 6 27],[ 9.04761905 20.95238095] ; [ 9.95238095 23.04761905],0
b2,1,0.029822,4.719519,[13 17] ; [ 6 27],[ 9.04761905 20.95238095] ; [ 9.95238095 23.04761905],0
v2,1,0.0513,3.79844,[29 21] ; [21 33],[24.03846154 25.96153846] ; [25.96153846 28.03846154],0
s6,1,0.077896,3.108273,[35 19] ; [28 30],[30.375 23.625] ; [32.625 25.375],0
s5,1,0.079764,3.069695,[15 37] ; [ 8 46],[11.28301887 40.71698113] ; [11.71698113 42.28301887],0
v4,1,0.094822,2.790538,[50  3] ; [49  9],[47.27027027  5.72972973] ; [51.72972973  6.27027027],0
v3,1,0.105458,2.620992,[18 31] ; [12 42],[14.27184466 34.72815534] ; [15.72815534 38.27184466],0
a6,1,0.109177,2.566092,[31 23] ; [41 16],[35.02702703 18.97297297] ; [36.97297297 20.02702703],0
a3,1,0.122685,2.382705,[40 14] ; [35 23],[36.16071429 17.83928571] ; [38.83928571 19.16071429],0
u3,1,0.143442,2.140642,[11  3] ; [12 10],[8.94444444 5.05555556] ; [14.05555556  7.94444444],0
p1,1,0.148533,2.087256,[ 7 47] ; [ 3 55],[ 4.82142857 49.17857143] ; [ 5.17857143 52.82142857],0
s4,1,0.167841,1.902122,[ 6 48] ; [12 46],[ 8.67857143 45.32142857] ; [ 9.32142857 48.67857143],0
d3,1,0.179653,1.800489,[32 22] ; [40 16],[35.34545455 18.65454545] ; [36.65454545 19.34545455],0
a7,1,0.202334,1.62545,[34 20] ; [43 15],[37.125 16.875] ; [39.875 18.125],0
a1,1,0.20427,1.611579,[ 5 49] ; [ 2 56],[ 3.375 50.625] ; [ 3.625 54.375],0
s1,1,0.211213,1.563092,[ 1 51] ; [ 4 54],[ 2.36363636 49.63636364] ; [ 2.63636364 55.36363636],0
u2,1,0.211986,1.557808,[11  2] ; [15  8],[9.38888889 3.61111111] ; [16.61111111  6.38888889],0
p6,1,0.221798,1.492702,[16 35] ; [12 45],[13.22222222 37.77777778] ; [14.77777778 42.22222222],0
b4,1,0.244178,1.356309,[32 22] ; [28 30],[28.92857143 25.07142857] ; [31.07142857 26.92857143],0
b1,1,0.256536,1.287356,[30 24] ; [26 32],[27. 27.] ; [29. 29.],0
n5,1,0.260262,1.267362,[28 25] ; [24 33],[25.05454545 27.94545455] ; [26.94545455 30.05454545],0
p7,1,0.298568,1.080579,[26 26] ; [33 22],[28.6728972 23.3271028] ; [30.3271028 24.6728972],0
p8,1,0.368279,0.809462,[24 29] ; [21 36],[21.68181818 31.31818182] ; [23.31818182 33.68181818],0
d5,1,0.378387,0.775937,[41 13] ; [39 18],[38.91891892 15.08108108] ; [41.08108108 15.91891892],0
p5,1,0.385835,0.752029,[ 5 48] ; [ 3 55],[ 3.81981982 49.18018018] ; [ 4.18018018 53.81981982],0
p2,1,0.392907,0.729925,[41 12] ; [40 17],[39.02727273 13.97272727] ; [41.97272727 15.02727273],0
s2,1,0.432228,0.616829,[24 29] ; [22 36],[21.96396396 31.03603604] ; [24.03603604 33.96396396],0
r3,1,0.474769,0.510856,[46  8] ; [52  6],[47.25  6.75] ; [50.75  7.25],0
a5,1,0.500626,0.45361,[35 19] ; [34 24],[33.26785714 20.73214286] ; [35.73214286 22.26785714],0
s7,1,0.501089,0.45263,[22 31] ; [19 35],[20.30841121 32.69158879] ; [20.69158879 33.30841121],0
p3,1,0.566775,0.328108,[22 31] ; [21 37],[20.53153153 32.46846847] ; [22.46846847 35.53153153],0
s3,1,0.573703,0.316526,[25 27] ; [31 27],[26.47272727 25.52727273] ; [29.52727273 28.47272727],0
a8,1,0.65962,0.193985,[ 4 44] ; [ 6 49],[ 4.66019417 43.33980583] ; [ 5.33980583 49.66019417],0
p10,1,0.669955,0.181655,[42 11] ; [44 14],[41.06306306 11.93693694] ; [44.93693694 13.06306306],0
n4,1,0.705278,0.14304,[28 26] ; [28 30],[27. 27.] ; [29. 29.],0
a4,1,0.763092,0.090855,[19 35] ; [22 36],[19.76785714 34.23214286] ; [21.23214286 36.76785714],0
r1,1,0.82378,0.049589,[38 16] ; [39 18],[37.45945946 16.54054054] ; [39.54054054 17.45945946],0
r4,1,0.827151,0.04768,[40 14] ; [44 14],[40.5 13.5] ; [43.5 14.5],0
n3,1,0.854603,0.03358,[12  4] ; [13  5],[11.76470588  4.23529412] ; [13.23529412  4.76470588],0
p4,1,0.859463,0.03135,[26 27] ; [27 30],[25.53636364 27.46363636] ; [27.46363636 29.53636364],0
n2,1,0.873628,0.025298,[13  3] ; [15  3],[13.17647059  2.82352941] ; [14.82352941  3.17647059],0
d4,1,0.881071,0.022384,[42 12] ; [45 12],[42.32432432 11.67567568] ; [44.67567568 12.32432432],0
p11,1,0.885018,0.020912,[37 17] ; [39 19],[36.64285714 17.35714286] ; [39.35714286 18.64285714],0
b5,1,0.885018,0.020912,[37 17] ; [39 19],[36.64285714 17.35714286] ; [39.35714286 18.64285714],0
r2,1,0.902544,0.014994,[47  6] ; [51  7],[46.79279279  6.20720721] ; [51.20720721  6.79279279],0
u1,1,0.905734,0.014023,[ 5 49] ; [ 5 53],[ 4.82142857 49.17857143] ; [ 5.17857143 52.82142857],0
a2,1,0.935462,0.006557,[ 9 45] ; [10 48],[ 9.16071429 44.83928571] ; [ 9.83928571 48.16071429],0
n1,1,0.967531,0.001657,[7 9] ; [ 8 10],[7.05882353 8.94117647] ; [ 7.94117647 10.05882353],0
d1,1,0.989216,0.000183,[26 28] ; [28 30],[26.03571429 27.96428571] ; [27.96428571 30.03571429],0
d2,1,0.991422,0.000116,[19 35] ; [20 37],[18.97297297 35.02702703] ; [20.02702703 36.97297297],0
