Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,135.32112,[209  64] ; [ 81 212],[139.87632509 133.12367491] ; [150.12367491 142.87632509],1
s2,1,0.0,93.248906,[204  77] ; [101 207],[145.50933786 135.49066214] ; [159.49066214 148.50933786],1
s6,1,0.0,71.506742,[239  40] ; [161 142],[191.75257732  87.24742268] ; [208.24742268  94.75257732],1
s3,1,0.0,68.806684,[202  77] ; [116 188],[152.18181818 126.81818182] ; [165.81818182 138.18181818],1
s5,1,0.0,33.0,[132 138] ; [ 77 223],[ 99. 171.] ; [110. 190.],1
p6,1,0.0,32.13823,[137 145] ; [ 78 223],[103.99656947 178.00343053] ; [111.00343053 189.99656947],1
p9,1,0.0,25.717275,[263  19] ; [238  65],[241.50769231  40.49230769] ; [259.49230769  43.50769231],1
v1,1,2.2e-05,17.991158,[179  94] ; [146 158],[153.7694974 119.2305026] ; [171.2305026 132.7694974],1
v3,1,3.9e-05,16.906849,[133 139] ; [ 95 202],[108.99121265 163.00878735] ; [119.00878735 177.99121265],1
p10,1,4.8e-05,16.52512,[250  31] ; [233  73],[231.21465077  49.78534923] ; [251.78534923  54.21465077],1
p3,1,0.000102,15.09627,[173 111] ; [137 168],[149.47368421 134.52631579] ; [160.52631579 144.47368421],1
r4,1,0.00011,14.958537,[268  16] ; [262  48],[253.4006734  30.5993266] ; [276.5993266  33.4006734],1
p4,1,0.000469,12.234637,[198  85] ; [172 135],[177.47457627 105.52542373] ; [192.52542373 114.47457627],1
n4,1,0.000521,12.037345,[246  36] ; [236  74],[229.60135135  52.39864865] ; [252.39864865  57.60135135],1
n5,1,0.000708,11.4674,[232  49] ; [217  90],[214.57312925  66.42687075] ; [234.42687075  72.57312925],1
n6,1,0.000715,11.450179,[252  29] ; [245  63],[237.10865874  43.89134126] ; [259.89134126  48.10865874],1
v4,1,0.000962,10.89941,[276   7] ; [279  27],[266.66383701  16.33616299] ; [288.33616299  17.66383701],1
p7,1,0.000998,10.831769,[196  78] ; [177 126],[177.12651646  96.87348354] ; [195.87348354 107.12651646],1
d2,1,0.002649,9.034433,[195  89] ; [174 133],[177.31979695 106.68020305] ; [191.68020305 115.31979695],0
p12,1,0.003823,8.366042,[ 32 249] ; [ 15 291],[ 22.49914821 258.50085179] ; [ 24.50085179 281.49914821],0
a3,1,0.003919,8.320936,[245  38] ; [240  70],[231.45868465  51.54131535] ; [253.54131535  56.45868465],0
d1,1,0.005764,7.622591,[230  54] ; [221  89],[215.62962963  68.37037037] ; [235.37037037  74.62962963],0
u4,1,0.006773,7.332119,[ 13 271] ; [  3 306],[  7.66273187 276.33726813] ; [  8.33726813 300.66273187],0
r3,1,0.007484,7.153069,[276   8] ; [284  24],[268.64864865  15.35135135] ; [291.35135135  16.64864865],0
r1,1,0.007498,7.149731,[245  37] ; [241  66],[232.68590832  49.31409168] ; [253.31409168  53.68590832],0
p5,1,0.009502,6.725868,[ 42 239] ; [ 25 282],[ 32.01870748 248.98129252] ; [ 34.98129252 272.01870748],0
b2,1,0.009615,6.704793,[ 91 110] ; [ 56 118],[ 78.792 122.208] ; [ 68.208 105.792],0
b3,1,0.009615,6.704793,[ 91 110] ; [ 56 118],[ 78.792 122.208] ; [ 68.208 105.792],0
u1,1,0.015496,5.859162,[ 83 201] ; [ 64 246],[ 70.28282828 213.71717172] ; [ 76.71717172 233.28282828],0
p8,1,0.020182,5.396053,[158 120] ; [143 160],[144.02409639 133.97590361] ; [156.97590361 146.02409639],0
a8,1,0.023248,5.149886,[ 45 212] ; [ 30 250],[ 35.89385475 221.10614525] ; [ 39.10614525 240.89385475],0
p11,1,0.033424,4.523934,[233  51] ; [232  78],[222.32323232  61.67676768] ; [242.67676768  67.32323232],0
r2,1,0.039676,4.231667,[273   7] ; [284  18],[267.97250859  12.02749141] ; [289.02749141  12.97250859],0
v2,1,0.048595,3.889284,[177  98] ; [166 129],[165.48245614 109.51754386] ; [177.51754386 117.48245614],0
a6,1,0.048608,3.888828,[195  88] ; [236  74],[205.68802698  77.31197302] ; [225.31197302  84.68802698],0
u3,1,0.055559,3.665235,[28 11] ; [36 32],[23.3271028 15.6728972] ; [40.6728972 27.3271028],0
u2,1,0.09455,2.795154,[26 13] ; [34 34],[21.86915888 17.13084112] ; [38.13084112 29.86915888],0
n1,1,0.105303,2.623332,[29 35] ; [25 53],[24.33802817 39.66197183] ; [29.66197183 48.33802817],0
s4,1,0.127518,2.322465,[ 52 230] ; [ 42 262],[ 45.23549488 236.76450512] ; [ 48.76450512 255.23549488],0
a7,1,0.166393,1.915148,[202  82] ; [236  74],[209.41414141  74.58585859] ; [228.58585859  81.41414141],0
b4,1,0.281136,1.161589,[170 114] ; [172 138],[163.51515152 120.48484848] ; [178.48484848 131.51515152],0
d3,1,0.321619,0.982353,[209  75] ; [239  71],[214.1952862  69.8047138] ; [233.8047138  76.1952862],0
p2,1,0.356119,0.851532,[240  43] ; [250  55],[235.83333333  47.16666667] ; [254.16666667  50.83333333],0
a2,1,0.395072,0.723276,[101 183] ; [100 210],[ 96.1010101 187.8989899] ; [104.8989899 205.1010101],0
a1,1,0.432444,0.616251,[ 20 264] ; [ 17 293],[ 17.69023569 266.30976431] ; [ 19.30976431 290.69023569],0
n2,1,0.436343,0.605881,[49 17] ; [54 25],[46.88275862 19.11724138] ; [56.11724138 22.88275862],0
s1,1,0.47934,0.500364,[ 10 268] ; [  8 301],[  8.52470187 269.47529813] ; [  9.47529813 299.52470187],0
d4,1,0.500142,0.454635,[261  23] ; [280  30],[258.65993266  25.34006734] ; [282.34006734  27.65993266],0
p1,1,0.622536,0.242319,[ 19 263] ; [ 24 284],[ 20.55254237 261.44745763] ; [ 22.44745763 285.55254237],0
n3,1,0.672963,0.178156,[45 21] ; [55 22],[46.15384615 19.84615385] ; [53.84615385 23.15384615],0
a4,1,0.713213,0.135089,[166 118] ; [176 133],[163.79089376 120.20910624] ; [178.20910624 130.79089376],0
b1,1,0.931172,0.00746,[110 174] ; [119 191],[109.48821549 174.51178451] ; [119.51178451 190.48821549],0
b5,1,0.958111,0.002759,[171 113] ; [186 124],[170.68686869 113.31313131] ; [186.31313131 123.68686869],0
