Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,97.986099,[197  96] ; [ 2 71],[159.30874317 133.69125683] ; [39.69125683 33.30874317],1
d5,1,0.0,82.581927,[261  32] ; [30 43],[232.95901639  60.04098361] ; [58.04098361 14.95901639],1
d3,1,0.0,53.941714,[227  66] ; [24 49],[200.93715847  92.06284153] ; [50.06284153 22.93715847],1
d2,1,4e-06,21.393717,[144 149] ; [14 59],[126.4863388 166.5136612] ; [31.5136612 41.4863388],1
u1,1,0.000374,12.65758,[ 52 241] ; [ 1 72],[ 42.42896175 250.57103825] ; [10.57103825 62.42896175],1
a4,1,0.000533,11.996946,[136 156] ; [17 54],[123.07438017 168.92561983] ; [29.92561983 41.07438017],1
a3,1,0.002804,8.930531,[210  82] ; [38 33],[199.49311295  92.50688705] ; [48.50688705 22.49311295],0
p1,1,0.010134,6.611248,[ 15 275] ; [10 63],[ 19.97245179 270.02754821] ; [ 5.02754821 67.97245179],0
a5,1,0.01111,6.4477,[227  66] ; [46 27],[218.54918033  74.45081967] ; [54.45081967 18.54918033],0
a2,1,0.020968,5.32944,[ 68 225] ; [ 8 65],[ 60.84153005 232.15846995] ; [15.15846995 57.84153005],0
n2,1,0.066032,3.379004,[42 26] ; [19  4],[45.58241758 22.41758242] ; [15.41758242  7.58241758],0
p12,1,0.073416,3.204942,[ 10 278] ; [ 6 66],[ 12.8 275.2] ; [ 3.2 68.8],0
p10,1,0.081914,3.02651,[224  65] ; [48 23],[218.35555556  70.64444444] ; [53.64444444 17.35555556],0
a7,1,0.09892,2.722872,[217  76] ; [47 26],[211.3442623  81.6557377] ; [52.6557377 20.3442623],0
p9,1,0.107617,2.588868,[230  60] ; [50 21],[224.93074792  65.06925208] ; [55.06925208 15.93074792],0
r3,1,0.120144,2.415441,[275  17] ; [65  8],[272.  20.] ; [68.  5.],0
n6,1,0.121879,2.393007,[236  56] ; [53 20],[231.2  60.8] ; [57.8 15.2],0
