Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,144.458594,[348  24] ; [16 35],[320.11347518  51.88652482] ; [43.88652482  7.11347518],1
r4,1,0.0,26.749413,[354  19] ; [38 13],[344.8490566  28.1509434] ; [47.1509434  3.8490566],1
p11,1,1e-06,23.349848,[321  52] ; [30 21],[308.78066038  64.21933962] ; [42.21933962  8.78066038],1
p2,1,2e-06,22.214574,[328  45] ; [32 19],[316.69811321  56.30188679] ; [43.30188679  7.69811321],1
a5,1,2.6e-05,17.662741,[302  71] ; [28 23],[290.30660377  82.69339623] ; [39.69339623 11.30660377],1
n5,1,4.7e-05,16.560563,[309  63] ; [30 21],[298.12765957  73.87234043] ; [40.87234043 10.12765957],1
b1,1,0.000194,13.883709,[114 259] ; [29 22],[125.7995283 247.2004717] ; [17.2004717 33.7995283],1
p3,1,0.000468,12.237446,[221 152] ; [17 34],[209.37264151 163.62735849] ; [28.62735849 22.37264151],1
s6,1,0.000525,12.025355,[264 102] ; [24 26],[253.38461538 112.61538462] ; [34.61538462 15.38461538],1
r3,1,0.001184,10.514492,[365   7] ; [45  5],[361.42180095  10.57819905] ; [48.57819905  1.42180095],0
p6,1,0.001893,9.65056,[161 208] ; [10 39],[150.95454545 218.04545455] ; [20.04545455 28.95454545],0
s8,1,0.002905,8.866353,[194 176] ; [15 35],[184.11904762 185.88095238] ; [24.88095238 25.11904762],0
a3,1,0.003346,8.608483,[289  83] ; [30 21],[280.53900709  91.46099291] ; [38.46099291 12.53900709],0
p8,1,0.00404,8.265848,[215 152] ; [19 32],[205.44976077 161.55023923] ; [28.55023923 22.44976077],0
p7,1,0.004363,8.126398,[261 106] ; [25 24],[252.3125 114.6875] ; [33.6875 15.3125],0
s2,1,0.005673,7.651319,[206 164] ; [17 32],[196.92124105 173.07875895] ; [26.07875895 22.92124105],0
s3,1,0.006034,7.540171,[216 153] ; [19 31],[206.95704057 162.04295943] ; [28.04295943 21.95704057],0
s7,1,0.008821,6.858706,[201 154] ; [18 31],[192.43811881 162.56188119] ; [26.56188119 22.43811881],0
v1,1,0.014843,5.934962,[249 116] ; [26 25],[241.28605769 123.71394231] ; [33.71394231 17.28605769],0
p4,1,0.029317,4.748911,[244 127] ; [25 25],[237.05225653 133.94774347] ; [31.94774347 18.05225653],0
d5,1,0.04314,4.089892,[319  54] ; [38 13],[314.05896226  58.94103774] ; [42.94103774  8.05896226],0
s5,1,0.045795,3.989111,[140 217] ; [12 37],[133.65517241 223.34482759] ; [18.34482759 30.65517241],0
p5,1,0.048271,3.900541,[ 51 322] ; [ 2 49],[ 46.625 326.375] ; [ 6.375 44.625],0
r1,1,0.049844,3.846712,[318  55] ; [38 13],[313.17924528  59.82075472] ; [42.82075472  8.17924528],0
a4,1,0.06232,3.474549,[183 189] ; [18 33],[176.76595745 195.23404255] ; [24.23404255 26.76595745],0
s1,1,0.080148,3.061903,[  7 362] ; [ 3 48],[  8.78571429 360.21428571] ; [ 1.21428571 49.78571429],0
n4,1,0.084431,2.97747,[314  59] ; [38 13],[309.66037736  63.33962264] ; [42.33962264  8.66037736],0
d3,1,0.09985,2.707943,[275  98] ; [32 19],[270.07311321 102.92688679] ; [36.92688679 14.07311321],0
d1,1,0.112305,2.521482,[247 126] ; [28 23],[241.92216981 131.07783019] ; [33.07783019 17.92216981],0
a2,1,0.112572,2.517742,[105 268] ; [ 9 42],[100.28773585 272.71226415] ; [13.71226415 37.28773585],0
