Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.000693,11.507751,[8 8] ; [57  8],[12.83950617  3.16049383] ; [52.16049383 12.83950617],1
r4,1,0.000794,11.254327,[ 5 11] ; [49 16],[10.66666667  5.33333333] ; [43.33333333 21.66666667],1
r3,1,0.00907,6.809089,[10  6] ; [58  7],[13.43209877  2.56790123] ; [54.56790123 10.43209877],0
u3,1,0.010511,6.546204,[1 7] ; [19 11],[4.21052632 3.78947368] ; [15.78947368 14.21052632],0
p2,1,0.028953,4.770433,[ 5 11] ; [40 25],[8.88888889 7.11111111] ; [36.11111111 28.88888889],0
n6,1,0.038631,4.277004,[ 5 11] ; [39 26],[8.69135802 7.30864198] ; [35.30864198 29.69135802],0
d5,1,0.075641,3.15616,[7 9] ; [44 21],[10.07407407  5.92592593] ; [40.92592593 24.07407407],0
n2,1,0.109421,2.562562,[2 5] ; [18 11],[3.88888889 3.11111111] ; [16.11111111 12.88888889],0
a4,1,0.128373,2.312075,[7 9] ; [16 49],[ 4.54320988 11.45679012] ; [18.45679012 46.54320988],0
r1,1,0.196515,1.668086,[7 9] ; [40 25],[9.28395062 6.71604938] ; [37.71604938 27.28395062],0
p1,1,0.240417,1.378148,[ 2 14] ; [ 3 62],[ 0.98765432 15.01234568] ; [ 4.01234568 60.98765432],0
p3,1,0.272254,1.205357,[ 3 13] ; [21 43],[ 4.8 11.2] ; [19.2 44.8],0
s8,1,0.273126,1.20098,[ 1 15] ; [11 53],[ 2.4 13.6] ; [ 9.6 54.4],0
d3,1,0.288752,1.125433,[7 9] ; [38 27],[8.88888889 7.11111111] ; [36.11111111 28.88888889],0
a6,1,0.288752,1.125433,[7 9] ; [38 27],[8.88888889 7.11111111] ; [36.11111111 28.88888889],0
u2,1,0.311898,1.022623,[2 6] ; [13 16],[3.24324324 4.75675676] ; [11.75675676 17.24324324],0
v1,1,0.323101,0.976354,[ 3 13] ; [20 44],[ 4.6 11.4] ; [18.4 45.6],0
s2,1,0.323101,0.976354,[ 3 13] ; [20 44],[ 4.6 11.4] ; [18.4 45.6],0
d2,1,0.337811,0.918721,[8 8] ; [24 41],[6.32098765 9.67901235] ; [25.67901235 39.32098765],0
d1,1,0.388419,0.743887,[ 5 11] ; [28 37],[6.51851852 9.48148148] ; [26.48148148 38.51851852],0
a5,1,0.403503,0.697863,[9 7] ; [29 36],[7.50617284 8.49382716] ; [30.49382716 34.50617284],0
p8,1,0.417302,0.657902,[6 9] ; [19 46],[ 4.6875 10.3125] ; [20.3125 44.6875],0
p9,1,0.450758,0.568745,[ 4 12] ; [22 41],[ 5.26582278 10.73417722] ; [20.73417722 42.26582278],0
b2,1,0.459491,0.547134,[1 6] ; [11 29],[1.78723404 5.21276596] ; [10.21276596 29.78723404],0
b3,1,0.459491,0.547134,[1 6] ; [11 29],[1.78723404 5.21276596] ; [10.21276596 29.78723404],0
v2,1,0.463559,0.537287,[ 5 11] ; [26 37],[6.27848101 9.72151899] ; [24.72151899 38.27848101],0
b1,1,0.532603,0.389423,[ 6 10] ; [30 35],[7.11111111 8.88888889] ; [28.88888889 36.11111111],0
s1,1,0.539811,0.375891,[ 2 14] ; [ 5 60],[ 1.38271605 14.61728395] ; [ 5.61728395 59.38271605],0
p11,1,0.540497,0.37462,[8 8] ; [27 38],[6.91358025 9.08641975] ; [28.08641975 36.91358025],0
a7,1,0.540497,0.37462,[8 8] ; [38 27],[9.08641975 6.91358025] ; [36.91358025 28.08641975],0
p7,1,0.606771,0.264904,[ 6 10] ; [29 36],[6.91358025 9.08641975] ; [28.08641975 36.91358025],0
s7,1,0.615715,0.251936,[ 3 11] ; [10 53],[ 2.36363636 11.63636364] ; [10.63636364 52.36363636],0
n1,1,0.619864,0.246059,[2 5] ; [ 6 24],[1.51351351 5.48648649] ; [ 6.48648649 23.51351351],0
b5,1,0.698291,0.150256,[9 7] ; [40 25],[9.67901235 6.32098765] ; [39.32098765 25.67901235],0
v3,1,0.699904,0.148571,[ 3 12] ; [10 53],[ 2.5 12.5] ; [10.5 52.5],0
a3,1,0.736601,0.113136,[8 8] ; [35 29],[8.6 7.4] ; [34.4 29.6],0
n3,1,0.761057,0.092473,[4 3] ; [19 11],[4.35135135 2.64864865] ; [18.64864865 11.35135135],0
n5,1,0.828291,0.047043,[ 4 12] ; [18 47],[ 4.34567901 11.65432099] ; [17.65432099 47.34567901],0
b4,1,0.862716,0.0299,[9 7] ; [35 30],[8.69135802 7.30864198] ; [35.30864198 29.69135802],0
s5,1,0.903973,0.014555,[ 3 13] ; [11 52],[ 2.83544304 13.16455696] ; [11.16455696 51.83544304],0
s6,1,0.909965,0.012788,[7 9] ; [27 37],[6.8 9.2] ; [27.2 36.8],0
p4,1,0.943489,0.005025,[ 6 10] ; [25 40],[6.12345679 9.87654321] ; [24.87654321 40.12345679],0
s3,1,0.943489,0.005025,[ 6 10] ; [25 40],[6.12345679 9.87654321] ; [24.87654321 40.12345679],0
d4,1,0.974504,0.001021,[12  4] ; [49 16],[12.04938272  3.95061728] ; [48.95061728 16.04938272],0
p6,1,0.978375,0.000735,[ 3 13] ; [12 51],[ 3.03797468 12.96202532] ; [11.96202532 51.03797468],0
s4,1,0.978772,0.000708,[ 3 13] ; [12 53],[ 2.96296296 13.03703704] ; [12.03703704 52.96296296],0
a2,1,0.983288,0.000439,[ 2 14] ; [ 8 57],[ 1.97530864 14.02469136] ; [ 8.02469136 56.97530864],0
